group_size,count
6,3
7,6
8,14
9,33
10,63
11,104
12,186
13,284
14,366
15,516
16,618
17,716
18,740
19,769
20,734
21,659
22,622
23,503
24,390
25,305
26,250
27,192
28,132
29,90
30,78
31,50
32,56
33,63
34,42
35,49
36,47
37,63
38,75
39,66
40,51
41,60
42,44
43,48
44,39
45,29
46,31
47,23
48,14
49,8
50,8
51,11
52,6
53,4
54,6
55,6
56,9
57,5
58,4
59,4
60,4
61,2
62,1
63,2
64,6
65,2
66,1
67,2
68,1
71,1
77,1
