group_idx,group_size,K_point,K_subtree
0,95,45,50
1,71,26,45
2,86,30,56
3,179,59,120
4,55,8,47
5,246,83,163
6,33,6,27
7,67,19,48
8,31,14,17
9,29,14,15
10,183,51,132
11,80,26,54
12,64,25,39
13,86,38,48
14,73,28,45
15,100,38,62
16,52,35,17
17,57,25,32
18,58,28,30
19,137,59,78
20,57,21,36
21,217,83,134
22,67,29,38
23,106,40,66
24,120,53,67
25,76,32,44
26,192,67,125
27,51,20,31
28,80,32,48
29,148,54,94
30,169,47,122
31,136,48,88
32,59,20,39
33,214,62,152
34,137,34,103
35,114,47,67
36,186,77,109
37,88,38,50
38,59,15,44
39,124,44,80
40,85,30,55
41,108,33,75
42,165,63,102
43,36,10,26
44,61,27,34
45,138,37,101
46,95,36,59
47,103,26,77
48,55,23,32
49,83,26,57
50,73,29,44
51,224,95,129
52,98,47,51
53,215,67,148
54,180,55,125
55,88,24,64
56,55,21,34
57,47,16,31
58,63,24,39
59,40,23,17
60,89,38,51
61,168,60,108
62,120,43,77
63,56,14,42
64,32,16,16
65,42,13,29
66,29,15,14
67,89,32,57
68,59,29,30
69,111,41,70
70,53,17,36
71,77,36,41
72,125,46,79
73,113,40,73
74,156,66,90
75,48,20,28
76,137,40,97
77,65,20,45
78,160,72,88
79,162,64,98
80,101,29,72
81,54,19,35
82,206,65,141
83,67,22,45
84,116,47,69
85,54,23,31
86,30,15,15
87,25,12,13
88,104,52,52
89,85,26,59
90,233,107,126
91,160,40,120
92,62,29,33
93,104,42,62
94,73,33,40
95,107,48,59
96,61,15,46
97,92,32,60
98,111,41,70
99,192,75,117
100,85,26,59
101,51,26,25
102,172,69,103
103,122,68,54
104,39,15,24
105,210,88,122
106,89,23,66
107,39,15,24
108,117,40,77
109,85,16,69
110,85,33,52
111,65,28,37
112,81,9,72
113,79,25,54
114,67,26,41
115,222,86,136
116,130,34,96
117,86,15,71
118,192,83,109
119,121,46,75
120,84,24,60
121,141,37,104
122,211,81,130
123,41,16,25
124,139,58,81
125,65,21,44
126,100,40,60
127,131,44,87
128,94,34,60
129,75,7,68
130,132,51,81
131,141,67,74
132,42,8,34
133,246,99,147
134,72,32,40
135,65,24,41
136,288,136,152
137,123,39,84
138,53,31,22
139,56,6,50
140,113,35,78
141,153,53,100
142,191,66,125
143,40,15,25
144,121,51,70
145,79,32,47
146,89,27,62
147,112,37,75
148,167,67,100
149,83,33,50
150,104,39,65
151,53,12,41
152,123,50,73
153,99,52,47
154,60,25,35
155,68,26,42
156,54,33,21
157,94,27,67
158,210,109,101
159,126,31,95
160,88,24,64
161,100,32,68
162,86,18,68
163,27,12,15
164,125,51,74
165,86,19,67
166,96,34,62
167,39,15,24
168,105,29,76
169,183,57,126
170,99,28,71
171,232,109,123
172,70,34,36
173,48,22,26
174,107,33,74
175,120,38,82
176,104,31,73
177,82,22,60
