group_idx,group_size,K_point,K_subtree
0,534,0,534
1,533,533,0
2,494,494,0
3,518,518,0
4,499,499,0
5,532,532,0
6,514,514,0
7,550,0,550
8,484,0,484
9,509,0,509
10,540,0,540
11,519,0,519
12,519,519,0
13,500,0,500
14,529,0,529
15,555,555,0
16,988,988,0
17,509,0,509
18,503,0,503
19,527,527,0
20,539,0,539
21,1063,527,536
22,510,0,510
23,540,540,0
24,531,0,531
25,506,506,0
26,508,0,508
27,541,541,0
28,1053,532,521
29,472,472,0
30,573,0,573
31,532,532,0
32,478,478,0
33,553,0,553
34,489,0,489
35,533,533,0
36,549,549,0
37,531,531,0
38,524,0,524
39,511,511,0
40,552,0,552
41,503,0,503
42,494,0,494
43,474,474,0
44,514,514,0
45,504,0,504
46,1051,513,538
47,509,509,0
48,541,541,0
49,490,0,490
50,957,484,473
51,491,0,491
52,519,0,519
53,548,548,0
54,489,489,0
55,1021,528,493
56,525,0,525
57,521,0,521
58,532,532,0
59,481,0,481
60,517,517,0
61,530,530,0
62,523,523,0
63,511,0,511
64,514,0,514
65,589,0,589
66,538,538,0
67,529,529,0
68,513,0,513
69,486,486,0
70,513,0,513
71,492,492,0
72,483,0,483
73,518,518,0
74,532,532,0
75,530,0,530
76,530,0,530
77,537,0,537
78,536,0,536
79,533,0,533
80,532,0,532
81,481,0,481
82,531,0,531
83,471,0,471
84,534,534,0
85,543,0,543
86,536,0,536
87,505,505,0
88,505,505,0
89,498,498,0
90,514,514,0
91,542,0,542
92,1018,484,534
93,539,539,0
94,539,0,539
95,490,490,0
96,515,0,515
97,573,573,0
98,535,535,0
99,539,539,0
100,498,498,0
101,576,0,576
102,512,512,0
103,1012,1012,0
104,544,544,0
105,538,538,0
106,495,495,0
107,1001,0,1001
108,550,550,0
109,485,485,0
110,1036,531,505
111,470,470,0
112,536,0,536
113,523,0,523
114,498,0,498
115,502,502,0
116,520,520,0
117,540,540,0
118,530,530,0
119,1021,520,501
120,544,544,0
121,537,537,0
122,509,509,0
123,491,491,0
124,526,0,526
125,530,0,530
126,511,0,511
127,533,533,0
128,549,549,0
129,514,514,0
130,505,0,505
131,1085,555,530
132,530,0,530
133,522,522,0
134,513,513,0
135,489,489,0
136,514,514,0
137,551,551,0
138,500,500,0
139,510,0,510
140,518,518,0
141,518,0,518
142,512,0,512
143,552,552,0
144,505,505,0
145,532,532,0
146,543,0,543
147,502,0,502
148,500,0,500
149,479,0,479
150,509,509,0
151,537,0,537
152,536,536,0
153,540,540,0
154,487,0,487
155,517,0,517
156,519,519,0
157,486,486,0
158,555,555,0
159,506,0,506
160,517,0,517
161,541,0,541
162,514,514,0
163,503,503,0
164,1062,536,526
165,503,503,0
166,504,0,504
167,484,0,484
168,513,513,0
169,558,0,558
170,501,0,501
171,530,0,530
172,493,493,0
173,500,500,0
174,551,551,0
175,543,543,0
176,509,0,509
177,1035,528,507
178,525,525,0
179,546,0,546
180,1039,1039,0
181,517,0,517
182,545,545,0
183,521,521,0
184,547,547,0
185,507,0,507
186,531,0,531
187,472,0,472
188,504,504,0
189,541,541,0
190,535,0,535
191,1070,556,514
192,521,0,521
193,513,0,513
194,506,0,506
195,521,0,521
196,510,0,510
197,488,488,0
198,528,0,528
199,533,533,0
200,507,507,0
201,493,493,0
202,1074,513,561
203,502,0,502
204,504,504,0
205,519,0,519
206,518,518,0
207,537,537,0
208,540,0,540
209,530,530,0
210,512,0,512
211,1026,1026,0
212,531,531,0
213,489,489,0
214,493,493,0
215,520,520,0
216,538,538,0
217,563,563,0
218,500,500,0
219,515,0,515
220,518,518,0
221,495,0,495
222,539,539,0
223,526,0,526
224,984,491,493
225,557,0,557
226,1019,528,491
227,524,0,524
228,520,0,520
229,486,0,486
230,501,0,501
231,524,524,0
232,555,555,0
233,505,505,0
234,581,581,0
235,528,0,528
236,552,552,0
237,519,0,519
238,577,577,0
239,529,529,0
240,533,533,0
241,507,0,507
242,532,0,532
243,516,0,516
244,551,551,0
245,519,0,519
246,510,0,510
247,1015,522,493
248,529,0,529
249,552,552,0
250,518,0,518
251,481,481,0
252,492,492,0
253,545,0,545
254,518,518,0
255,1089,563,526
256,1075,548,527
257,511,511,0
258,511,511,0
259,506,506,0
260,503,503,0
261,512,0,512
262,507,507,0
263,521,0,521
264,538,538,0
265,1041,533,508
266,525,0,525
267,499,499,0
268,481,481,0
269,522,0,522
270,548,548,0
271,492,492,0
272,472,0,472
273,535,535,0
274,1616,1065,551
275,541,541,0
276,543,543,0
277,1086,561,525
278,553,0,553
279,561,561,0
280,542,0,542
281,531,0,531
282,554,0,554
283,481,481,0
284,1030,517,513
285,1064,542,522
286,525,525,0
287,497,0,497
288,522,522,0
289,1092,543,549
290,559,0,559
291,554,0,554
292,499,499,0
293,1101,553,548
294,500,500,0
295,526,526,0
296,1056,522,534
297,533,0,533
298,560,0,560
299,516,0,516
300,522,522,0
301,547,0,547
302,564,564,0
303,514,0,514
304,573,0,573
305,485,485,0
306,495,495,0
307,504,0,504
308,502,0,502
309,542,542,0
310,514,0,514
311,523,0,523
312,513,0,513
313,501,0,501
314,496,496,0
315,529,529,0
316,502,0,502
317,517,0,517
318,530,530,0
319,563,0,563
320,530,530,0
321,546,0,546
322,542,0,542
323,480,480,0
324,471,471,0
325,522,522,0
326,499,499,0
327,549,549,0
328,536,0,536
329,1064,519,545
