group_idx,group_size,K_point,K_subtree
0,527,0,527
1,548,548,0
2,531,531,0
3,502,502,0
4,471,0,471
5,484,484,0
6,493,0,493
7,494,0,494
8,506,506,0
9,491,0,491
10,511,511,0
11,497,0,497
12,488,488,0
13,538,0,538
14,470,470,0
15,480,0,480
16,493,0,493
17,971,475,496
18,507,507,0
19,463,0,463
20,509,509,0
21,474,474,0
22,485,485,0
23,513,513,0
24,529,529,0
25,997,482,515
26,499,0,499
27,515,0,515
28,961,464,497
29,476,0,476
30,531,531,0
31,504,504,0
32,516,516,0
33,498,0,498
34,508,0,508
35,498,498,0
36,995,482,513
37,467,0,467
38,497,0,497
39,445,445,0
40,986,483,503
41,478,478,0
42,466,466,0
43,484,484,0
44,504,504,0
45,479,0,479
46,488,488,0
47,512,0,512
48,487,487,0
49,479,0,479
50,474,474,0
51,499,499,0
52,457,0,457
53,522,522,0
54,503,0,503
55,496,496,0
56,480,0,480
57,511,0,511
58,481,481,0
59,480,480,0
60,529,0,529
61,498,498,0
62,518,518,0
63,506,0,506
64,513,0,513
65,496,496,0
66,485,0,485
67,956,0,956
68,505,505,0
69,472,472,0
70,552,552,0
71,1493,996,497
72,500,500,0
73,468,0,468
74,554,0,554
75,472,472,0
76,485,0,485
77,495,495,0
78,499,0,499
79,441,0,441
80,506,506,0
81,515,0,515
82,519,519,0
83,460,0,460
84,521,0,521
85,500,0,500
86,528,0,528
87,489,0,489
88,515,0,515
89,504,0,504
90,512,512,0
91,507,507,0
92,485,0,485
93,985,503,482
94,475,0,475
95,523,523,0
96,496,0,496
97,483,483,0
98,500,500,0
99,473,0,473
100,484,0,484
101,480,480,0
102,524,0,524
103,498,498,0
104,511,511,0
105,525,0,525
106,533,533,0
107,493,493,0
108,935,444,491
109,511,511,0
110,491,491,0
111,468,468,0
112,504,0,504
113,475,0,475
114,523,523,0
115,450,450,0
116,478,478,0
117,460,0,460
118,502,502,0
119,529,0,529
120,491,0,491
121,476,476,0
122,462,0,462
123,528,0,528
124,462,462,0
125,480,0,480
126,490,490,0
127,509,0,509
128,992,992,0
129,474,0,474
130,435,0,435
131,453,0,453
132,485,485,0
133,1492,491,1001
134,460,0,460
135,473,0,473
136,455,0,455
137,526,0,526
138,462,0,462
139,485,0,485
140,517,517,0
141,525,0,525
142,488,0,488
143,502,0,502
144,495,0,495
145,536,0,536
146,505,505,0
147,443,443,0
148,468,0,468
149,479,0,479
150,484,0,484
151,520,0,520
152,494,494,0
153,1439,472,967
154,508,0,508
155,523,523,0
156,459,0,459
157,491,0,491
158,542,0,542
159,480,480,0
160,456,0,456
161,477,477,0
162,434,434,0
163,494,494,0
164,491,0,491
165,467,0,467
166,434,434,0
167,531,531,0
168,513,513,0
169,481,481,0
170,514,514,0
171,471,0,471
172,485,485,0
173,529,0,529
174,546,546,0
175,469,0,469
176,501,501,0
177,486,486,0
178,516,516,0
179,470,0,470
180,486,486,0
181,465,465,0
182,465,465,0
183,483,0,483
184,453,453,0
185,480,480,0
186,468,468,0
187,482,0,482
188,1004,482,522
189,460,460,0
190,487,487,0
191,506,506,0
192,494,0,494
193,1005,473,532
194,506,506,0
195,487,487,0
196,474,0,474
197,498,498,0
198,531,0,531
199,518,0,518
200,514,514,0
201,463,0,463
202,493,493,0
203,444,0,444
204,483,483,0
205,488,0,488
206,478,478,0
207,480,480,0
208,476,0,476
209,975,975,0
210,498,0,498
211,493,0,493
212,497,497,0
213,503,503,0
214,487,487,0
215,519,519,0
216,520,0,520
217,471,471,0
218,491,491,0
219,494,494,0
220,472,0,472
221,934,0,934
222,484,484,0
223,504,0,504
224,497,0,497
225,498,498,0
226,502,502,0
227,940,485,455
228,470,0,470
229,515,0,515
230,515,515,0
231,514,0,514
232,480,480,0
233,448,448,0
234,494,494,0
235,492,0,492
236,493,0,493
237,451,451,0
238,494,494,0
239,472,0,472
240,478,0,478
241,500,500,0
242,473,0,473
243,477,477,0
244,1020,522,498
245,460,460,0
246,511,511,0
247,1024,1024,0
248,530,530,0
249,514,0,514
250,502,0,502
251,462,0,462
252,475,0,475
253,468,0,468
254,451,451,0
255,458,458,0
256,939,939,0
257,517,0,517
258,985,499,486
259,481,0,481
260,496,496,0
261,504,0,504
262,491,0,491
263,496,496,0
264,489,489,0
265,471,471,0
266,490,0,490
267,462,462,0
268,479,479,0
269,473,473,0
270,474,474,0
271,499,499,0
272,440,0,440
273,506,506,0
274,478,0,478
275,508,0,508
276,488,0,488
277,951,477,474
278,505,505,0
279,474,474,0
280,528,528,0
281,486,486,0
282,493,493,0
283,483,483,0
284,486,0,486
285,973,973,0
286,988,462,526
287,507,507,0
288,495,495,0
289,1373,933,440
290,480,480,0
291,483,483,0
292,978,495,483
293,998,475,523
294,531,0,531
295,481,0,481
296,497,0,497
297,966,427,539
298,496,0,496
299,991,485,506
300,467,0,467
301,496,496,0
302,489,489,0
303,508,0,508
304,508,0,508
305,484,0,484
306,467,0,467
307,1063,531,532
308,487,487,0
309,508,0,508
310,449,449,0
311,934,468,466
312,472,472,0
313,1034,0,1034
314,516,0,516
315,488,0,488
316,505,0,505
317,485,485,0
318,496,496,0
319,476,0,476
320,498,498,0
321,487,487,0
322,485,0,485
323,490,0,490
324,978,978,0
325,520,520,0
326,502,0,502
327,513,0,513
328,475,475,0
329,490,490,0
