group_idx,group_size,K_point,K_subtree
0,501,0,501
1,991,480,511
2,503,503,0
3,484,484,0
4,496,0,496
5,487,487,0
6,430,430,0
7,469,469,0
8,529,529,0
9,469,0,469
10,538,538,0
11,454,454,0
12,450,0,450
13,514,514,0
14,510,510,0
15,490,490,0
16,457,0,457
17,485,0,485
18,454,0,454
19,486,486,0
20,500,0,500
21,494,0,494
22,505,505,0
23,481,0,481
24,536,536,0
25,482,0,482
26,483,483,0
27,516,516,0
28,474,0,474
29,490,0,490
30,478,478,0
31,532,532,0
32,524,524,0
33,460,0,460
34,560,560,0
35,503,503,0
36,475,475,0
37,507,0,507
38,466,466,0
39,486,486,0
40,486,0,486
41,492,492,0
42,484,484,0
43,481,481,0
44,497,0,497
45,513,513,0
46,467,0,467
47,504,504,0
48,495,0,495
49,492,0,492
50,470,0,470
51,484,0,484
52,487,0,487
53,502,502,0
54,466,466,0
55,503,503,0
56,508,508,0
57,472,472,0
58,511,511,0
59,483,483,0
60,487,0,487
61,1537,1006,531
62,539,539,0
63,474,474,0
64,505,0,505
65,489,0,489
66,491,491,0
67,470,470,0
68,472,0,472
69,501,501,0
70,493,493,0
71,481,0,481
72,543,543,0
73,510,510,0
74,490,490,0
75,468,468,0
76,517,517,0
77,510,510,0
78,464,464,0
79,491,0,491
80,536,536,0
81,497,497,0
82,550,0,550
83,490,0,490
84,508,508,0
85,495,0,495
86,519,0,519
87,486,486,0
88,494,0,494
89,439,439,0
90,498,0,498
91,478,0,478
92,555,555,0
93,490,0,490
94,989,505,484
95,518,0,518
96,485,485,0
97,511,511,0
98,498,0,498
99,502,502,0
100,488,0,488
101,492,492,0
102,497,497,0
103,462,0,462
104,503,0,503
105,496,0,496
106,483,0,483
107,484,484,0
108,536,536,0
109,491,491,0
110,525,525,0
111,498,498,0
112,474,0,474
113,475,0,475
114,487,0,487
115,500,500,0
116,481,481,0
117,512,512,0
118,553,553,0
119,517,0,517
120,509,509,0
121,1025,533,492
122,465,465,0
123,467,0,467
124,1052,519,533
125,510,0,510
126,482,0,482
127,472,0,472
128,495,0,495
129,475,475,0
130,464,464,0
131,502,0,502
132,527,527,0
133,531,531,0
134,470,0,470
135,466,0,466
136,512,512,0
137,483,483,0
138,483,483,0
139,470,0,470
140,493,0,493
141,548,0,548
142,467,467,0
143,511,0,511
144,496,496,0
145,516,0,516
146,1045,0,1045
147,445,445,0
148,456,456,0
149,469,0,469
150,486,486,0
151,489,0,489
152,476,0,476
153,981,981,0
154,972,0,972
155,515,515,0
156,513,513,0
157,497,497,0
158,479,479,0
159,495,495,0
160,487,487,0
161,515,0,515
162,985,476,509
163,969,969,0
164,495,0,495
165,492,0,492
166,486,486,0
167,502,502,0
168,458,0,458
169,457,457,0
170,526,526,0
171,503,0,503
172,494,494,0
173,473,0,473
174,506,0,506
175,500,0,500
176,532,0,532
177,504,504,0
178,481,481,0
179,455,0,455
180,1025,1025,0
181,961,490,471
182,503,0,503
183,517,517,0
184,495,0,495
185,497,497,0
186,482,0,482
187,486,486,0
188,510,0,510
189,985,518,467
190,462,462,0
191,939,466,473
192,467,467,0
193,504,0,504
194,505,505,0
195,522,0,522
196,482,0,482
197,516,0,516
198,484,0,484
199,533,0,533
200,509,509,0
201,513,513,0
202,503,0,503
203,526,526,0
204,500,0,500
205,532,0,532
206,498,0,498
207,506,0,506
208,539,539,0
209,509,509,0
210,494,0,494
211,463,463,0
212,490,490,0
213,491,0,491
214,1016,463,553
215,513,513,0
216,1007,1007,0
217,489,489,0
218,1030,0,1030
219,468,468,0
220,483,0,483
221,549,549,0
222,478,0,478
223,506,0,506
224,466,466,0
225,491,0,491
226,956,502,454
227,507,0,507
228,498,498,0
229,502,502,0
230,510,510,0
231,493,493,0
232,487,487,0
233,517,517,0
234,462,462,0
235,518,0,518
236,980,481,499
237,483,0,483
238,502,502,0
239,569,0,569
240,976,976,0
241,492,0,492
242,522,0,522
243,550,550,0
244,538,0,538
245,449,0,449
246,995,503,492
247,548,0,548
248,448,448,0
249,470,470,0
250,508,508,0
251,494,494,0
252,440,440,0
253,482,482,0
254,484,0,484
255,488,488,0
256,491,491,0
257,455,0,455
258,465,0,465
259,507,507,0
260,493,493,0
261,441,441,0
262,467,0,467
263,530,530,0
264,467,467,0
265,504,0,504
266,521,521,0
267,508,508,0
268,501,0,501
269,481,481,0
270,540,540,0
271,510,510,0
272,484,0,484
273,490,490,0
274,501,0,501
275,475,475,0
276,513,513,0
277,472,472,0
278,499,0,499
279,504,0,504
280,524,0,524
281,473,473,0
282,975,0,975
283,512,0,512
284,444,444,0
285,494,494,0
286,480,480,0
287,998,511,487
288,490,490,0
289,941,0,941
290,494,0,494
291,445,0,445
292,462,0,462
293,491,491,0
294,484,0,484
295,535,0,535
296,509,0,509
297,944,944,0
298,506,506,0
299,535,0,535
300,513,513,0
301,501,501,0
302,476,476,0
303,487,0,487
304,483,0,483
305,478,0,478
306,476,0,476
307,515,515,0
308,531,0,531
309,541,0,541
310,476,0,476
311,449,449,0
312,1006,501,505
313,478,478,0
314,486,0,486
315,517,0,517
316,486,486,0
317,483,0,483
318,467,467,0
319,500,0,500
320,518,518,0
321,490,490,0
322,467,0,467
323,487,0,487
324,497,497,0
325,537,537,0
326,507,507,0
327,474,474,0
328,513,513,0
329,512,512,0
330,464,0,464
331,455,455,0
332,493,0,493
