left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,17,49,19,6,24,1947,4,10,43,19,7,0,6,13,7,10,1.30769,0.588235,1.66667
1,16,47,18,6,23,1951,2,10,41,18,8,0,6,14,8,8,1.14286,0.5,1.33333
2,24,61,26,5,30,1928,11,10,56,26,8,0,5,13,8,16,1.84615,0.666667,3.2
3,23,113,46,11,56,1883,4,10,102,46,8,0,11,19,8,15,1.21053,0.652174,1.36364
4,18,71,29,7,35,1925,4,10,64,29,7,0,7,14,7,11,1.28571,0.611111,1.57143
5,16,55,22,6,27,1943,2,10,49,22,8,0,6,14,8,8,1.14286,0.5,1.33333
6,34,74,30,7,37,1909,17,10,67,30,10,0,7,17,10,24,2,0.705882,3.42857
7,17,73,30,7,36,1924,3,10,66,30,7,0,7,14,7,10,1.21429,0.588235,1.42857
8,26,64,23,9,32,1928,8,10,55,23,9,0,9,18,9,17,1.44444,0.653846,1.88889
9,18,95,39,9,47,1904,1,10,86,39,8,0,9,17,8,10,1.05882,0.555556,1.11111
10,9,43,20,2,21,1950,7,9,41,20,0,0,2,2,0,9,4.5,1,4.5
11,21,71,30,6,35,1920,9,10,65,30,6,0,6,12,6,15,1.75,0.714286,2.5
12,20,66,23,10,33,1928,6,10,56,23,4,0,10,14,4,16,1.42857,0.8,1.6
13,14,53,23,4,26,1943,4,10,49,23,6,0,4,10,6,8,1.4,0.571429,2
14,39,83,26,16,41,1909,8,10,67,26,15,0,16,31,15,24,1.25806,0.615385,1.5
15,20,59,23,7,29,1938,3,10,52,23,10,0,7,17,10,10,1.17647,0.5,1.42857
16,12,51,20,6,25,1947,2,10,45,20,4,0,6,10,4,8,1.2,0.666667,1.33333
17,28,67,27,7,33,1921,12,10,60,27,9,0,7,16,9,19,1.75,0.678571,2.71429
18,20,91,37,9,45,1907,2,10,82,37,9,0,9,18,9,11,1.11111,0.55,1.22222
19,21,97,41,8,48,1903,0,10,89,41,13,0,8,21,13,8,1,0.380952,1
20,14,57,24,5,28,1941,2,10,52,24,7,0,5,12,7,7,1.16667,0.5,1.4
21,25,84,31,11,42,1912,4,10,73,31,10,0,11,21,10,15,1.19048,0.6,1.36364
22,18,50,20,5,25,1942,8,10,45,20,5,0,5,10,5,13,1.8,0.722222,2.6
23,12,33,13,4,16,1963,4,10,29,13,4,0,4,8,4,8,1.5,0.666667,2
24,21,84,34,8,42,1910,6,10,76,34,7,0,8,15,7,14,1.4,0.666667,1.75
25,17,41,16,5,20,1949,10,10,36,16,2,0,5,7,2,15,2.42857,0.882353,3
