left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,20,115,49,5,61,49881,4,15,110,49,11,0,5,16,11,9,1.25,0.45,1.8
1,13,91,38,4,49,49908,1,15,87,38,8,0,4,12,8,5,1.08333,0.384615,1.25
2,15,69,26,7,36,49928,3,15,62,26,5,0,7,12,5,10,1.25,0.666667,1.42857
3,23,131,53,8,70,49867,2,15,123,53,13,0,8,21,13,10,1.09524,0.434783,1.25
4,28,103,38,9,56,49890,7,15,94,38,12,0,9,21,12,16,1.33333,0.571429,1.77778
5,29,81,30,7,44,49914,5,15,74,30,17,0,7,24,17,12,1.20833,0.413793,1.71429
6,19,117,50,6,61,49874,9,15,111,50,4,0,6,10,4,15,1.9,0.789474,2.5
7,17,143,61,5,77,49856,1,15,138,61,11,0,5,16,11,6,1.0625,0.352941,1.2
8,13,87,39,2,46,49911,2,15,85,39,9,0,2,11,9,4,1.18182,0.307692,2
9,18,94,38,6,50,49903,3,15,88,38,9,0,6,15,9,9,1.2,0.5,1.5
10,27,90,34,7,49,49903,7,15,83,34,13,0,7,20,13,14,1.35,0.518519,2
11,16,105,48,2,55,49890,5,15,103,48,9,0,2,11,9,7,1.45455,0.4375,3.5
12,15,80,29,7,44,49920,0,15,73,29,8,0,7,15,8,7,1,0.466667,1
13,24,107,46,6,55,49886,7,15,101,46,11,0,6,17,11,13,1.41176,0.541667,2.16667
14,20,113,42,9,62,49885,2,15,104,42,9,0,9,18,9,11,1.11111,0.55,1.22222
15,18,79,32,6,41,49915,6,15,73,32,6,0,6,12,6,12,1.5,0.666667,2
16,17,95,40,5,50,49903,2,15,90,40,10,0,5,15,10,7,1.13333,0.411765,1.4
17,22,121,48,8,65,49875,4,15,113,48,10,0,8,18,10,12,1.22222,0.545455,1.5
18,15,55,21,5,29,49940,5,15,50,21,5,0,5,10,5,10,1.5,0.666667,2
19,19,89,36,5,48,49908,3,15,84,36,11,0,5,16,11,8,1.1875,0.421053,1.6
20,20,88,36,5,47,49901,11,15,83,36,4,0,5,9,4,16,2.22222,0.8,3.2
21,8,55,25,2,28,49944,1,15,53,25,5,0,2,7,5,3,1.14286,0.375,1.5
22,13,47,19,4,24,49948,5,15,43,19,4,0,4,8,4,9,1.625,0.692308,2.25
23,28,148,62,8,78,49848,4,15,140,62,16,0,8,24,16,12,1.16667,0.428571,1.5
24,15,52,22,4,26,49942,6,15,48,22,5,0,4,9,5,10,1.66667,0.666667,2.5
25,18,128,57,6,65,49864,8,15,122,57,4,0,6,10,4,14,1.8,0.777778,2.33333
26,18,86,36,4,46,49913,1,15,82,36,13,0,4,17,13,5,1.05882,0.277778,1.25
27,18,124,53,5,66,49875,1,15,119,53,12,0,5,17,12,6,1.05882,0.333333,1.2
28,21,111,47,5,59,49886,3,15,106,47,13,0,5,18,13,8,1.16667,0.380952,1.6
29,20,98,41,6,51,49894,8,15,92,41,6,0,6,12,6,14,1.66667,0.7,2.33333
30,18,106,45,5,56,49888,6,15,101,45,7,0,5,12,7,11,1.5,0.611111,2.2
31,12,56,22,5,29,49942,2,15,51,22,5,0,5,10,5,7,1.2,0.583333,1.4
32,16,97,43,4,50,49900,3,15,93,43,9,0,4,13,9,7,1.23077,0.4375,1.75
33,16,139,55,8,76,49859,2,15,131,55,6,0,8,14,6,10,1.14286,0.625,1.25
