group_idx,group_size,K_point,K_subtree
0,4,2,2
1,5,2,3
2,4,2,2
3,7,3,4
4,2,0,2
5,5,2,3
6,4,4,0
7,5,4,1
8,7,3,4
9,2,0,2
10,5,3,2
11,4,1,3
12,6,4,2
13,2,1,1
14,6,4,2
15,5,3,2
16,5,2,3
17,2,1,1
18,3,2,1
19,3,3,0
20,8,4,4
21,4,4,0
22,4,2,2
23,2,1,1
24,2,1,1
25,1,0,1
26,5,2,3
27,9,2,7
28,3,1,2
29,3,0,3
30,1,1,0
31,4,3,1
32,2,0,2
33,3,2,1
34,2,1,1
35,2,1,1
36,3,2,1
37,2,1,1
38,5,4,1
39,3,1,2
40,5,2,3
41,1,1,0
42,8,7,1
43,8,5,3
44,2,0,2
45,8,4,4
46,7,6,1
47,5,3,2
48,2,2,0
49,4,4,0
50,8,4,4
51,2,2,0
52,3,2,1
53,1,1,0
54,2,1,1
55,4,1,3
56,3,2,1
57,1,1,0
58,6,4,2
59,2,2,0
60,6,2,4
61,6,3,3
62,6,5,1
63,5,5,0
64,2,1,1
65,4,1,3
66,4,2,2
67,4,3,1
68,6,4,2
69,8,8,0
70,5,2,3
71,1,1,0
72,4,3,1
73,8,4,4
74,4,3,1
75,2,1,1
76,2,1,1
77,6,3,3
78,5,2,3
79,3,2,1
80,5,4,1
81,5,2,3
82,3,2,1
83,4,2,2
84,7,1,6
85,4,2,2
86,5,3,2
87,4,4,0
88,9,8,1
89,4,4,0
90,7,3,4
91,9,7,2
92,4,1,3
93,12,6,6
94,2,2,0
95,1,0,1
96,2,2,0
97,4,3,1
98,2,0,2
99,8,6,2
100,1,0,1
101,1,1,0
102,6,3,3
103,6,1,5
104,3,2,1
105,4,1,3
106,4,4,0
107,3,3,0
108,4,2,2
109,4,2,2
110,7,6,1
111,4,2,2
112,2,2,0
113,2,0,2
114,6,4,2
115,4,2,2
116,5,4,1
117,4,2,2
118,6,4,2
119,3,2,1
120,5,3,2
121,4,4,0
122,5,3,2
123,10,6,4
124,9,7,2
125,8,7,1
126,5,2,3
127,2,1,1
128,2,1,1
129,2,2,0
130,1,0,1
131,3,2,1
132,2,2,0
133,3,3,0
134,8,5,3
135,1,1,0
136,4,3,1
137,6,3,3
138,2,1,1
139,1,0,1
140,5,3,2
141,2,1,1
142,5,3,2
143,6,4,2
144,3,0,3
145,1,0,1
146,4,3,1
147,3,0,3
148,3,2,1
149,5,2,3
150,5,2,3
151,9,6,3
152,2,0,2
153,5,3,2
154,4,4,0
155,3,2,1
156,3,0,3
157,1,1,0
158,7,5,2
159,2,1,1
160,5,4,1
161,5,3,2
162,2,1,1
163,3,1,2
164,6,2,4
165,2,1,1
166,6,4,2
167,5,2,3
168,5,2,3
169,2,2,0
170,5,2,3
171,4,4,0
172,6,2,4
173,3,1,2
174,8,5,3
175,6,3,3
176,3,1,2
177,2,2,0
178,3,2,1
179,4,2,2
180,3,2,1
181,3,1,2
182,6,4,2
183,2,1,1
184,5,2,3
185,2,0,2
186,5,3,2
187,3,2,1
188,1,0,1
189,6,5,1
190,4,2,2
191,9,5,4
192,5,2,3
193,2,1,1
194,5,1,4
195,2,1,1
196,7,3,4
197,2,2,0
198,2,0,2
199,6,3,3
200,5,4,1
201,5,4,1
202,3,1,2
203,3,2,1
204,3,1,2
205,11,8,3
206,5,2,3
207,3,1,2
208,2,1,1
209,6,4,2
210,1,1,0
211,1,0,1
212,4,3,1
213,8,5,3
214,2,1,1
215,3,2,1
216,6,5,1
217,3,2,1
218,2,0,2
219,3,2,1
220,5,3,2
221,1,1,0
222,5,1,4
223,5,2,3
224,5,4,1
225,4,4,0
226,1,1,0
227,4,4,0
228,3,2,1
229,2,1,1
230,3,3,0
231,1,1,0
232,6,5,1
233,4,2,2
234,9,7,2
235,4,1,3
236,7,1,6
237,5,4,1
238,1,0,1
239,3,1,2
240,6,3,3
241,6,2,4
242,2,1,1
243,4,3,1
244,3,1,2
245,3,3,0
246,4,4,0
247,5,3,2
248,4,2,2
249,1,0,1
250,7,4,3
251,4,2,2
252,5,3,2
253,5,3,2
254,5,3,2
255,3,1,2
256,2,1,1
257,4,3,1
258,4,3,1
259,4,1,3
260,8,6,2
261,7,2,5
262,3,2,1
263,3,3,0
264,2,2,0
265,5,0,5
266,8,4,4
267,3,1,2
268,3,2,1
269,3,3,0
270,5,2,3
271,4,3,1
272,4,0,4
273,6,3,3
274,7,6,1
275,2,0,2
276,5,3,2
277,7,7,0
278,9,8,1
279,5,5,0
280,2,0,2
281,4,1,3
282,6,3,3
283,5,4,1
284,2,1,1
285,3,1,2
286,9,6,3
287,4,2,2
288,2,1,1
289,4,1,3
290,1,0,1
291,12,8,4
292,1,0,1
293,5,1,4
294,5,3,2
295,7,7,0
296,1,1,0
297,3,3,0
298,2,2,0
299,3,2,1
300,4,2,2
301,7,4,3
302,5,2,3
303,5,2,3
304,4,1,3
305,2,0,2
306,3,2,1
307,4,2,2
308,3,1,2
309,5,5,0
310,3,1,2
311,7,3,4
312,5,5,0
313,6,2,4
314,5,5,0
315,2,1,1
316,2,0,2
317,8,5,3
318,9,3,6
319,16,4,12
320,3,3,0
321,3,2,1
322,1,0,1
323,3,3,0
324,1,1,0
325,4,3,1
326,2,2,0
327,5,2,3
328,2,1,1
329,2,1,1
330,7,7,0
331,6,4,2
332,8,3,5
333,4,4,0
334,4,2,2
335,1,0,1
