group_idx,group_size,K_point,K_subtree
0,157,71,86
1,101,73,28
2,73,39,34
3,89,41,48
4,133,92,41
5,27,20,7
6,62,41,21
7,144,73,71
8,25,22,3
9,30,16,14
10,121,80,41
11,150,64,86
12,234,139,95
13,112,65,47
14,110,61,49
15,103,74,29
16,37,27,10
17,65,47,18
18,40,23,17
19,115,88,27
20,45,14,31
21,105,76,29
22,128,92,36
23,258,173,85
24,63,20,43
25,204,88,116
26,81,52,29
27,195,87,108
28,85,55,30
29,91,40,51
30,47,31,16
31,107,71,36
32,72,38,34
33,52,28,24
34,95,42,53
35,71,26,45
36,45,22,23
37,192,81,111
38,31,25,6
39,57,46,11
40,86,33,53
41,40,23,17
42,212,102,110
43,100,74,26
44,45,12,33
45,146,100,46
46,104,39,65
47,99,46,53
48,52,45,7
49,183,107,76
50,82,46,36
51,71,35,36
52,157,107,50
53,153,91,62
54,116,40,76
55,29,23,6
56,241,137,104
57,245,129,116
58,60,40,20
59,51,33,18
60,46,20,26
61,122,92,30
62,106,60,46
63,152,83,69
64,142,98,44
65,123,72,51
66,81,51,30
67,85,48,37
68,137,91,46
69,94,27,67
70,125,86,39
71,70,43,27
72,73,26,47
73,89,54,35
74,32,17,15
75,80,32,48
76,93,40,53
77,126,79,47
78,75,41,34
79,96,59,37
80,87,63,24
81,32,17,15
82,95,56,39
83,4,4,0
84,124,49,75
85,110,43,67
86,145,66,79
87,86,61,25
88,33,28,5
89,119,56,63
90,75,52,23
91,11,11,0
92,119,49,70
93,117,76,41
94,89,41,48
95,48,16,32
96,54,21,33
97,95,27,68
98,122,47,75
99,90,37,53
100,60,51,9
101,71,38,33
102,158,107,51
103,80,59,21
104,97,36,61
105,77,58,19
106,105,54,51
107,73,50,23
108,186,121,65
109,26,12,14
110,149,90,59
111,80,39,41
112,108,60,48
113,139,82,57
114,127,85,42
115,110,78,32
116,49,22,27
117,72,25,47
118,72,43,29
119,119,54,65
120,108,60,48
121,184,123,61
122,57,37,20
123,57,27,30
124,152,73,79
125,109,66,43
126,112,64,48
127,126,64,62
128,172,103,69
129,117,72,45
130,222,124,98
131,152,95,57
132,209,135,74
133,39,28,11
134,99,30,69
135,17,6,11
136,88,47,41
137,192,97,95
138,71,62,9
139,94,52,42
140,72,44,28
141,112,47,65
142,98,67,31
143,56,47,9
144,119,71,48
145,219,126,93
146,20,2,18
147,122,50,72
148,139,77,62
149,89,64,25
150,110,85,25
151,63,42,21
152,92,29,63
153,52,19,33
154,84,15,69
155,53,36,17
156,167,92,75
157,208,77,131
158,107,76,31
159,57,24,33
160,101,37,64
161,93,53,40
162,92,58,34
163,147,79,68
164,38,5,33
165,39,37,2
166,111,56,55
167,51,43,8
168,44,32,12
169,101,43,58
170,54,33,21
171,125,79,46
172,89,32,57
173,107,63,44
174,79,64,15
175,115,43,72
176,155,89,66
177,92,63,29
178,57,28,29
179,101,43,58
180,190,76,114
181,94,57,37
182,108,77,31
183,39,13,26
184,72,65,7
185,132,73,59
186,50,21,29
187,78,43,35
188,121,60,61
189,23,0,23
190,136,101,35
191,127,84,43
192,110,80,30
193,113,67,46
194,83,35,48
195,37,24,13
196,51,24,27
197,42,26,16
198,89,67,22
199,119,81,38
200,81,44,37
201,172,113,59
202,53,33,20
203,84,53,31
204,71,57,14
205,90,50,40
206,98,63,35
207,24,9,15
208,124,78,46
209,101,54,47
210,108,58,50
211,200,118,82
212,91,58,33
213,46,24,22
214,50,30,20
215,59,46,13
216,63,47,16
217,26,0,26
218,32,4,28
219,145,92,53
220,77,39,38
221,108,54,54
222,96,51,45
223,89,58,31
224,175,98,77
225,131,92,39
226,127,81,46
227,76,45,31
228,74,46,28
229,160,89,71
230,121,74,47
231,113,73,40
232,37,14,23
233,51,43,8
234,92,40,52
235,36,11,25
236,214,140,74
237,72,43,29
238,192,113,79
239,101,86,15
240,77,50,27
241,107,57,50
242,110,57,53
243,149,100,49
244,129,74,55
245,125,64,61
246,80,47,33
247,112,53,59
248,158,72,86
249,97,23,74
250,156,62,94
251,33,12,21
252,128,90,38
253,215,104,111
254,141,93,48
255,121,56,65
256,230,93,137
257,155,120,35
258,13,3,10
259,99,55,44
260,88,53,35
261,119,72,47
262,152,58,94
263,35,11,24
264,120,90,30
265,19,11,8
266,65,33,32
267,127,80,47
268,116,65,51
269,78,14,64
270,117,77,40
271,116,87,29
272,85,44,41
273,222,110,112
274,114,66,48
275,118,53,65
276,99,60,39
277,137,104,33
278,90,35,55
279,198,116,82
280,101,85,16
281,70,50,20
282,107,46,61
283,79,60,19
284,54,33,21
285,112,73,39
286,72,40,32
287,67,32,35
288,97,57,40
289,126,82,44
290,54,33,21
291,59,39,20
292,69,34,35
293,115,77,38
294,140,97,43
295,130,102,28
296,122,49,73
297,90,66,24
298,67,30,37
299,80,49,31
300,96,48,48
301,205,136,69
302,76,44,32
303,113,46,67
304,63,22,41
305,115,63,52
306,118,84,34
307,98,40,58
308,84,34,50
309,187,99,88
310,101,62,39
311,77,45,32
312,173,84,89
313,94,55,39
314,121,73,48
315,33,13,20
316,77,36,41
317,21,6,15
318,144,62,82
319,181,106,75
320,154,104,50
321,16,8,8
322,84,50,34
323,162,122,40
324,65,40,25
325,96,77,19
326,98,45,53
327,163,89,74
328,77,36,41
329,191,85,106
330,46,46,0
331,109,79,30
332,140,89,51
333,143,104,39
334,79,29,50
335,115,74,41
336,38,19,19
337,170,82,88
338,71,27,44
339,56,17,39
340,85,40,45
341,92,78,14
342,57,19,38
343,101,47,54
344,111,65,46
345,82,50,32
346,82,43,39
347,92,41,51
348,100,44,56
349,65,52,13
350,36,23,13
351,103,51,52
352,141,93,48
353,99,46,53
354,113,63,50
355,101,65,36
356,144,60,84
357,23,11,12
358,67,46,21
359,241,151,90
360,216,138,78
361,62,27,35
362,110,89,21
363,128,93,35
364,148,68,80
365,57,25,32
366,130,55,75
367,207,158,49
368,100,54,46
369,42,20,22
370,76,45,31
371,59,39,20
372,144,75,69
373,44,18,26
374,120,83,37
375,221,134,87
376,165,112,53
377,151,84,67
378,66,32,34
379,120,79,41
380,153,69,84
381,100,41,59
382,171,97,74
383,85,46,39
384,70,28,42
385,81,62,19
386,39,21,18
387,133,80,53
388,121,53,68
389,146,76,70
390,75,44,31
391,25,11,14
392,90,44,46
393,150,64,86
394,76,61,15
395,116,69,47
396,154,102,52
397,31,16,15
398,24,0,24
399,97,69,28
400,127,54,73
401,114,77,37
402,76,40,36
403,106,58,48
404,116,72,44
405,114,59,55
406,105,64,41
407,107,41,66
408,138,99,39
409,115,65,50
410,73,54,19
411,146,87,59
412,232,146,86
413,130,82,48
414,154,97,57
415,121,88,33
416,51,21,30
417,120,73,47
418,50,36,14
419,135,71,64
420,116,61,55
421,180,76,104
422,55,55,0
423,107,60,47
424,19,15,4
425,86,51,35
426,163,107,56
427,141,79,62
428,64,30,34
429,9,3,6
430,13,13,0
431,219,131,88
432,92,43,49
433,81,47,34
434,133,64,69
435,89,62,27
436,117,81,36
437,151,104,47
438,65,46,19
439,119,87,32
440,90,61,29
441,56,42,14
442,116,82,34
443,94,55,39
444,223,129,94
445,199,117,82
446,130,65,65
447,57,38,19
448,114,75,39
449,123,36,87
450,101,36,65
451,131,72,59
452,49,21,28
453,178,119,59
454,68,58,10
455,65,45,20
456,116,64,52
457,195,124,71
458,87,41,46
459,151,93,58
460,115,53,62
461,57,19,38
462,117,75,42
463,67,25,42
464,114,71,43
465,120,61,59
466,127,67,60
467,104,68,36
468,122,81,41
469,27,15,12
470,115,56,59
471,54,41,13
472,84,37,47
473,72,45,27
474,103,84,19
475,96,61,35
476,109,84,25
477,112,33,79
478,74,19,55
479,117,75,42
480,120,57,63
481,89,29,60
482,71,36,35
483,189,110,79
484,112,66,46
485,82,39,43
486,132,48,84
487,227,111,116
488,52,36,16
489,110,85,25
490,125,64,61
491,120,48,72
492,60,39,21
493,100,21,79
494,185,112,73
495,138,91,47
496,162,87,75
497,38,16,22
498,141,83,58
499,35,0,35
500,96,54,42
501,116,66,50
502,147,100,47
503,122,81,41
504,98,47,51
505,162,93,69
506,139,61,78
507,70,30,40
508,182,80,102
509,79,32,47
510,171,69,102
511,34,17,17
512,125,61,64
513,90,46,44
514,91,60,31
515,181,68,113
516,41,40,1
517,45,31,14
518,132,59,73
519,122,81,41
520,113,53,60
521,125,72,53
522,105,85,20
523,134,69,65
524,69,43,26
525,37,21,16
526,94,47,47
527,60,45,15
528,79,26,53
529,136,56,80
530,222,144,78
531,180,89,91
532,119,55,64
533,112,61,51
534,106,78,28
535,61,32,29
536,65,20,45
537,118,76,42
538,110,76,34
539,138,68,70
540,77,41,36
541,54,43,11
542,66,21,45
543,58,34,24
544,93,38,55
545,72,39,33
546,54,25,29
547,110,84,26
548,147,74,73
549,36,12,24
550,172,126,46
551,59,36,23
552,100,55,45
553,38,27,11
554,14,14,0
555,59,38,21
556,73,36,37
557,40,34,6
558,111,84,27
559,94,32,62
560,72,28,44
561,115,65,50
562,65,48,17
563,73,41,32
564,225,106,119
565,86,58,28
566,42,28,14
567,127,95,32
568,121,84,37
569,90,46,44
570,129,58,71
571,67,23,44
572,95,49,46
573,153,106,47
574,50,24,26
575,87,46,41
576,169,108,61
577,49,13,36
578,70,30,40
579,124,53,71
580,60,34,26
581,104,65,39
582,39,17,22
583,42,32,10
584,145,83,62
585,50,35,15
586,122,61,61
587,143,97,46
588,195,74,121
589,145,82,63
590,92,41,51
591,159,86,73
592,228,123,105
593,144,66,78
594,45,39,6
595,87,52,35
596,48,29,19
597,56,36,20
598,62,35,27
599,126,73,53
600,66,46,20
601,199,124,75
602,73,56,17
603,116,67,49
604,143,54,89
605,178,89,89
606,51,25,26
607,119,53,66
608,69,36,33
609,185,93,92
610,59,48,11
