left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,20,656,312,10,334,9344,0,13,646,312,10,0,10,20,10,10,1,0.5,1
1,27,476,218,14,244,9522,2,13,462,218,11,0,14,25,11,16,1.08,0.592593,1.14286
2,24,433,201,11,221,9567,0,13,422,201,13,0,11,24,13,11,1,0.458333,1
3,28,887,418,11,458,9113,0,13,876,418,17,0,11,28,17,11,1,0.392857,1
4,20,441,204,10,227,9559,0,13,431,204,10,0,10,20,10,10,1,0.5,1
5,23,427,198,8,221,9573,0,13,419,198,15,0,8,23,15,8,1,0.347826,1
6,18,604,281,5,318,9396,0,13,599,281,13,0,5,18,13,5,1,0.277778,1
7,28,753,354,13,386,9246,1,13,740,354,14,0,13,27,14,14,1.03704,0.5,1.07692
8,25,1084,525,7,552,8915,1,13,1077,525,17,0,7,24,17,8,1.04167,0.32,1.14286
9,23,597,277,13,307,9403,0,13,584,277,10,0,13,23,10,13,1,0.565217,1
10,31,629,285,13,331,9370,1,13,616,285,17,0,13,30,17,14,1.03333,0.451613,1.07692
11,15,420,205,4,211,9579,1,13,416,205,10,0,4,14,10,5,1.07143,0.333333,1.25
12,11,222,105,4,113,9777,1,13,218,105,6,0,4,10,6,5,1.1,0.454545,1.25
13,11,291,136,5,150,9709,0,13,286,136,6,0,5,11,6,5,1,0.454545,1
14,22,440,207,7,226,9559,1,13,433,207,14,0,7,21,14,8,1.04762,0.363636,1.14286
15,55,1298,610,22,666,8700,2,13,1276,610,31,0,22,53,31,24,1.03774,0.436364,1.09091
16,24,768,364,12,392,9229,3,13,756,364,9,0,12,21,9,15,1.14286,0.625,1.25
17,37,852,389,21,442,9148,0,13,831,389,16,0,21,37,16,21,1,0.567568,1
18,15,333,153,8,172,9667,0,13,325,153,7,0,8,15,7,8,1,0.533333,1
19,17,407,196,5,206,9593,0,13,402,196,12,0,5,17,12,5,1,0.294118,1
20,21,667,312,11,344,9333,0,13,656,312,10,0,11,21,10,11,1,0.52381,1
21,9,161,71,5,85,9839,0,13,156,71,4,0,5,9,4,5,1,0.555556,1
22,19,678,322,8,348,9321,1,13,670,322,10,0,8,18,10,9,1.05556,0.473684,1.125
23,4,312,153,1,158,9688,0,13,311,153,3,0,1,4,3,1,1,0.25,1
24,17,329,152,4,173,9670,1,13,325,152,12,0,4,16,12,5,1.0625,0.294118,1.25
25,23,641,307,6,328,9358,1,13,635,307,16,0,6,22,16,7,1.04545,0.304348,1.16667
26,26,435,202,10,223,9564,1,13,425,202,15,0,10,25,15,11,1.04,0.423077,1.1
27,19,850,410,8,432,9150,0,13,842,410,11,0,8,19,11,8,1,0.421053,1
28,15,347,164,7,176,9653,0,13,340,164,8,0,7,15,8,7,1,0.466667,1
29,14,283,134,4,145,9716,1,13,279,134,9,0,4,13,9,5,1.07692,0.357143,1.25
30,9,633,307,5,321,9366,1,13,628,307,3,0,5,8,3,6,1.125,0.666667,1.2
31,41,1240,589,19,632,8760,0,13,1221,589,22,0,19,41,22,19,1,0.463415,1
32,27,383,170,15,198,9615,2,13,368,170,10,0,15,25,10,17,1.08,0.62963,1.13333
