left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,7,833,405,2,426,99167,0,16,831,405,5,0,2,7,5,2,1,0.285714,1
1,6,259,125,3,131,99740,1,16,256,125,2,0,3,5,2,4,1.2,0.666667,1.33333
2,17,1286,622,8,656,98714,0,16,1278,622,9,0,8,17,9,8,1,0.470588,1
3,3,768,380,1,387,99232,0,16,767,380,2,0,1,3,2,1,1,0.333333,1
4,48,1913,917,15,981,98083,4,16,1898,917,29,0,15,44,29,19,1.09091,0.395833,1.26667
5,5,611,300,0,311,99389,0,16,611,300,5,0,0,5,5,0,1,0,nan
6,20,350,160,6,184,99648,2,16,344,160,12,0,6,18,12,8,1.11111,0.4,1.33333
7,27,943,444,11,488,99055,2,16,932,444,14,0,11,25,14,13,1.08,0.481481,1.18182
8,16,772,371,5,396,99226,2,16,767,371,9,0,5,14,9,7,1.14286,0.4375,1.4
9,21,677,323,5,349,99322,1,16,672,323,15,0,5,20,15,6,1.05,0.285714,1.2
10,17,448,212,6,230,99550,2,16,442,212,9,0,6,15,9,8,1.13333,0.470588,1.33333
11,15,567,270,4,293,99432,1,16,563,270,10,0,4,14,10,5,1.07143,0.333333,1.25
12,34,1311,626,12,673,98686,3,16,1299,626,19,0,12,31,19,15,1.09677,0.441176,1.25
13,31,1440,677,19,744,98558,2,16,1421,677,10,0,19,29,10,21,1.06897,0.677419,1.10526
14,16,1157,559,5,593,98842,1,16,1152,559,10,0,5,15,10,6,1.06667,0.375,1.2
15,12,723,344,6,373,99277,0,16,717,344,6,0,6,12,6,6,1,0.5,1
16,18,566,270,5,291,99433,1,16,561,270,12,0,5,17,12,6,1.05882,0.333333,1.2
17,30,1664,787,17,860,98335,1,16,1647,787,12,0,17,29,12,18,1.03448,0.6,1.05882
18,23,629,295,6,328,99370,1,16,623,295,16,0,6,22,16,7,1.04545,0.304348,1.16667
19,14,623,296,5,322,99376,1,16,618,296,8,0,5,13,8,6,1.07692,0.428571,1.2
20,21,656,306,7,343,99342,2,16,649,306,12,0,7,19,12,9,1.10526,0.428571,1.28571
21,24,1380,662,10,708,98618,2,16,1370,662,12,0,10,22,12,12,1.09091,0.5,1.2
22,19,728,348,4,376,99271,1,16,724,348,14,0,4,18,14,5,1.05556,0.263158,1.25
23,17,539,254,4,281,99461,0,16,535,254,13,0,4,17,13,4,1,0.235294,1
24,11,768,370,1,397,99232,0,16,767,370,10,0,1,11,10,1,1,0.0909091,1
25,13,1118,541,6,571,98881,1,16,1112,541,6,0,6,12,6,7,1.08333,0.538462,1.16667
26,29,402,180,7,215,99596,2,16,395,180,20,0,7,27,20,9,1.07407,0.310345,1.28571
