left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,30,90,36,7,47,99900,10,16,83,36,13,0,7,20,13,17,1.5,0.566667,2.42857
1,20,101,42,5,54,99894,5,16,96,42,10,0,5,15,10,10,1.33333,0.5,2
2,21,130,51,10,69,99868,2,16,120,51,9,0,10,19,9,12,1.10526,0.571429,1.2
3,20,89,37,5,47,99909,2,16,84,37,13,0,5,18,13,7,1.11111,0.35,1.4
4,19,102,39,8,55,99897,1,16,94,39,10,0,8,18,10,9,1.05556,0.473684,1.125
5,28,75,27,8,40,99915,10,16,67,27,10,0,8,18,10,18,1.55556,0.642857,2.25
6,20,65,24,7,34,99928,7,16,58,24,6,0,7,13,6,14,1.53846,0.7,2
7,19,106,44,5,57,99893,1,16,101,44,13,0,5,18,13,6,1.05556,0.315789,1.2
8,21,79,30,7,42,99916,5,16,72,30,9,0,7,16,9,12,1.3125,0.571429,1.71429
9,22,99,44,5,50,99888,13,16,94,44,4,0,5,9,4,18,2.44444,0.818182,3.6
10,16,135,60,4,71,99864,1,16,131,60,11,0,4,15,11,5,1.06667,0.3125,1.25
11,30,65,24,7,34,99925,10,16,58,24,13,0,7,20,13,17,1.5,0.566667,2.42857
12,14,78,35,3,40,99919,3,16,75,35,8,0,3,11,8,6,1.27273,0.428571,2
13,16,93,38,5,50,99906,1,16,88,38,10,0,5,15,10,6,1.06667,0.375,1.2
14,20,69,27,6,36,99921,10,16,63,27,4,0,6,10,4,16,2,0.8,2.66667
15,14,62,27,3,32,99936,2,16,59,27,9,0,3,12,9,5,1.16667,0.357143,1.66667
16,16,114,50,4,60,99881,5,16,110,50,7,0,4,11,7,9,1.45455,0.5625,2.25
17,26,92,38,7,47,99897,11,16,85,38,8,0,7,15,8,18,1.73333,0.692308,2.57143
18,23,73,26,8,39,99921,6,16,65,26,9,0,8,17,9,14,1.35294,0.608696,1.75
19,24,107,42,7,58,99890,3,16,100,42,14,0,7,21,14,10,1.14286,0.416667,1.42857
20,17,85,38,4,43,99909,6,16,81,38,7,0,4,11,7,10,1.54545,0.588235,2.5
21,22,89,36,7,46,99904,7,16,82,36,8,0,7,15,8,14,1.46667,0.636364,2
22,14,70,30,3,37,99928,2,16,67,30,9,0,3,12,9,5,1.16667,0.357143,1.66667
23,20,103,44,4,55,99893,4,16,99,44,12,0,4,16,12,8,1.25,0.4,2
24,17,97,40,6,51,99893,10,16,91,40,1,0,6,7,1,16,2.42857,0.941176,2.66667
25,17,46,19,3,24,99945,9,16,43,19,5,0,3,8,5,12,2.125,0.705882,4
26,20,79,32,6,41,99916,5,16,73,32,9,0,6,15,9,11,1.33333,0.55,1.83333
27,28,85,32,8,45,99907,8,16,77,32,12,0,8,20,12,16,1.4,0.571429,2
28,24,111,47,6,58,99885,4,16,105,47,14,0,6,20,14,10,1.2,0.416667,1.66667
29,20,89,37,6,46,99906,5,16,83,37,9,0,6,15,9,11,1.33333,0.55,1.83333
30,24,75,29,5,41,99921,4,16,70,29,15,0,5,20,15,9,1.2,0.375,1.8
31,23,80,29,8,43,99912,8,16,72,29,7,0,8,15,7,16,1.53333,0.695652,2
32,14,99,44,3,52,99899,2,16,96,44,9,0,3,12,9,5,1.16667,0.357143,1.66667
33,18,102,43,5,54,99894,4,16,97,43,9,0,5,14,9,9,1.28571,0.5,1.8
34,17,87,38,4,45,99909,4,16,83,38,9,0,4,13,9,8,1.30769,0.470588,2
35,12,74,33,2,39,99923,3,16,72,33,7,0,2,9,7,5,1.33333,0.416667,2.5
36,28,76,30,7,39,99912,12,16,69,30,9,0,7,16,9,19,1.75,0.678571,2.71429
37,19,110,40,10,60,99888,2,16,100,40,7,0,10,17,7,12,1.11765,0.631579,1.2
38,13,129,58,4,67,99867,4,16,125,58,5,0,4,9,5,8,1.44444,0.615385,2
39,14,79,33,5,41,99919,2,16,74,33,7,0,5,12,7,7,1.16667,0.5,1.4
40,23,54,24,2,28,99935,11,16,52,24,10,0,2,12,10,13,1.91667,0.565217,6.5
41,17,85,38,3,44,99910,5,16,82,38,9,0,3,12,9,8,1.41667,0.470588,2.66667
42,18,83,30,8,45,99914,3,16,75,30,7,0,8,15,7,11,1.2,0.611111,1.375
43,31,117,50,6,61,99871,12,16,111,50,13,0,6,19,13,18,1.63158,0.580645,3
44,14,66,27,5,34,99929,5,16,61,27,4,0,5,9,4,10,1.55556,0.714286,2
45,11,90,39,4,47,99908,2,16,86,39,5,0,4,9,5,6,1.22222,0.545455,1.5
46,25,114,44,10,60,99881,5,16,104,44,10,0,10,20,10,15,1.25,0.6,1.5
47,18,66,25,5,36,99932,2,16,61,25,11,0,5,16,11,7,1.125,0.388889,1.4
48,11,49,21,2,26,99950,1,16,47,21,8,0,2,10,8,3,1.1,0.272727,1.5
49,16,89,38,5,46,99906,5,16,84,38,6,0,5,11,6,10,1.45455,0.625,2
50,21,73,24,11,38,99922,5,16,62,24,5,0,11,16,5,16,1.3125,0.761905,1.45455
51,32,87,34,8,45,99896,17,16,79,34,7,0,8,15,7,25,2.13333,0.78125,3.125
52,22,138,60,7,71,99857,5,16,131,60,10,0,7,17,10,12,1.29412,0.545455,1.71429
53,19,115,50,6,59,99880,5,16,109,50,8,0,6,14,8,11,1.35714,0.578947,1.83333
54,14,65,29,3,33,99929,6,16,62,29,5,0,3,8,5,9,1.75,0.642857,3
55,21,93,39,6,48,99901,6,16,87,39,9,0,6,15,9,12,1.4,0.571429,2
56,16,74,32,4,38,99919,7,16,70,32,5,0,4,9,5,11,1.77778,0.6875,2.75
57,33,97,39,8,50,99892,11,16,89,39,14,0,8,22,14,19,1.5,0.575758,2.375
58,24,116,50,7,59,99873,11,16,109,50,6,0,7,13,6,18,1.84615,0.75,2.57143
59,17,59,21,6,32,99938,3,16,53,21,8,0,6,14,8,9,1.21429,0.529412,1.5
60,18,81,32,7,42,99916,3,16,74,32,8,0,7,15,8,10,1.2,0.555556,1.42857
61,23,85,37,5,43,99904,11,16,80,37,7,0,5,12,7,16,1.91667,0.695652,3.2
62,15,98,39,6,53,99901,1,16,92,39,8,0,6,14,8,7,1.07143,0.466667,1.16667
63,28,65,23,8,34,99923,12,16,57,23,8,0,8,16,8,20,1.75,0.714286,2.5
64,24,102,41,6,55,99894,4,16,96,41,14,0,6,20,14,10,1.2,0.416667,1.66667
65,18,86,36,5,45,99910,4,16,81,36,9,0,5,14,9,9,1.28571,0.5,1.8
66,28,86,34,7,45,99906,8,16,79,34,13,0,7,20,13,15,1.4,0.535714,2.14286
