group_idx,group_size,K_point,K_subtree
0,9,3,6
1,4,2,2
2,7,4,3
3,6,2,4
4,2,1,1
5,5,2,3
6,4,2,2
7,3,2,1
8,1,0,1
9,3,1,2
10,5,1,4
11,6,4,2
12,4,3,1
13,3,1,2
14,2,2,0
15,6,5,1
16,3,2,1
17,8,3,5
18,2,1,1
19,9,6,3
20,7,2,5
21,2,2,0
22,12,8,4
23,1,0,1
24,4,2,2
25,1,0,1
26,2,2,0
27,1,1,0
28,5,3,2
29,1,1,0
30,4,2,2
31,7,6,1
32,3,2,1
33,1,0,1
34,4,3,1
35,7,2,5
36,10,6,4
37,3,1,2
38,2,1,1
39,4,4,0
40,7,5,2
41,5,1,4
42,4,3,1
43,4,1,3
44,9,4,5
45,9,5,4
46,3,2,1
47,2,2,0
48,8,5,3
49,3,2,1
50,2,1,1
51,1,0,1
52,8,6,2
53,4,2,2
54,7,3,4
55,3,1,2
56,2,2,0
57,6,3,3
58,1,1,0
59,7,5,2
60,1,1,0
61,2,2,0
62,6,4,2
63,2,1,1
64,5,2,3
65,3,1,2
66,3,2,1
67,1,1,0
68,5,4,1
69,7,1,6
70,2,2,0
71,8,4,4
72,4,4,0
73,2,1,1
74,2,1,1
75,5,3,2
76,3,3,0
77,3,2,1
78,4,3,1
79,1,1,0
80,4,3,1
81,2,0,2
82,8,3,5
83,9,4,5
84,7,3,4
85,12,2,10
86,5,2,3
87,3,3,0
88,5,4,1
89,5,5,0
90,7,5,2
91,5,5,0
92,10,4,6
93,3,3,0
94,2,1,1
95,6,2,4
96,4,3,1
97,7,2,5
98,3,3,0
99,4,2,2
100,2,1,1
101,4,0,4
102,6,3,3
103,4,2,2
104,9,8,1
105,2,1,1
106,4,4,0
107,8,5,3
108,4,3,1
109,9,6,3
110,6,2,4
111,5,4,1
112,4,3,1
113,6,3,3
114,8,4,4
115,6,3,3
116,1,1,0
117,5,2,3
118,8,5,3
119,5,1,4
120,4,2,2
121,2,0,2
122,2,2,0
123,2,1,1
124,3,1,2
125,6,5,1
126,1,0,1
127,1,1,0
128,6,6,0
129,4,1,3
130,7,6,1
131,3,2,1
132,7,2,5
133,4,2,2
134,7,5,2
135,7,5,2
136,5,3,2
137,4,3,1
138,7,3,4
139,3,2,1
140,1,1,0
141,3,0,3
142,5,4,1
143,5,2,3
144,6,3,3
145,5,2,3
146,2,1,1
147,4,0,4
148,3,3,0
149,6,4,2
150,3,3,0
151,6,3,3
152,2,1,1
153,5,2,3
154,4,2,2
155,4,2,2
156,1,0,1
157,1,1,0
158,3,2,1
159,6,4,2
160,7,4,3
161,7,6,1
162,2,2,0
163,8,5,3
164,2,1,1
165,1,0,1
166,2,1,1
167,3,2,1
168,4,3,1
169,6,5,1
170,2,2,0
171,4,3,1
172,5,4,1
173,2,2,0
174,2,0,2
175,2,1,1
176,6,4,2
177,3,0,3
178,7,7,0
179,4,4,0
180,3,1,2
181,3,1,2
182,7,5,2
183,3,2,1
184,3,2,1
185,2,2,0
186,3,2,1
187,7,6,1
188,1,0,1
189,5,4,1
190,5,2,3
191,1,0,1
192,1,0,1
193,6,3,3
194,6,1,5
195,4,1,3
196,3,3,0
197,5,4,1
198,2,1,1
199,2,1,1
200,3,1,2
201,5,2,3
202,2,2,0
203,7,5,2
204,3,3,0
205,4,4,0
206,2,0,2
207,4,2,2
208,5,1,4
209,4,3,1
210,5,2,3
211,4,3,1
212,2,1,1
213,1,0,1
214,1,1,0
215,9,7,2
216,6,2,4
217,4,4,0
218,4,0,4
219,3,1,2
220,7,3,4
221,4,3,1
222,5,3,2
223,7,6,1
224,7,4,3
225,3,1,2
