group_idx,group_size,K_point,K_subtree
0,3,1,2
1,2,0,2
2,11,1,10
3,2,2,0
4,3,3,0
5,1,1,0
6,2,2,0
7,9,3,6
8,1,0,1
9,3,3,0
10,5,5,0
11,2,0,2
12,3,3,0
13,3,3,0
14,8,8,0
15,2,2,0
16,7,5,2
17,5,5,0
18,5,3,2
19,11,5,6
20,2,0,2
21,2,0,2
22,3,0,3
23,5,3,2
24,2,2,0
25,2,0,2
26,3,3,0
27,3,3,0
28,8,5,3
29,4,1,3
30,3,3,0
31,5,0,5
32,4,1,3
33,11,4,7
34,7,4,3
35,5,2,3
36,2,2,0
37,5,5,0
38,4,4,0
39,7,1,6
40,6,0,6
41,9,1,8
42,3,2,1
43,11,7,4
44,8,8,0
45,3,1,2
46,4,0,4
47,6,6,0
48,3,0,3
49,4,4,0
50,8,2,6
51,3,2,1
52,3,0,3
53,3,3,0
54,5,2,3
55,2,2,0
56,5,0,5
57,4,4,0
58,5,0,5
59,3,2,1
60,8,2,6
61,9,1,8
62,5,2,3
63,1,0,1
64,7,7,0
65,5,2,3
66,2,0,2
67,3,3,0
68,5,5,0
69,6,6,0
70,14,3,11
71,1,0,1
72,5,4,1
73,8,3,5
74,2,2,0
75,4,4,0
76,2,0,2
77,3,3,0
78,1,0,1
79,4,0,4
80,1,1,0
81,3,2,1
82,6,6,0
83,2,2,0
84,3,2,1
85,8,6,2
86,8,2,6
87,7,0,7
88,5,0,5
89,6,0,6
90,5,5,0
91,7,6,1
92,3,3,0
93,3,0,3
94,4,0,4
95,2,0,2
96,7,3,4
97,2,2,0
98,4,4,0
99,2,1,1
100,4,2,2
101,6,0,6
102,4,4,0
103,3,3,0
104,6,2,4
105,12,8,4
106,2,0,2
107,6,6,0
108,3,3,0
109,5,5,0
110,9,2,7
111,8,1,7
112,3,3,0
113,4,1,3
114,5,5,0
115,2,0,2
116,9,3,6
117,3,2,1
118,16,2,14
119,5,5,0
120,10,9,1
121,10,3,7
122,2,1,1
123,2,2,0
124,3,3,0
125,11,5,6
126,3,1,2
127,5,1,4
128,14,2,12
129,5,2,3
130,6,1,5
131,7,0,7
132,4,1,3
133,2,2,0
134,7,2,5
135,4,2,2
136,4,3,1
137,10,6,4
138,6,3,3
139,11,3,8
140,3,1,2
141,4,4,0
142,1,1,0
143,3,3,0
144,7,7,0
145,3,0,3
146,6,0,6
147,2,2,0
148,13,6,7
149,1,1,0
150,4,2,2
151,4,3,1
152,14,5,9
153,1,1,0
154,5,2,3
155,6,6,0
156,7,4,3
157,6,2,4
158,1,0,1
159,2,2,0
160,15,8,7
161,1,0,1
162,2,2,0
163,9,1,8
164,5,5,0
165,1,0,1
166,6,2,4
167,2,2,0
168,12,8,4
169,8,3,5
170,6,4,2
171,1,1,0
172,6,4,2
173,6,2,4
174,11,11,0
175,6,0,6
176,2,0,2
177,7,2,5
178,5,2,3
179,5,2,3
180,3,3,0
181,3,3,0
182,2,2,0
183,7,4,3
184,12,5,7
185,10,10,0
186,5,5,0
187,9,3,6
188,4,4,0
189,1,1,0
190,7,4,3
191,1,0,1
192,4,4,0
193,1,0,1
194,6,1,5
195,2,0,2
196,4,0,4
197,11,3,8
198,4,4,0
199,6,2,4
200,3,3,0
201,1,0,1
202,3,3,0
203,4,4,0
204,3,0,3
205,3,3,0
206,1,1,0
207,5,5,0
208,2,0,2
209,8,3,5
210,3,1,2
211,2,1,1
212,2,2,0
213,1,1,0
214,6,4,2
215,3,1,2
216,2,2,0
217,2,2,0
218,3,0,3
219,8,8,0
220,4,2,2
221,3,3,0
222,2,2,0
223,2,2,0
224,1,0,1
225,5,5,0
226,6,0,6
227,12,2,10
228,2,0,2
229,4,4,0
230,4,1,3
231,5,1,4
232,8,3,5
233,7,1,6
234,6,2,4
235,6,2,4
236,7,7,0
237,4,2,2
238,2,2,0
239,5,5,0
240,4,0,4
241,12,8,4
242,5,0,5
243,1,1,0
244,4,4,0
245,5,0,5
246,4,2,2
247,3,2,1
248,11,3,8
249,5,4,1
250,2,0,2
251,3,0,3
252,4,0,4
253,2,2,0
254,2,2,0
255,2,2,0
256,3,3,0
257,4,1,3
258,6,0,6
259,4,1,3
260,7,2,5
261,3,3,0
262,2,2,0
263,1,0,1
264,7,7,0
265,2,1,1
266,9,6,3
267,6,0,6
268,7,2,5
269,2,0,2
270,4,0,4
271,5,2,3
272,7,4,3
273,9,4,5
274,1,1,0
275,3,2,1
276,9,7,2
277,3,3,0
278,2,2,0
279,1,0,1
280,7,7,0
281,1,1,0
282,4,4,0
283,3,0,3
284,2,0,2
285,2,1,1
286,4,2,2
287,3,3,0
288,1,0,1
289,8,6,2
290,6,2,4
291,7,5,2
292,2,2,0
293,3,3,0
