left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,13,32,13,3,16,1966,2,10,29,13,8,0,3,11,8,5,1.18182,0.384615,1.66667
1,23,68,27,7,34,1928,4,10,61,27,12,0,7,19,12,11,1.21053,0.478261,1.57143
2,22,145,65,8,72,1852,3,10,137,65,11,0,8,19,11,11,1.15789,0.5,1.375
3,24,91,38,8,45,1900,9,10,83,38,7,0,8,15,7,17,1.6,0.708333,2.125
4,10,55,22,6,27,1943,2,10,49,22,2,0,6,8,2,8,1.25,0.8,1.33333
5,22,69,28,7,34,1926,5,10,62,28,10,0,7,17,10,12,1.29412,0.545455,1.71429
6,28,81,31,10,40,1913,6,10,71,31,12,0,10,22,12,16,1.27273,0.571429,1.6
7,16,43,17,5,21,1953,4,10,38,17,7,0,5,12,7,9,1.33333,0.5625,1.8
8,24,131,58,7,66,1865,4,10,124,58,13,0,7,20,13,11,1.2,0.458333,1.57143
9,17,27,10,4,13,1965,8,10,23,10,5,0,4,9,5,12,1.88889,0.705882,3
10,6,29,12,3,14,1971,0,10,26,12,3,0,3,6,3,3,1,0.5,1
11,7,27,12,2,13,1973,0,10,25,12,5,0,2,7,5,2,1,0.285714,1
12,33,87,32,12,43,1907,6,10,75,32,15,0,12,27,15,18,1.22222,0.545455,1.5
13,12,65,29,4,32,1934,1,10,61,29,7,0,4,11,7,5,1.09091,0.416667,1.25
14,17,71,30,6,35,1925,4,10,65,30,7,0,6,13,7,10,1.30769,0.588235,1.66667
15,18,35,10,8,17,1959,6,10,27,10,4,0,8,12,4,14,1.5,0.777778,1.75
16,22,81,34,7,40,1911,8,10,74,34,7,0,7,14,7,15,1.57143,0.681818,2.14286
17,16,37,13,6,18,1956,7,10,31,13,3,0,6,9,3,13,1.77778,0.8125,2.16667
18,24,143,64,8,71,1851,6,10,135,64,10,0,8,18,10,14,1.33333,0.583333,1.75
19,7,55,23,5,27,1944,1,10,50,23,1,0,5,6,1,6,1.16667,0.857143,1.2
20,11,29,11,4,14,1966,5,10,25,11,2,0,4,6,2,9,1.83333,0.818182,2.25
21,21,78,29,10,39,1916,6,10,68,29,5,0,10,15,5,16,1.4,0.761905,1.6
22,20,63,22,10,31,1932,5,10,53,22,5,0,10,15,5,15,1.33333,0.75,1.5
23,21,85,32,11,42,1911,4,10,74,32,6,0,11,17,6,15,1.23529,0.714286,1.36364
24,22,66,25,8,33,1926,8,10,58,25,6,0,8,14,6,16,1.57143,0.727273,2
25,18,71,28,8,35,1927,2,10,63,28,8,0,8,16,8,10,1.125,0.555556,1.25
26,18,97,42,7,48,1899,4,10,90,42,7,0,7,14,7,11,1.28571,0.611111,1.57143
27,20,77,32,7,38,1917,6,10,70,32,7,0,7,14,7,13,1.42857,0.65,1.85714
28,27,111,49,7,55,1885,4,10,104,49,16,0,7,23,16,11,1.17391,0.407407,1.57143
29,28,106,43,10,53,1886,8,10,96,43,10,0,10,20,10,18,1.4,0.642857,1.8
30,16,26,10,3,13,1966,8,10,23,10,5,0,3,8,5,11,2,0.6875,3.66667
31,19,95,39,9,47,1902,3,10,86,39,7,0,9,16,7,12,1.1875,0.631579,1.33333
32,13,64,27,5,32,1934,2,10,59,27,6,0,5,11,6,7,1.18182,0.538462,1.4
33,26,100,42,8,50,1891,9,10,92,42,9,0,8,17,9,17,1.52941,0.653846,2.125
34,22,77,30,9,38,1919,4,10,68,30,9,0,9,18,9,13,1.22222,0.590909,1.44444
35,14,55,21,7,27,1943,2,10,48,21,5,0,7,12,5,9,1.16667,0.642857,1.28571
36,11,72,31,5,36,1926,2,10,67,31,4,0,5,9,4,7,1.22222,0.636364,1.4
37,12,69,28,7,34,1929,2,10,62,28,3,0,7,10,3,9,1.2,0.75,1.28571
38,22,71,28,8,35,1923,6,10,63,28,8,0,8,16,8,14,1.375,0.636364,1.75
39,24,63,23,9,31,1933,4,10,54,23,11,0,9,20,11,13,1.2,0.541667,1.44444
40,28,110,45,10,55,1886,4,10,100,45,14,0,10,24,14,14,1.16667,0.5,1.4
41,28,73,29,8,36,1916,11,10,65,29,9,0,8,17,9,19,1.64706,0.678571,2.375
42,21,36,12,6,18,1958,6,10,30,12,9,0,6,15,9,12,1.4,0.571429,2
43,17,69,29,6,34,1927,4,10,63,29,7,0,6,13,7,10,1.30769,0.588235,1.66667
44,21,58,21,8,29,1938,4,10,50,21,9,0,8,17,9,12,1.23529,0.571429,1.5
45,18,35,12,6,17,1961,4,10,29,12,8,0,6,14,8,10,1.28571,0.555556,1.66667
46,22,47,19,5,23,1942,11,10,42,19,6,0,5,11,6,16,2,0.727273,3.2
47,26,88,33,11,44,1908,4,10,77,33,11,0,11,22,11,15,1.18182,0.576923,1.36364
48,15,92,39,7,46,1906,2,10,85,39,6,0,7,13,6,9,1.15385,0.6,1.28571
49,27,119,49,10,60,1877,4,10,109,49,13,0,10,23,13,14,1.17391,0.518519,1.4
50,18,97,41,8,48,1901,2,10,89,41,8,0,8,16,8,10,1.125,0.555556,1.25
51,21,88,36,8,44,1908,4,10,80,36,9,0,8,17,9,12,1.23529,0.571429,1.5
52,20,86,36,7,43,1912,2,10,79,36,11,0,7,18,11,9,1.11111,0.45,1.28571
53,18,47,18,6,23,1948,5,10,41,18,7,0,6,13,7,11,1.38462,0.611111,1.83333
54,26,115,47,9,59,1883,2,10,106,47,15,0,9,24,15,11,1.08333,0.423077,1.22222
55,19,53,19,8,26,1944,3,10,45,19,8,0,8,16,8,11,1.1875,0.578947,1.375
56,25,81,31,10,40,1913,6,10,71,31,9,0,10,19,9,16,1.31579,0.64,1.6
57,28,87,34,10,43,1907,6,10,77,34,12,0,10,22,12,16,1.27273,0.571429,1.6
58,9,35,14,4,17,1965,0,10,31,14,5,0,4,9,5,4,1,0.444444,1
59,22,79,32,8,39,1917,4,10,71,32,10,0,8,18,10,12,1.22222,0.545455,1.5
