group_idx,group_size,K_point,K_subtree
0,60,40,20
1,93,44,49
2,110,56,54
3,119,31,88
4,45,7,38
5,128,54,74
6,131,50,81
7,73,35,38
8,132,74,58
9,91,23,68
10,40,15,25
11,30,23,7
12,174,75,99
13,59,32,27
14,75,40,35
15,81,18,63
16,89,29,60
17,77,20,57
18,124,58,66
19,46,7,39
20,51,14,37
21,129,26,103
22,106,25,81
23,109,38,71
24,101,29,72
25,82,37,45
26,87,24,63
27,110,40,70
28,143,84,59
29,143,39,104
30,80,17,63
31,102,32,70
32,65,27,38
33,136,53,83
34,117,47,70
35,83,32,51
36,66,23,43
37,66,14,52
38,110,40,70
39,118,52,66
40,120,61,59
41,136,40,96
42,107,50,57
43,89,41,48
44,107,38,69
45,95,45,50
46,124,30,94
47,137,54,83
48,87,35,52
49,139,67,72
50,90,39,51
51,113,45,68
52,102,65,37
53,95,32,63
54,138,68,70
55,102,49,53
56,109,40,69
57,126,54,72
58,45,22,23
59,107,49,58
60,82,36,46
61,96,15,81
62,131,55,76
63,113,62,51
64,60,31,29
65,123,53,70
66,73,32,41
67,140,40,100
68,79,26,53
69,54,20,34
70,65,18,47
71,90,34,56
72,92,34,58
73,122,44,78
74,132,17,115
75,132,46,86
76,58,23,35
77,96,43,53
78,76,28,48
79,96,37,59
80,53,16,37
81,157,72,85
82,40,18,22
83,113,64,49
84,142,64,78
85,65,34,31
86,108,40,68
87,156,51,105
88,134,38,96
89,156,58,98
90,83,23,60
91,59,24,35
92,95,38,57
93,73,23,50
94,82,31,51
95,111,57,54
96,110,26,84
97,92,39,53
98,51,25,26
99,105,56,49
100,70,34,36
101,143,46,97
102,117,54,63
103,138,54,84
104,96,35,61
105,65,19,46
106,104,39,65
107,166,39,127
108,79,24,55
109,126,34,92
110,138,61,77
111,90,37,53
112,79,39,40
113,152,47,105
114,96,24,72
115,122,47,75
116,149,55,94
117,150,67,83
118,113,15,98
119,96,54,42
120,138,83,55
121,120,51,69
122,183,69,114
123,134,62,72
124,45,19,26
125,56,9,47
126,89,37,52
127,125,54,71
128,109,26,83
129,108,62,46
130,67,12,55
131,142,70,72
132,117,53,64
133,164,48,116
134,95,54,41
135,96,30,66
136,99,34,65
137,25,7,18
138,101,34,67
139,123,45,78
140,129,52,77
141,98,58,40
142,111,55,56
143,88,47,41
144,97,30,67
145,108,32,76
146,135,60,75
147,101,35,66
148,90,34,56
149,61,28,33
150,155,38,117
151,116,47,69
152,62,28,34
153,98,41,57
154,53,26,27
155,122,56,66
156,64,28,36
157,86,22,64
158,92,36,56
159,144,68,76
160,151,28,123
161,91,31,60
162,157,95,62
163,42,23,19
164,78,32,46
165,110,47,63
166,135,57,78
167,80,21,59
168,72,1,71
169,80,19,61
170,121,61,60
171,76,54,22
172,77,22,55
173,131,50,81
174,95,53,42
175,27,0,27
176,70,15,55
177,126,29,97
178,96,25,71
179,154,82,72
180,144,33,111
181,76,29,47
182,162,60,102
183,119,57,62
184,151,46,105
185,101,55,46
186,83,27,56
187,90,22,68
188,72,26,46
189,48,29,19
190,117,53,64
191,101,52,49
192,136,58,78
193,60,19,41
194,124,47,77
195,126,66,60
196,75,30,45
197,71,19,52
198,93,42,51
199,97,29,68
200,70,37,33
201,62,29,33
202,96,40,56
203,71,14,57
204,113,33,80
205,58,23,35
206,147,60,87
207,88,41,47
208,68,41,27
209,102,39,63
210,101,15,86
211,103,39,64
212,95,30,65
213,104,29,75
214,71,36,35
215,77,24,53
216,95,38,57
217,129,58,71
218,98,40,58
219,111,60,51
220,82,34,48
221,83,35,48
222,71,30,41
223,101,33,68
224,74,32,42
225,128,39,89
226,38,16,22
227,103,40,63
228,81,34,47
229,101,50,51
230,82,33,49
231,68,20,48
232,89,24,65
233,101,39,62
234,102,35,67
235,153,37,116
236,78,21,57
237,139,60,79
238,97,54,43
239,93,35,58
240,111,26,85
241,73,31,42
242,86,41,45
243,80,25,55
244,152,55,97
245,91,45,46
246,66,39,27
247,108,52,56
248,81,25,56
249,90,28,62
250,91,35,56
251,80,45,35
252,145,66,79
253,146,58,88
254,47,20,27
255,130,63,67
256,145,70,75
257,93,46,47
258,123,43,80
259,144,53,91
260,140,71,69
261,119,56,63
262,110,53,57
263,149,75,74
264,71,27,44
265,124,65,59
266,80,38,42
267,53,8,45
268,65,30,35
269,126,73,53
270,52,18,34
271,86,53,33
272,94,26,68
273,131,47,84
274,108,41,67
275,145,70,75
276,129,71,58
277,102,53,49
278,84,29,55
279,115,51,64
280,73,42,31
281,89,53,36
282,93,33,60
283,91,36,55
284,177,70,107
285,127,59,68
286,112,48,64
287,51,20,31
288,94,41,53
289,162,78,84
290,121,69,52
291,124,49,75
292,129,78,51
293,122,50,72
294,93,31,62
295,79,28,51
296,99,28,71
297,53,38,15
298,118,55,63
299,76,39,37
300,119,45,74
301,65,23,42
302,135,30,105
303,82,32,50
304,114,36,78
305,110,56,54
306,81,42,39
307,83,18,65
308,93,30,63
309,29,3,26
310,66,29,37
311,101,44,57
312,83,43,40
313,52,8,44
314,96,23,73
315,131,48,83
316,90,22,68
317,90,33,57
318,127,58,69
319,114,60,54
320,102,49,53
321,50,25,25
322,83,27,56
323,69,17,52
324,110,48,62
325,105,49,56
326,60,12,48
327,93,41,52
328,120,27,93
329,60,16,44
330,82,27,55
331,91,46,45
332,111,65,46
333,130,31,99
334,105,54,51
335,98,47,51
336,148,64,84
337,108,34,74
338,113,61,52
339,97,32,65
340,76,42,34
341,101,49,52
342,82,37,45
343,52,9,43
344,119,61,58
345,45,13,32
346,142,38,104
347,97,52,45
348,62,27,35
349,118,60,58
350,109,51,58
351,65,28,37
352,63,21,42
353,130,65,65
354,127,39,88
355,102,42,60
356,129,47,82
357,111,56,55
358,60,23,37
359,71,31,40
360,124,46,78
361,95,52,43
362,107,29,78
363,58,36,22
364,90,34,56
365,110,27,83
366,78,18,60
367,112,47,65
368,137,42,95
369,75,22,53
370,127,48,79
371,153,60,93
372,80,28,52
373,45,19,26
374,53,18,35
375,104,47,57
376,86,27,59
377,71,25,46
378,68,28,40
379,81,27,54
380,96,41,55
