left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,1,465,231,0,234,49535,0,15,465,231,1,0,0,1,1,0,1,0,nan
1,8,318,145,5,168,49682,0,15,313,145,3,0,5,8,3,5,1,0.625,1
2,35,1497,719,6,772,48503,0,15,1491,719,29,0,6,35,29,6,1,0.171429,1
3,12,604,291,3,310,49394,2,15,601,291,7,0,3,10,7,5,1.2,0.416667,1.66667
4,10,689,335,6,348,49311,0,15,683,335,4,0,6,10,4,6,1,0.6,1
5,23,1072,512,9,551,48928,0,15,1063,512,14,0,9,23,14,9,1,0.391304,1
6,38,1218,567,12,639,48782,0,15,1206,567,26,0,12,38,26,12,1,0.315789,1
7,10,505,242,4,259,49495,0,15,501,242,6,0,4,10,6,4,1,0.4,1
8,14,722,345,6,371,49277,1,15,716,345,7,0,6,13,7,7,1.07692,0.5,1.16667
9,28,669,307,8,354,49331,0,15,661,307,20,0,8,28,20,8,1,0.285714,1
10,18,533,251,2,280,49466,1,15,531,251,15,0,2,17,15,3,1.05882,0.166667,1.5
11,19,759,364,5,390,49240,1,15,754,364,13,0,5,18,13,6,1.05556,0.315789,1.2
12,12,1118,544,4,570,48882,0,15,1114,544,8,0,4,12,8,4,1,0.333333,1
13,14,611,292,5,314,49387,2,15,606,292,7,0,5,12,7,7,1.16667,0.5,1.4
14,15,387,182,7,198,49612,1,15,380,182,7,0,7,14,7,8,1.07143,0.533333,1.14286
15,29,868,410,11,447,49130,2,15,857,410,16,0,11,27,16,13,1.07407,0.448276,1.18182
16,13,463,215,4,244,49537,0,15,459,215,9,0,4,13,9,4,1,0.307692,1
17,30,1667,800,9,858,48333,0,15,1658,800,21,0,9,30,21,9,1,0.3,1
18,7,220,101,2,117,49780,0,15,218,101,5,0,2,7,5,2,1,0.285714,1
19,11,481,229,4,248,49518,1,15,477,229,6,0,4,10,6,5,1.1,0.454545,1.25
20,31,619,274,12,333,49380,1,15,607,274,18,0,12,30,18,13,1.03333,0.419355,1.08333
21,12,389,187,0,202,49611,0,15,389,187,12,0,0,12,12,0,1,0,nan
22,10,399,187,5,207,49601,0,15,394,187,5,0,5,10,5,5,1,0.5,1
23,15,860,418,6,436,49139,1,15,854,418,8,0,6,14,8,7,1.07143,0.466667,1.16667
24,35,941,433,12,496,49059,0,15,929,433,23,0,12,35,23,12,1,0.342857,1
25,14,729,348,3,378,49271,0,15,726,348,11,0,3,14,11,3,1,0.214286,1
26,12,371,174,4,193,49629,0,15,367,174,8,0,4,12,8,4,1,0.333333,1
27,18,633,303,2,328,49366,1,15,631,303,15,0,2,17,15,3,1.05882,0.166667,1.5
28,6,459,221,3,235,49541,0,15,456,221,3,0,3,6,3,3,1,0.5,1
29,34,1396,658,17,721,48602,2,15,1379,658,15,0,17,32,15,19,1.0625,0.558824,1.11765
30,19,793,377,8,408,49204,3,15,785,377,8,0,8,16,8,11,1.1875,0.578947,1.375
31,27,922,440,8,474,49075,3,15,914,440,16,0,8,24,16,11,1.125,0.407407,1.375
32,20,1202,581,4,617,48798,0,15,1198,581,16,0,4,20,16,4,1,0.2,1
33,16,331,154,7,170,49667,2,15,324,154,7,0,7,14,7,9,1.14286,0.5625,1.28571
34,25,1088,524,8,556,48910,2,15,1080,524,15,0,8,23,15,10,1.08696,0.4,1.25
35,12,978,478,1,499,49022,0,15,977,478,11,0,1,12,11,1,1,0.0833333,1
36,29,1208,575,9,624,48789,3,15,1199,575,17,0,9,26,17,12,1.11538,0.413793,1.33333
37,21,580,273,5,302,49419,1,15,575,273,15,0,5,20,15,6,1.05,0.285714,1.2
38,22,916,431,9,476,49084,0,15,907,431,13,0,9,22,13,9,1,0.409091,1
39,33,1353,641,16,696,48644,3,15,1337,641,14,0,16,30,14,19,1.1,0.575758,1.1875
40,18,677,323,6,348,49323,0,15,671,323,12,0,6,18,12,6,1,0.333333,1
41,13,477,222,3,252,49523,0,15,474,222,10,0,3,13,10,3,1,0.230769,1
42,31,1525,735,9,781,48474,1,15,1516,735,21,0,9,30,21,10,1.03333,0.322581,1.11111
43,8,381,180,3,198,49617,2,15,378,180,3,0,3,6,3,5,1.33333,0.625,1.66667
44,15,508,235,10,263,49492,0,15,498,235,5,0,10,15,5,10,1,0.666667,1
45,29,1408,676,8,724,48590,2,15,1400,676,19,0,8,27,19,10,1.07407,0.344828,1.25
46,19,832,400,5,427,49167,1,15,827,400,13,0,5,18,13,6,1.05556,0.315789,1.2
47,8,540,258,4,278,49460,0,15,536,258,4,0,4,8,4,4,1,0.5,1
48,10,552,266,2,284,49448,0,15,550,266,8,0,2,10,8,2,1,0.2,1
49,22,962,454,8,500,49038,0,15,954,454,14,0,8,22,14,8,1,0.363636,1
50,23,655,308,9,338,49343,2,15,646,308,12,0,9,21,12,11,1.09524,0.478261,1.22222
51,12,474,221,5,248,49526,0,15,469,221,7,0,5,12,7,5,1,0.416667,1
52,20,913,436,7,470,49086,1,15,906,436,12,0,7,19,12,8,1.05263,0.4,1.14286
53,24,1083,514,7,562,48914,3,15,1076,514,14,0,7,21,14,10,1.14286,0.416667,1.42857
54,17,549,250,6,293,49450,1,15,543,250,10,0,6,16,10,7,1.0625,0.411765,1.16667
55,31,1529,732,11,786,48471,0,15,1518,732,20,0,11,31,20,11,1,0.354839,1
