left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,15,39,16,4,19,1955,6,10,35,16,5,0,4,9,5,10,1.66667,0.666667,2.5
1,26,62,24,7,31,1928,10,10,55,24,9,0,7,16,9,17,1.625,0.653846,2.42857
2,27,65,25,8,32,1922,13,10,57,25,6,0,8,14,6,21,1.92857,0.777778,2.625
3,25,43,16,6,21,1943,14,10,37,16,5,0,6,11,5,20,2.27273,0.8,3.33333
4,12,33,14,3,16,1959,8,10,30,14,1,0,3,4,1,11,3,0.916667,3.66667
5,13,30,12,3,15,1966,4,10,27,12,6,0,3,9,6,7,1.44444,0.538462,2.33333
6,29,47,16,8,23,1940,13,10,39,16,8,0,8,16,8,21,1.8125,0.724138,2.625
7,20,45,15,8,22,1953,2,10,37,15,10,0,8,18,10,10,1.11111,0.5,1.25
8,20,41,15,6,20,1950,9,10,35,15,5,0,6,11,5,15,1.81818,0.75,2.5
9,23,49,17,8,24,1944,7,10,41,17,8,0,8,16,8,15,1.4375,0.652174,1.875
10,21,45,18,5,22,1947,8,10,40,18,8,0,5,13,8,13,1.61538,0.619048,2.6
11,18,52,22,4,26,1938,10,10,48,22,4,0,4,8,4,14,2.25,0.777778,3.5
12,10,33,13,4,16,1966,1,10,29,13,5,0,4,9,5,5,1.11111,0.5,1.25
13,25,45,14,9,22,1947,8,10,36,14,8,0,9,17,8,17,1.47059,0.68,1.88889
14,19,55,24,4,27,1937,8,10,51,24,7,0,4,11,7,12,1.72727,0.631579,3
15,21,40,15,5,20,1953,7,10,35,15,9,0,5,14,9,12,1.5,0.571429,2.4
16,20,57,23,6,28,1934,9,10,51,23,5,0,6,11,5,15,1.81818,0.75,2.5
17,25,47,19,5,23,1939,14,10,42,19,6,0,5,11,6,19,2.27273,0.76,3.8
18,25,59,22,8,29,1933,8,10,51,22,9,0,8,17,9,16,1.47059,0.64,2
19,29,69,27,8,34,1923,8,10,61,27,13,0,8,21,13,16,1.38095,0.551724,2
20,25,71,27,9,35,1919,10,10,62,27,6,0,9,15,6,19,1.66667,0.76,2.11111
21,13,47,19,5,23,1951,2,10,42,19,6,0,5,11,6,7,1.18182,0.538462,1.4
22,20,57,25,4,28,1935,8,10,53,25,8,0,4,12,8,12,1.66667,0.6,3
23,14,37,11,8,18,1961,2,10,29,11,4,0,8,12,4,10,1.16667,0.714286,1.25
