group_idx,group_size,K_point,K_subtree
0,61,20,41
1,101,32,69
2,138,34,104
3,118,25,93
4,59,7,52
5,54,28,26
6,137,40,97
7,118,61,57
8,98,22,76
9,120,41,79
10,102,38,64
11,81,15,66
12,57,28,29
13,135,45,90
14,101,40,61
15,87,43,44
16,95,14,81
17,112,25,87
18,135,47,88
19,133,67,66
20,121,22,99
21,66,23,43
22,95,42,53
23,71,23,48
24,81,19,62
25,97,37,60
26,92,46,46
27,84,8,76
28,94,23,71
29,79,16,63
30,143,49,94
31,74,11,63
32,91,36,55
33,108,55,53
34,137,29,108
35,70,26,44
36,87,34,53
37,117,55,62
38,87,28,59
39,63,23,40
40,50,29,21
41,102,38,64
42,75,16,59
43,62,19,43
44,167,59,108
45,79,33,46
46,127,35,92
47,67,16,51
48,106,52,54
49,96,24,72
50,108,16,92
51,67,20,47
52,93,21,72
53,84,25,59
54,93,28,65
55,101,42,59
56,133,50,83
57,93,34,59
58,114,44,70
59,113,49,64
60,73,31,42
61,142,47,95
62,65,29,36
63,124,12,112
64,71,30,41
65,166,64,102
66,64,8,56
67,95,54,41
68,84,29,55
69,138,43,95
70,179,32,147
71,137,50,87
72,75,23,52
73,40,7,33
74,128,34,94
75,69,18,51
76,51,8,43
77,147,44,103
78,57,12,45
79,85,19,66
80,93,20,73
81,131,29,102
82,135,30,105
83,85,25,60
84,133,31,102
85,96,27,69
86,90,22,68
87,142,32,110
88,86,26,60
89,108,45,63
90,90,16,74
91,106,39,67
92,118,45,73
93,123,28,95
94,74,22,52
95,131,35,96
96,81,26,55
97,113,28,85
98,91,43,48
99,114,54,60
100,115,36,79
101,71,28,43
102,87,24,63
103,86,28,58
104,96,17,79
105,99,22,77
106,86,11,75
107,113,20,93
108,79,27,52
109,99,22,77
110,90,29,61
111,60,11,49
112,77,19,58
113,69,14,55
114,106,40,66
115,84,21,63
116,68,38,30
117,120,30,90
118,113,35,78
119,82,12,70
120,69,18,51
121,111,38,73
122,106,34,72
123,146,40,106
124,96,28,68
125,101,30,71
126,90,25,65
127,131,51,80
128,90,21,69
129,163,63,100
130,164,22,142
131,70,23,47
132,72,19,53
133,114,45,69
134,151,60,91
135,58,25,33
136,125,38,87
137,80,27,53
138,92,21,71
139,84,46,38
140,81,25,56
141,83,42,41
142,101,17,84
143,134,40,94
144,92,26,66
145,109,38,71
146,164,45,119
147,75,13,62
148,117,41,76
149,78,16,62
150,104,42,62
151,109,35,74
152,70,34,36
153,99,20,79
154,105,44,61
155,40,0,40
156,123,66,57
157,68,30,38
158,67,18,49
159,67,14,53
160,73,14,59
161,103,37,66
162,123,33,90
163,85,9,76
164,38,8,30
165,148,65,83
166,89,20,69
167,79,19,60
168,162,50,112
169,166,87,79
170,28,8,20
171,72,15,57
172,177,40,137
173,77,24,53
174,68,15,53
175,89,15,74
176,95,45,50
177,91,31,60
178,101,31,70
179,107,36,71
180,95,20,75
181,87,37,50
182,145,61,84
183,50,26,24
184,74,19,55
185,82,35,47
186,37,7,30
187,84,36,48
188,59,21,38
189,117,19,98
190,57,19,38
191,118,15,103
192,137,44,93
193,87,19,68
194,75,23,52
195,96,27,69
196,105,24,81
197,111,25,86
198,103,22,81
199,142,35,107
200,68,24,44
201,59,15,44
202,189,62,127
203,124,59,65
204,55,12,43
205,148,43,105
206,80,18,62
207,97,26,71
208,137,49,88
209,76,11,65
210,90,39,51
211,94,22,72
212,114,30,84
213,120,31,89
214,85,16,69
215,129,23,106
216,137,32,105
217,72,10,62
218,48,24,24
219,71,17,54
220,61,36,25
221,113,26,87
222,120,33,87
223,68,12,56
224,146,49,97
225,129,35,94
226,96,23,73
227,81,16,65
228,126,43,83
229,142,49,93
230,98,46,52
231,116,40,76
232,69,16,53
233,159,26,133
234,81,27,54
