left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,19,134,56,9,69,9864,2,13,125,56,8,0,9,17,8,11,1.11765,0.578947,1.22222
1,25,82,36,4,42,9907,11,13,78,36,10,0,4,14,10,15,1.78571,0.6,3.75
2,12,85,36,6,43,9915,0,13,79,36,6,0,6,12,6,6,1,0.5,1
3,26,192,83,10,99,9807,1,13,182,83,15,0,10,25,15,11,1.04,0.423077,1.1
4,27,271,127,6,138,9723,6,13,265,127,15,0,6,21,15,12,1.28571,0.444444,2
5,18,183,79,8,96,9817,0,13,175,79,10,0,8,18,10,8,1,0.444444,1
6,10,209,98,4,107,9791,0,13,205,98,6,0,4,10,6,4,1,0.4,1
7,13,106,47,5,54,9893,1,13,101,47,7,0,5,12,7,6,1.08333,0.461538,1.2
8,31,210,89,13,108,9788,2,13,197,89,16,0,13,29,16,15,1.06897,0.483871,1.15385
9,29,356,159,14,183,9644,0,13,342,159,15,0,14,29,15,14,1,0.482759,1
10,17,165,73,7,85,9832,3,13,158,73,7,0,7,14,7,10,1.21429,0.588235,1.42857
11,25,196,85,11,100,9802,2,13,185,85,12,0,11,23,12,13,1.08696,0.52,1.18182
12,31,157,64,10,83,9837,6,13,147,64,15,0,10,25,15,16,1.24,0.516129,1.6
13,19,185,83,5,97,9814,1,13,180,83,13,0,5,18,13,6,1.05556,0.315789,1.2
14,23,158,68,9,81,9840,2,13,149,68,12,0,9,21,12,11,1.09524,0.478261,1.22222
15,21,242,108,8,126,9757,1,13,234,108,12,0,8,20,12,9,1.05,0.428571,1.125
16,28,227,99,13,115,9766,7,13,214,99,8,0,13,21,8,20,1.33333,0.714286,1.53846
17,23,126,48,12,66,9872,2,13,114,48,9,0,12,21,9,14,1.09524,0.608696,1.16667
18,31,235,105,8,122,9757,8,13,227,105,15,0,8,23,15,16,1.34783,0.516129,2
19,18,123,50,8,65,9876,1,13,115,50,9,0,8,17,9,9,1.05882,0.5,1.125
