group_idx,group_size,K_point,K_subtree
0,21,0,21
1,37,37,0
2,16,16,0
3,19,19,0
4,17,17,0
5,21,21,0
6,59,59,0
7,22,0,22
8,18,0,18
9,20,20,0
10,22,0,22
11,23,0,23
12,22,0,22
13,21,21,0
14,33,16,17
15,14,14,0
16,25,25,0
17,51,51,0
18,23,23,0
19,18,0,18
20,28,28,0
21,29,29,0
22,24,24,0
23,23,23,0
24,34,21,13
25,43,43,0
26,19,19,0
27,36,36,0
28,52,24,28
29,20,20,0
30,27,27,0
31,23,23,0
32,14,0,14
33,23,0,23
34,14,14,0
35,18,0,18
36,18,0,18
37,16,0,16
38,20,20,0
39,49,26,23
40,26,26,0
41,15,15,0
42,25,25,0
43,21,21,0
44,27,27,0
45,27,27,0
46,20,20,0
47,16,16,0
48,14,0,14
49,23,23,0
50,18,18,0
51,18,0,18
52,13,13,0
53,24,24,0
54,21,21,0
55,22,22,0
56,15,15,0
57,16,0,16
58,17,0,17
59,18,0,18
60,22,0,22
61,22,22,0
62,21,0,21
63,20,0,20
64,24,24,0
65,17,17,0
66,38,21,17
67,12,12,0
68,16,0,16
69,31,31,0
70,21,21,0
71,21,0,21
72,16,16,0
73,25,0,25
74,23,23,0
75,17,17,0
76,22,0,22
77,16,0,16
78,28,28,0
79,27,27,0
80,23,0,23
81,36,21,15
82,17,17,0
83,26,26,0
84,14,14,0
85,23,23,0
86,23,0,23
87,23,23,0
88,17,17,0
89,28,28,0
90,23,23,0
91,26,0,26
92,26,26,0
93,23,23,0
94,12,0,12
95,20,0,20
96,17,17,0
97,17,17,0
98,19,19,0
99,21,0,21
100,27,27,0
101,21,21,0
102,13,13,0
103,20,20,0
104,44,27,17
105,21,0,21
106,17,0,17
107,15,15,0
108,16,16,0
109,15,0,15
110,18,18,0
111,27,27,0
112,19,19,0
113,21,0,21
114,25,0,25
115,28,28,0
116,26,26,0
117,19,19,0
118,14,14,0
119,11,11,0
120,25,0,25
121,18,0,18
122,39,39,0
123,25,0,25
124,25,25,0
125,23,23,0
126,19,19,0
127,31,31,0
128,42,42,0
129,19,0,19
130,18,18,0
131,21,0,21
132,18,18,0
133,18,18,0
134,21,21,0
135,24,0,24
136,16,16,0
137,15,15,0
138,27,27,0
139,11,0,11
140,53,53,0
141,19,19,0
142,21,21,0
143,13,0,13
144,12,12,0
145,20,20,0
146,11,11,0
147,21,21,0
148,20,20,0
149,22,22,0
150,20,0,20
151,16,16,0
152,19,19,0
153,17,17,0
154,26,0,26
155,21,21,0
156,16,16,0
157,45,0,45
158,23,23,0
159,38,19,19
160,21,21,0
161,36,0,36
162,34,34,0
163,18,0,18
164,19,19,0
165,28,28,0
166,22,22,0
167,21,0,21
168,20,20,0
169,16,0,16
170,19,19,0
171,19,0,19
172,21,21,0
173,27,0,27
174,18,18,0
175,21,21,0
176,18,18,0
177,34,14,20
178,41,41,0
179,22,22,0
180,34,34,0
181,15,15,0
182,22,0,22
183,23,23,0
184,39,25,14
185,24,24,0
186,15,0,15
187,16,16,0
188,23,0,23
189,19,0,19
190,20,0,20
191,24,24,0
192,27,27,0
193,23,0,23
194,18,0,18
195,26,0,26
196,19,0,19
197,13,13,0
198,35,35,0
199,20,0,20
200,27,0,27
201,22,22,0
202,26,26,0
203,22,0,22
204,19,0,19
205,20,0,20
206,39,39,0
207,45,45,0
208,15,15,0
209,17,17,0
210,19,19,0
211,22,22,0
212,18,18,0
213,19,19,0
214,43,43,0
215,24,0,24
216,24,24,0
217,27,0,27
218,21,21,0
219,17,17,0
220,38,38,0
221,16,16,0
222,20,20,0
223,22,0,22
224,13,13,0
225,27,0,27
226,18,18,0
227,24,24,0
228,36,36,0
229,28,28,0
230,21,0,21
231,22,0,22
232,18,0,18
233,16,16,0
234,27,0,27
235,20,20,0
236,40,21,19
237,26,0,26
238,18,0,18
239,24,24,0
240,55,26,29
241,19,0,19
242,28,0,28
243,20,20,0
244,14,14,0
245,23,23,0
246,11,11,0
247,27,27,0
248,38,38,0
249,24,24,0
250,13,13,0
251,22,22,0
252,19,19,0
253,21,21,0
254,29,0,29
255,20,20,0
256,18,18,0
257,25,25,0
258,20,20,0
259,31,31,0
260,27,27,0
261,18,0,18
262,24,24,0
263,25,25,0
264,20,20,0
265,11,0,11
266,25,25,0
267,13,13,0
268,16,16,0
269,21,0,21
270,22,22,0
271,25,25,0
272,23,0,23
273,15,0,15
274,14,14,0
275,19,19,0
276,22,22,0
277,25,25,0
278,19,19,0
279,17,17,0
280,22,0,22
281,15,15,0
282,23,23,0
283,18,0,18
284,17,17,0
285,23,0,23
286,17,17,0
287,17,0,17
288,14,14,0
289,23,23,0
290,23,23,0
291,19,0,19
292,20,20,0
293,23,23,0
294,22,0,22
295,25,0,25
296,57,0,57
297,19,19,0
298,19,0,19
299,23,23,0
300,28,0,28
301,15,15,0
302,11,11,0
303,23,23,0
304,76,18,58
305,22,0,22
306,20,20,0
307,24,24,0
308,22,22,0
309,27,0,27
310,20,0,20
311,17,17,0
