group_idx,group_size,K_point,K_subtree
0,59,9,50
1,120,23,97
2,133,14,119
3,98,9,89
4,44,3,41
5,110,6,104
6,84,7,77
7,117,15,102
8,66,7,59
9,96,10,86
10,92,11,81
11,124,28,96
12,110,26,84
13,109,23,86
14,125,18,107
15,110,13,97
16,126,8,118
17,60,5,55
18,125,18,107
19,99,7,92
20,127,16,111
21,132,24,108
22,63,10,53
23,79,8,71
24,60,5,55
25,121,9,112
26,131,20,111
27,89,16,73
28,106,3,103
29,102,29,73
30,73,8,65
31,113,14,99
32,135,10,125
33,103,10,93
34,119,19,100
35,69,5,64
36,91,14,77
37,98,11,87
38,93,12,81
39,49,5,44
40,38,7,31
41,107,12,95
42,66,13,53
43,100,19,81
44,111,6,105
45,105,11,94
46,124,29,95
47,130,20,110
48,84,17,67
49,83,13,70
50,148,17,131
51,126,20,106
52,142,24,118
53,105,18,87
54,140,20,120
55,83,7,76
56,124,16,108
57,112,10,102
58,82,13,69
59,103,18,85
60,126,15,111
61,81,5,76
62,82,11,71
63,104,13,91
64,110,11,99
65,128,13,115
66,93,17,76
67,120,17,103
68,116,22,94
69,66,8,58
70,112,21,91
71,114,21,93
72,141,23,118
73,102,16,86
74,58,9,49
75,73,10,63
76,118,10,108
77,78,11,67
78,109,9,100
79,133,13,120
80,65,8,57
81,102,9,93
82,110,19,91
83,84,6,78
84,132,24,108
85,95,7,88
86,97,12,85
87,102,21,81
88,56,8,48
89,114,18,96
90,108,18,90
91,78,11,67
92,131,21,110
93,71,10,61
94,94,10,84
95,57,3,54
96,141,19,122
97,116,11,105
98,119,12,107
99,77,18,59
100,90,9,81
101,130,14,116
102,98,6,92
103,126,28,98
104,53,6,47
105,112,7,105
106,96,8,88
107,96,14,82
108,80,8,72
109,95,14,81
110,103,12,91
111,119,19,100
112,102,12,90
113,88,16,72
114,127,18,109
115,115,22,93
116,112,12,100
117,93,6,87
118,86,8,78
119,61,8,53
120,95,7,88
121,116,13,103
122,108,15,93
123,146,31,115
124,153,21,132
125,143,19,124
126,57,0,57
127,69,9,60
128,141,13,128
129,81,7,74
130,93,15,78
131,127,12,115
132,118,15,103
133,148,31,117
134,122,18,104
135,97,19,78
136,77,10,67
137,108,13,95
138,120,12,108
139,110,17,93
140,98,11,87
141,78,7,71
142,136,23,113
143,101,18,83
144,131,19,112
145,116,25,91
146,101,13,88
147,136,21,115
148,88,8,80
149,123,9,114
150,86,8,78
151,57,4,53
152,68,5,63
153,131,18,113
154,115,11,104
155,124,22,102
156,113,12,101
157,82,13,69
158,122,17,105
159,61,10,51
160,104,9,95
161,89,13,76
162,67,4,63
163,136,17,119
164,113,9,104
165,135,14,121
166,118,3,115
167,115,14,101
168,137,11,126
169,99,12,87
170,67,8,59
171,107,13,94
172,45,3,42
173,78,10,68
174,110,20,90
175,75,8,67
176,74,22,52
177,109,11,98
178,110,32,78
179,114,18,96
180,79,11,68
181,50,11,39
182,111,14,97
183,113,14,99
184,93,18,75
185,120,13,107
186,125,14,111
187,72,3,69
188,60,7,53
189,94,11,83
190,65,9,56
191,70,14,56
192,74,9,65
193,99,14,85
194,92,16,76
195,133,25,108
196,68,1,67
197,132,16,116
198,92,12,80
199,128,10,118
200,61,8,53
201,86,7,79
202,79,6,73
203,67,10,57
204,89,15,74
205,100,10,90
206,122,24,98
207,122,22,100
208,98,18,80
209,107,19,88
210,112,11,101
211,59,7,52
212,69,13,56
213,57,8,49
214,80,5,75
215,113,15,98
216,88,4,84
217,104,14,90
218,94,7,87
219,108,7,101
220,97,15,82
221,77,4,73
222,124,12,112
223,113,14,99
224,70,8,62
225,93,15,78
226,38,9,29
227,116,15,101
228,62,6,56
229,129,27,102
230,113,17,96
231,127,9,118
232,49,2,47
233,106,22,84
234,117,22,95
235,97,12,85
236,78,14,64
237,105,15,90
238,112,8,104
239,126,12,114
240,98,11,87
241,116,22,94
242,65,10,55
243,143,17,126
244,108,10,98
245,106,9,97
246,46,4,42
247,101,17,84
248,53,6,47
249,93,11,82
250,115,14,101
251,83,13,70
252,119,29,90
253,111,8,103
254,98,16,82
255,86,8,78
256,81,11,70
257,68,8,60
258,136,17,119
259,126,18,108
260,51,8,43
261,102,10,92
262,81,19,62
263,135,26,109
264,104,5,99
265,91,7,84
266,59,3,56
267,86,10,76
268,93,10,83
269,70,13,57
270,120,26,94
271,83,9,74
272,145,26,119
273,71,3,68
274,114,11,103
275,61,11,50
276,107,17,90
277,130,16,114
278,113,10,103
279,140,20,120
280,126,26,100
281,112,10,102
282,130,18,112
283,54,3,51
284,126,15,111
285,112,17,95
286,115,24,91
287,129,16,113
288,108,14,94
289,75,9,66
290,57,6,51
291,81,9,72
292,120,18,102
293,78,5,73
294,106,14,92
295,114,25,89
296,121,8,113
297,119,13,106
298,62,5,57
299,90,20,70
300,103,13,90
301,115,12,103
302,94,11,83
303,71,15,56
304,94,22,72
305,85,3,82
306,107,14,93
307,78,18,60
308,125,10,115
309,133,14,119
310,65,7,58
311,92,20,72
312,77,8,69
313,88,10,78
314,114,15,99
315,58,5,53
316,115,25,90
317,104,16,88
318,93,13,80
319,98,19,79
320,105,13,92
321,61,4,57
322,134,27,107
323,84,5,79
324,94,14,80
325,104,6,98
326,96,6,90
327,123,18,105
328,98,13,85
329,127,17,110
330,107,10,97
331,56,6,50
332,118,10,108
333,118,17,101
334,99,23,76
335,86,7,79
336,101,11,90
337,118,13,105
