left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,13,98,43,3,52,99901,1,16,95,43,9,0,3,12,9,4,1.08333,0.307692,1.33333
1,14,137,57,7,73,99861,2,16,130,57,5,0,7,12,5,9,1.16667,0.642857,1.28571
2,22,121,47,8,66,99877,2,16,113,47,12,0,8,20,12,10,1.1,0.454545,1.25
3,14,96,41,3,52,99903,1,16,93,41,10,0,3,13,10,4,1.07692,0.285714,1.33333
4,23,153,59,12,82,99843,4,16,141,59,7,0,12,19,7,16,1.21053,0.695652,1.33333
5,22,119,51,5,63,99874,7,16,114,51,10,0,5,15,10,12,1.46667,0.545455,2.4
6,25,153,64,8,81,99839,8,16,145,64,9,0,8,17,9,16,1.47059,0.64,2
7,22,85,33,8,44,99911,4,16,77,33,10,0,8,18,10,12,1.22222,0.545455,1.5
8,27,239,102,10,127,99758,3,16,229,102,14,0,10,24,14,13,1.125,0.481481,1.3
9,28,230,100,9,121,99768,2,16,221,100,17,0,9,26,17,11,1.07692,0.392857,1.22222
10,20,133,55,7,71,99865,2,16,126,55,11,0,7,18,11,9,1.11111,0.45,1.28571
11,20,135,60,4,71,99862,3,16,131,60,13,0,4,17,13,7,1.17647,0.35,1.75
12,24,155,65,7,83,99842,3,16,148,65,14,0,7,21,14,10,1.14286,0.416667,1.42857
13,18,47,16,6,25,99949,4,16,41,16,8,0,6,14,8,10,1.28571,0.555556,1.66667
14,21,137,50,12,75,99862,1,16,125,50,8,0,12,20,8,13,1.05,0.619048,1.08333
15,23,207,90,9,108,99790,3,16,198,90,11,0,9,20,11,12,1.15,0.521739,1.33333
16,16,112,46,6,60,99886,2,16,106,46,8,0,6,14,8,8,1.14286,0.5,1.33333
17,24,222,97,7,118,99775,3,16,215,97,14,0,7,21,14,10,1.14286,0.416667,1.42857
18,21,105,44,4,57,99892,3,16,101,44,14,0,4,18,14,7,1.16667,0.333333,1.75
19,21,185,83,5,97,99813,2,16,180,83,14,0,5,19,14,7,1.10526,0.333333,1.4
20,19,128,54,8,66,99867,5,16,120,54,6,0,8,14,6,13,1.35714,0.684211,1.625
21,4,69,33,1,35,99930,1,16,68,33,2,0,1,3,2,2,1.33333,0.5,2
22,27,181,73,12,96,99814,5,16,169,73,10,0,12,22,10,17,1.22727,0.62963,1.41667
23,19,207,93,3,111,99792,1,16,204,93,15,0,3,18,15,4,1.05556,0.210526,1.33333
24,30,145,55,11,79,99848,7,16,134,55,12,0,11,23,12,18,1.30435,0.6,1.63636
25,12,133,57,5,71,99866,1,16,128,57,6,0,5,11,6,6,1.09091,0.5,1.2
26,24,110,42,7,61,99889,1,16,103,42,16,0,7,23,16,8,1.04348,0.333333,1.14286
27,18,159,64,7,88,99840,1,16,152,64,10,0,7,17,10,8,1.05882,0.444444,1.14286
28,29,193,83,9,101,99800,7,16,184,83,13,0,9,22,13,16,1.31818,0.551724,1.77778
29,19,124,51,9,64,99871,5,16,115,51,5,0,9,14,5,14,1.35714,0.736842,1.55556
30,11,82,32,7,43,99915,3,16,75,32,1,0,7,8,1,10,1.375,0.909091,1.42857
31,35,248,105,8,135,99748,4,16,240,105,23,0,8,31,23,12,1.12903,0.342857,1.5
32,7,100,46,3,51,99899,1,16,97,46,3,0,3,6,3,4,1.16667,0.571429,1.33333
33,10,98,42,4,52,99901,1,16,94,42,5,0,4,9,5,5,1.11111,0.5,1.25
34,27,238,100,13,125,99758,4,16,225,100,10,0,13,23,10,17,1.17391,0.62963,1.30769
35,32,208,84,12,112,99786,6,16,196,84,14,0,12,26,14,18,1.23077,0.5625,1.5
36,17,137,60,5,72,99860,3,16,132,60,9,0,5,14,9,8,1.21429,0.470588,1.6
37,27,235,105,7,123,99760,5,16,228,105,15,0,7,22,15,12,1.22727,0.444444,1.71429
38,10,80,33,5,42,99920,0,16,75,33,5,0,5,10,5,5,1,0.5,1
39,18,159,68,4,87,99839,2,16,155,68,12,0,4,16,12,6,1.125,0.333333,1.5
40,21,164,73,6,85,99833,3,16,158,73,12,0,6,18,12,9,1.16667,0.428571,1.5
41,14,120,56,4,60,99877,3,16,116,56,7,0,4,11,7,7,1.27273,0.5,1.75
42,19,229,99,8,122,99769,2,16,221,99,9,0,8,17,9,10,1.11765,0.526316,1.25
43,19,119,52,3,64,99880,1,16,116,52,15,0,3,18,15,4,1.05556,0.210526,1.33333
44,8,104,47,2,55,99896,0,16,102,47,6,0,2,8,6,2,1,0.25,1
45,24,128,53,8,67,99866,6,16,120,53,10,0,8,18,10,14,1.33333,0.583333,1.75
46,14,150,67,4,79,99849,1,16,146,67,9,0,4,13,9,5,1.07692,0.357143,1.25
47,11,125,55,5,65,99873,2,16,120,55,4,0,5,9,4,7,1.22222,0.636364,1.4
48,16,160,73,2,85,99839,1,16,158,73,13,0,2,15,13,3,1.06667,0.1875,1.5
49,29,318,140,9,169,99680,2,16,309,140,18,0,9,27,18,11,1.07407,0.37931,1.22222
50,27,208,86,9,113,99791,1,16,199,86,17,0,9,26,17,10,1.03846,0.37037,1.11111
51,8,181,87,1,93,99819,0,16,180,87,7,0,1,8,7,1,1,0.125,1
52,24,266,120,8,138,99728,6,16,258,120,10,0,8,18,10,14,1.33333,0.583333,1.75
53,23,226,101,3,122,99771,3,16,223,101,17,0,3,20,17,6,1.15,0.26087,2
54,30,157,68,8,81,99835,8,16,149,68,14,0,8,22,14,16,1.36364,0.533333,2
55,22,163,70,7,86,99833,4,16,156,70,11,0,7,18,11,11,1.22222,0.5,1.57143
56,13,133,63,3,67,99862,5,16,130,63,5,0,3,8,5,8,1.625,0.615385,2.66667
57,18,147,66,4,77,99850,3,16,143,66,11,0,4,15,11,7,1.2,0.388889,1.75
58,16,211,93,6,112,99788,1,16,205,93,9,0,6,15,9,7,1.06667,0.4375,1.16667
59,22,212,90,9,113,99785,3,16,203,90,10,0,9,19,10,12,1.15789,0.545455,1.33333
60,30,182,75,8,99,99815,3,16,174,75,19,0,8,27,19,11,1.11111,0.366667,1.375
