left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,19,67,27,6,34,49923,10,15,61,27,3,0,6,9,3,16,2.11111,0.842105,2.66667
1,11,47,19,4,24,49948,5,15,43,19,2,0,4,6,2,9,1.83333,0.818182,2.25
2,24,66,24,7,35,49925,9,15,59,24,8,0,7,15,8,16,1.6,0.666667,2.28571
3,15,61,23,6,32,49936,3,15,55,23,6,0,6,12,6,9,1.25,0.6,1.5
4,17,49,23,1,25,49940,11,15,48,23,5,0,1,6,5,12,2.83333,0.705882,12
5,13,47,18,3,26,49952,1,15,44,18,9,0,3,12,9,4,1.08333,0.307692,1.33333
6,27,51,18,6,27,49938,11,15,45,18,10,0,6,16,10,17,1.6875,0.62963,2.83333
7,19,56,22,5,29,49935,9,15,51,22,5,0,5,10,5,14,1.9,0.736842,2.8
8,17,52,20,5,27,49942,6,15,47,20,6,0,5,11,6,11,1.54545,0.647059,2.2
9,10,35,15,3,17,49962,3,14,32,15,4,0,3,7,4,6,1.42857,0.6,2
10,25,56,21,6,29,49934,10,15,50,21,9,0,6,15,9,16,1.66667,0.64,2.66667
11,24,56,22,6,28,49930,14,15,50,22,4,0,6,10,4,20,2.4,0.833333,3.33333
12,13,60,27,3,30,49933,7,15,57,27,3,0,3,6,3,10,2.16667,0.769231,3.33333
13,28,49,16,7,26,49938,13,15,42,16,8,0,7,15,8,20,1.86667,0.714286,2.85714
14,25,73,28,7,38,49918,9,15,66,28,9,0,7,16,9,16,1.5625,0.64,2.28571
15,18,70,26,7,37,49925,5,15,63,26,6,0,7,13,6,12,1.38462,0.666667,1.71429
16,28,46,17,6,23,49942,12,15,40,17,10,0,6,16,10,18,1.75,0.642857,3
17,15,44,17,4,23,49949,7,15,40,17,4,0,4,8,4,11,1.875,0.733333,2.75
18,29,78,32,6,40,49907,15,15,72,32,8,0,6,14,8,21,2.07143,0.724138,3.5
19,12,50,21,3,26,49946,4,15,47,21,5,0,3,8,5,7,1.5,0.583333,2.33333
20,16,50,18,6,26,49947,3,15,44,18,7,0,6,13,7,9,1.23077,0.5625,1.5
21,20,64,27,4,33,49924,12,15,60,27,4,0,4,8,4,16,2.5,0.8,4
22,17,65,24,7,34,49931,4,15,58,24,6,0,7,13,6,11,1.30769,0.647059,1.57143
23,19,56,24,4,28,49936,8,15,52,24,7,0,4,11,7,12,1.72727,0.631579,3
24,19,85,35,6,44,49909,6,15,79,35,7,0,6,13,7,12,1.46154,0.631579,2
25,19,53,22,3,28,49941,6,15,50,22,10,0,3,13,10,9,1.46154,0.473684,3
26,22,61,19,9,33,49935,4,15,52,19,9,0,9,18,9,13,1.22222,0.590909,1.44444
27,17,61,25,4,32,49933,6,15,57,25,7,0,4,11,7,10,1.54545,0.588235,2.5
28,18,62,24,6,32,49931,7,15,56,24,5,0,6,11,5,13,1.63636,0.722222,2.16667
29,22,61,24,5,32,49929,10,15,56,24,7,0,5,12,7,15,1.83333,0.681818,3
30,19,68,27,6,35,49928,4,15,62,27,9,0,6,15,9,10,1.26667,0.526316,1.66667
31,20,59,24,4,31,49932,9,15,55,24,7,0,4,11,7,13,1.81818,0.65,3.25
32,18,59,22,7,30,49935,6,15,52,22,5,0,7,12,5,13,1.5,0.722222,1.85714
33,20,47,18,5,24,49944,9,15,42,18,6,0,5,11,6,14,1.81818,0.7,2.8
34,19,61,22,7,32,49934,5,15,54,22,7,0,7,14,7,12,1.35714,0.631579,1.71429
35,23,52,19,6,27,49940,8,15,46,19,9,0,6,15,9,14,1.53333,0.608696,2.33333
36,13,77,36,2,39,49918,5,15,75,36,6,0,2,8,6,7,1.625,0.538462,3.5
37,24,83,34,6,43,49906,11,15,77,34,7,0,6,13,7,17,1.84615,0.708333,2.83333
38,25,53,19,5,29,49941,6,15,48,19,14,0,5,19,14,11,1.31579,0.44,2.2
39,24,63,24,6,33,49927,10,15,57,24,8,0,6,14,8,16,1.71429,0.666667,2.66667
40,19,46,18,4,24,49948,6,15,42,18,9,0,4,13,9,10,1.46154,0.526316,2.5
41,23,51,17,8,26,49941,8,15,43,17,7,0,8,15,7,16,1.53333,0.695652,2
42,21,41,15,5,21,49946,13,15,36,15,3,0,5,8,3,18,2.625,0.857143,3.6
43,12,38,15,4,19,49960,2,15,34,15,6,0,4,10,6,6,1.2,0.5,1.5
44,25,61,21,7,33,49931,8,15,54,21,10,0,7,17,10,15,1.47059,0.6,2.14286
45,26,58,21,7,30,49929,13,15,51,21,6,0,7,13,6,20,2,0.769231,2.85714
46,24,58,21,7,30,49934,8,15,51,21,9,0,7,16,9,15,1.5,0.625,2.14286
47,18,71,29,5,37,49922,7,15,66,29,6,0,5,11,6,12,1.63636,0.666667,2.4
48,17,67,28,5,34,49929,4,15,62,28,8,0,5,13,8,9,1.30769,0.529412,1.8
49,17,44,16,6,22,49948,8,15,38,16,3,0,6,9,3,14,1.88889,0.823529,2.33333
50,15,70,30,4,36,49924,6,15,66,30,5,0,4,9,5,10,1.66667,0.666667,2.5
51,16,50,19,5,26,49943,7,15,45,19,4,0,5,9,4,12,1.77778,0.75,2.4
52,20,55,20,6,29,49940,5,15,49,20,9,0,6,15,9,11,1.33333,0.55,1.83333
53,27,71,30,5,36,49916,13,15,66,30,9,0,5,14,9,18,1.92857,0.666667,3.6
54,19,59,22,6,31,49937,4,15,53,22,9,0,6,15,9,10,1.26667,0.526316,1.66667
55,19,51,21,4,26,49937,12,15,47,21,3,0,4,7,3,16,2.71429,0.842105,4
56,18,57,21,6,30,49938,5,15,51,21,7,0,6,13,7,11,1.38462,0.611111,1.83333
57,15,68,27,6,35,49928,4,15,62,27,5,0,6,11,5,10,1.36364,0.666667,1.66667
58,20,42,16,5,21,49948,10,15,37,16,5,0,5,10,5,15,2,0.75,3
59,18,43,16,5,22,49950,7,15,38,16,6,0,5,11,6,12,1.63636,0.666667,2.4
60,12,50,23,2,25,49940,10,15,48,23,0,0,2,2,0,12,6,1,6
61,20,48,19,5,24,49942,10,15,43,19,5,0,5,10,5,15,2,0.75,3
62,24,78,31,6,41,49914,8,15,72,31,10,0,6,16,10,14,1.5,0.583333,2.33333
63,22,88,38,4,46,49902,10,15,84,38,8,0,4,12,8,14,1.83333,0.636364,3.5
64,20,90,38,6,46,49902,8,15,84,38,6,0,6,12,6,14,1.66667,0.7,2.33333
65,24,66,25,6,35,49924,10,15,60,25,8,0,6,14,8,16,1.71429,0.666667,2.66667
66,19,93,38,6,49,49899,8,15,87,38,5,0,6,11,5,14,1.72727,0.736842,2.33333
67,20,58,22,5,31,49939,3,15,53,22,12,0,5,17,12,8,1.17647,0.4,1.6
68,17,47,17,6,24,49948,5,15,41,17,6,0,6,12,6,11,1.41667,0.647059,1.83333
69,23,63,24,7,32,49928,9,15,56,24,7,0,7,14,7,16,1.64286,0.695652,2.28571
70,13,62,27,3,32,49935,3,15,59,27,7,0,3,10,7,6,1.3,0.461538,2
71,18,66,26,5,35,49928,6,15,61,26,7,0,5,12,7,11,1.5,0.611111,2.2
72,18,77,33,5,39,49916,7,15,72,33,6,0,5,11,6,12,1.63636,0.666667,2.4
73,27,89,35,7,47,49900,11,15,82,35,9,0,7,16,9,18,1.6875,0.666667,2.57143
74,15,55,22,4,29,49940,5,15,51,22,6,0,4,10,6,9,1.5,0.6,2.25
75,20,49,20,4,25,49939,12,15,45,20,4,0,4,8,4,16,2.5,0.8,4
76,12,53,20,6,27,49943,4,15,47,20,2,0,6,8,2,10,1.5,0.833333,1.66667
77,22,62,23,6,33,49928,10,15,56,23,6,0,6,12,6,16,1.83333,0.727273,2.66667
