group_idx,group_size,K_point,K_subtree
0,1,1,0
1,1,1,0
2,2,1,1
3,1,1,0
4,2,0,2
5,2,1,1
6,1,0,1
7,3,1,2
8,3,1,2
9,1,0,1
10,2,0,2
11,2,1,1
12,3,1,2
13,2,2,0
14,1,1,0
15,1,1,0
16,3,1,2
17,1,0,1
18,1,1,0
19,2,2,0
20,1,1,0
21,1,0,1
22,1,0,1
23,1,0,1
24,1,0,1
25,2,2,0
26,2,2,0
27,1,1,0
28,1,0,1
29,3,0,3
30,5,0,5
31,2,2,0
32,1,1,0
33,1,1,0
34,3,2,1
35,1,1,0
36,1,1,0
37,1,1,0
38,2,1,1
39,2,2,0
40,1,0,1
41,2,1,1
42,3,1,2
43,2,1,1
44,1,0,1
45,1,1,0
46,3,2,1
47,2,1,1
48,3,1,2
49,3,3,0
50,1,0,1
51,1,0,1
52,2,0,2
53,1,0,1
54,1,0,1
55,2,0,2
56,1,1,0
57,2,2,0
58,1,0,1
59,1,1,0
60,2,2,0
61,2,0,2
62,1,1,0
63,1,0,1
64,1,1,0
65,2,2,0
66,1,1,0
67,4,2,2
68,2,1,1
69,1,1,0
70,1,1,0
71,2,2,0
72,3,3,0
73,1,1,0
74,1,1,0
75,2,2,0
76,3,2,1
77,2,1,1
78,1,0,1
79,2,1,1
80,1,0,1
81,2,1,1
82,1,0,1
83,2,2,0
84,1,0,1
85,1,0,1
86,1,0,1
87,2,2,0
88,1,0,1
89,1,0,1
90,2,2,0
91,1,1,0
92,2,0,2
93,3,0,3
94,2,1,1
95,2,2,0
96,1,0,1
97,1,0,1
98,4,2,2
99,1,0,1
100,1,1,0
101,1,1,0
102,2,1,1
103,1,1,0
104,2,1,1
105,2,1,1
106,1,1,0
107,3,2,1
108,2,2,0
109,1,0,1
110,1,1,0
111,1,1,0
112,1,1,0
113,1,0,1
114,1,0,1
115,2,0,2
116,2,2,0
117,1,0,1
118,3,3,0
119,1,1,0
120,1,0,1
121,4,1,3
122,1,0,1
123,3,1,2
124,1,0,1
125,3,2,1
126,1,1,0
127,1,1,0
128,1,1,0
129,1,1,0
130,1,1,0
131,3,2,1
132,1,0,1
133,3,1,2
134,1,1,0
135,2,1,1
136,1,1,0
137,1,1,0
138,2,1,1
139,1,1,0
140,2,2,0
141,1,1,0
142,1,0,1
143,1,1,0
144,3,0,3
145,1,1,0
146,1,0,1
147,2,1,1
148,2,0,2
149,1,0,1
150,2,2,0
151,2,2,0
152,1,1,0
153,1,0,1
154,3,1,2
155,4,1,3
156,1,1,0
157,1,0,1
158,2,1,1
159,1,0,1
160,2,2,0
161,1,1,0
162,1,0,1
163,1,0,1
164,3,2,1
165,1,0,1
166,1,0,1
167,1,0,1
168,1,1,0
169,3,1,2
170,2,0,2
171,1,1,0
172,2,2,0
173,4,1,3
174,3,1,2
175,1,0,1
176,1,1,0
177,3,1,2
178,1,1,0
179,2,1,1
180,3,0,3
181,2,2,0
182,2,2,0
183,1,0,1
184,1,0,1
185,1,1,0
186,1,0,1
187,2,1,1
188,1,0,1
189,1,1,0
190,2,1,1
191,4,1,3
192,2,1,1
193,1,1,0
194,1,0,1
195,2,1,1
196,1,1,0
197,5,2,3
198,1,0,1
199,1,1,0
200,1,1,0
201,1,1,0
202,1,0,1
203,1,1,0
204,2,1,1
205,1,0,1
206,3,2,1
207,3,2,1
208,1,1,0
209,1,0,1
210,4,3,1
211,2,1,1
212,3,1,2
213,1,1,0
214,1,0,1
215,2,1,1
216,3,2,1
217,1,1,0
218,2,1,1
219,1,1,0
220,1,0,1
221,1,1,0
222,2,1,1
223,1,1,0
224,1,1,0
225,1,0,1
226,1,0,1
227,2,2,0
228,1,1,0
229,4,3,1
230,1,1,0
231,1,0,1
232,1,0,1
233,2,1,1
234,1,1,0
235,1,0,1
236,1,0,1
237,1,1,0
238,1,0,1
239,2,1,1
240,3,3,0
241,1,0,1
242,1,1,0
243,2,1,1
