group_size,count
1,33
2,48
3,76
4,105
5,153
6,185
7,232
8,244
9,264
10,344
11,333
12,358
13,362
14,399
15,419
16,423
17,394
18,389
19,393
20,361
21,367
22,363
23,324
24,335
25,286
26,319
27,264
28,267
29,272
30,224
31,200
32,167
33,172
34,130
35,108
36,121
37,111
38,79
39,58
40,61
41,60
42,33
43,29
44,25
45,26
46,20
47,16
48,7
49,6
50,5
52,4
53,3
54,3
55,1
56,4
57,2
