left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,12,347,160,4,183,49653,0,15,343,160,8,0,4,12,8,4,1,0.333333,1
1,38,615,282,11,322,49384,1,15,604,282,26,0,11,37,26,12,1.02703,0.315789,1.09091
2,30,1273,615,9,649,48723,4,15,1264,615,17,0,9,26,17,13,1.15385,0.433333,1.44444
3,14,285,132,5,148,49715,0,15,280,132,9,0,5,14,9,5,1,0.357143,1
4,22,981,472,5,504,49017,2,15,976,472,15,0,5,20,15,7,1.1,0.318182,1.4
5,24,353,160,7,186,49644,3,15,346,160,14,0,7,21,14,10,1.14286,0.416667,1.42857
6,24,396,180,7,209,49604,0,15,389,180,17,0,7,24,17,7,1,0.291667,1
7,3,212,104,0,108,49788,0,15,212,104,3,0,0,3,3,0,1,0,nan
8,34,356,152,13,191,49638,6,15,343,152,15,0,13,28,15,19,1.21429,0.558824,1.46154
9,26,574,270,6,298,49424,2,15,568,270,18,0,6,24,18,8,1.08333,0.307692,1.33333
10,15,202,91,5,106,49796,2,15,197,91,8,0,5,13,8,7,1.15385,0.466667,1.4
11,12,602,290,4,308,49398,0,15,598,290,8,0,4,12,8,4,1,0.333333,1
12,15,287,135,5,147,49711,2,15,282,135,8,0,5,13,8,7,1.15385,0.466667,1.4
13,25,224,100,6,118,49772,4,15,218,100,15,0,6,21,15,10,1.19048,0.4,1.66667
14,28,728,337,14,377,49269,3,15,714,337,11,0,14,25,11,17,1.12,0.607143,1.21429
15,14,417,195,7,215,49579,4,15,410,195,3,0,7,10,3,11,1.4,0.785714,1.57143
16,27,277,127,6,144,49716,7,15,271,127,14,0,6,20,14,13,1.35,0.481481,2.16667
17,18,455,218,3,234,49544,1,15,452,218,14,0,3,17,14,4,1.05882,0.222222,1.33333
18,10,286,132,6,148,49714,0,15,280,132,4,0,6,10,4,6,1,0.6,1
19,19,407,194,4,209,49588,5,15,403,194,10,0,4,14,10,9,1.35714,0.473684,2.25
20,24,887,420,10,457,49112,1,15,877,420,13,0,10,23,13,11,1.04348,0.458333,1.1
21,20,849,400,11,438,49151,0,15,838,400,9,0,11,20,9,11,1,0.55,1
22,26,557,253,11,293,49440,3,15,546,253,12,0,11,23,12,14,1.13043,0.538462,1.27273
23,21,441,206,7,228,49558,1,15,434,206,13,0,7,20,13,8,1.05,0.380952,1.14286
24,13,97,41,6,50,49899,4,15,91,41,3,0,6,9,3,10,1.44444,0.769231,1.66667
25,17,423,192,7,224,49577,0,15,416,192,10,0,7,17,10,7,1,0.411765,1
26,22,476,220,11,245,49523,1,15,465,220,10,0,11,21,10,12,1.04762,0.545455,1.09091
27,25,811,386,7,418,49187,2,15,804,386,16,0,7,23,16,9,1.08696,0.36,1.28571
28,27,1143,556,8,579,48855,2,15,1135,556,17,0,8,25,17,10,1.08,0.37037,1.25
29,26,602,280,10,312,49395,3,15,592,280,13,0,10,23,13,13,1.13043,0.5,1.3
30,17,444,209,6,229,49555,1,15,438,209,10,0,6,16,10,7,1.0625,0.411765,1.16667
31,33,653,301,15,337,49345,2,15,638,301,16,0,15,31,16,17,1.06452,0.515152,1.13333
32,18,654,316,3,335,49344,2,15,651,316,13,0,3,16,13,5,1.125,0.277778,1.66667
33,11,139,66,3,70,49859,2,15,136,66,6,0,3,9,6,5,1.22222,0.454545,1.66667
34,28,482,223,8,251,49515,3,15,474,223,17,0,8,25,17,11,1.12,0.392857,1.375
35,35,252,98,16,138,49747,1,15,236,98,18,0,16,34,18,17,1.02941,0.485714,1.0625
36,16,1119,548,2,569,48880,1,15,1117,548,13,0,2,15,13,3,1.06667,0.1875,1.5
37,19,529,245,8,276,49471,0,15,521,245,11,0,8,19,11,8,1,0.421053,1
38,30,558,267,9,282,49435,7,15,549,267,14,0,9,23,14,16,1.30435,0.533333,1.77778
39,12,305,138,7,160,49695,0,15,298,138,5,0,7,12,5,7,1,0.583333,1
40,26,617,289,9,319,49380,3,15,608,289,14,0,9,23,14,12,1.13043,0.461538,1.33333
41,19,683,331,6,346,49314,3,15,677,331,10,0,6,16,10,9,1.1875,0.473684,1.5
42,27,316,137,11,168,49682,2,15,305,137,14,0,11,25,14,13,1.08,0.481481,1.18182
43,10,356,172,3,181,49642,2,15,353,172,5,0,3,8,5,5,1.25,0.5,1.66667
44,23,1012,485,10,517,48987,1,15,1002,485,12,0,10,22,12,11,1.04545,0.478261,1.1
45,24,762,352,8,402,49238,0,15,754,352,16,0,8,24,16,8,1,0.333333,1
46,16,730,348,4,378,49270,0,15,726,348,12,0,4,16,12,4,1,0.25,1
47,16,404,191,7,206,49594,2,15,397,191,7,0,7,14,7,9,1.14286,0.5625,1.28571
48,22,722,340,9,373,49277,1,15,713,340,12,0,9,21,12,10,1.04762,0.454545,1.11111
49,22,381,176,5,200,49618,1,15,376,176,16,0,5,21,16,6,1.04762,0.272727,1.2
50,10,327,152,5,170,49673,0,15,322,152,5,0,5,10,5,5,1,0.5,1
51,18,552,264,4,284,49447,1,15,548,264,13,0,4,17,13,5,1.05882,0.277778,1.25
52,23,658,310,7,341,49340,2,15,651,310,14,0,7,21,14,9,1.09524,0.391304,1.28571
53,20,222,95,8,119,49775,3,15,214,95,9,0,8,17,9,11,1.17647,0.55,1.375
54,25,426,191,8,227,49571,3,15,418,191,14,0,8,22,14,11,1.13636,0.44,1.375
55,5,196,92,2,102,49804,0,15,194,92,3,0,2,5,3,2,1,0.4,1
56,11,232,108,4,120,49767,1,15,228,108,6,0,4,10,6,5,1.1,0.454545,1.25
57,32,287,123,10,154,49709,4,15,277,123,18,0,10,28,18,14,1.14286,0.4375,1.4
58,15,188,81,8,99,49810,2,15,180,81,5,0,8,13,5,10,1.15385,0.666667,1.25
59,20,684,323,5,356,49316,0,15,679,323,15,0,5,20,15,5,1,0.25,1
60,11,212,98,5,109,49787,1,15,207,98,5,0,5,10,5,6,1.1,0.545455,1.2
61,10,359,173,3,183,49639,2,15,356,173,5,0,3,8,5,5,1.25,0.5,1.66667
62,21,348,157,6,185,49650,2,15,342,157,13,0,6,19,13,8,1.10526,0.380952,1.33333
63,28,438,196,14,228,49561,1,15,424,196,13,0,14,27,13,15,1.03704,0.535714,1.07143
64,18,442,206,8,228,49556,2,15,434,206,8,0,8,16,8,10,1.125,0.555556,1.25
65,21,466,214,8,244,49534,0,15,458,214,13,0,8,21,13,8,1,0.380952,1
66,14,546,257,6,283,49453,1,15,540,257,7,0,6,13,7,7,1.07692,0.5,1.16667
67,22,365,173,1,191,49634,1,15,364,173,20,0,1,21,20,2,1.04762,0.0909091,2
68,20,472,221,8,243,49527,1,15,464,221,11,0,8,19,11,9,1.05263,0.45,1.125
69,7,268,124,4,140,49732,0,15,264,124,3,0,4,7,3,4,1,0.571429,1
70,25,708,335,9,364,49288,4,15,699,335,12,0,9,21,12,13,1.19048,0.52,1.44444
