group_size,count
1,5794
2,7815
3,7801
4,7176
5,5829
6,4404
7,3029
8,2032
9,1304
10,803
11,495
12,264
13,161
14,80
15,45
16,35
17,18
18,10
19,2
20,1
22,2
26,1
