group_idx,group_size,K_point,K_subtree
0,21,21,0
1,29,29,0
2,25,25,0
3,20,0,20
4,22,22,0
5,18,0,18
6,23,0,23
7,11,11,0
8,19,19,0
9,19,19,0
10,15,0,15
11,37,0,37
12,26,0,26
13,22,22,0
14,23,23,0
15,18,0,18
16,17,17,0
17,61,61,0
18,23,23,0
19,32,32,0
20,19,19,0
21,17,17,0
22,22,0,22
23,20,20,0
24,27,0,27
25,35,0,35
26,19,19,0
27,15,0,15
28,31,31,0
29,26,26,0
30,26,26,0
31,15,0,15
32,19,19,0
33,21,0,21
34,21,21,0
35,19,19,0
36,20,0,20
37,15,15,0
38,17,17,0
39,24,0,24
40,20,0,20
41,20,20,0
42,18,18,0
43,27,27,0
44,25,25,0
45,18,18,0
46,12,12,0
47,20,0,20
48,35,35,0
49,25,0,25
50,14,14,0
51,18,18,0
52,17,17,0
53,51,24,27
54,20,0,20
55,33,0,33
56,31,31,0
57,17,17,0
58,25,25,0
59,28,28,0
60,21,21,0
61,51,30,21
62,20,20,0
63,15,0,15
64,25,0,25
65,23,23,0
66,19,19,0
67,22,22,0
68,37,37,0
69,18,18,0
70,16,0,16
71,27,27,0
72,18,0,18
73,12,12,0
74,18,18,0
75,21,0,21
76,24,24,0
77,16,0,16
78,18,18,0
79,16,16,0
80,24,24,0
81,22,0,22
82,30,0,30
83,17,17,0
84,23,23,0
85,13,13,0
86,19,0,19
87,15,15,0
88,27,0,27
89,21,0,21
90,19,19,0
91,22,0,22
92,20,20,0
93,13,13,0
94,16,16,0
95,18,18,0
96,19,19,0
97,5,5,0
98,18,18,0
99,40,20,20
100,32,32,0
101,14,14,0
102,26,0,26
103,20,20,0
104,25,0,25
105,19,19,0
106,17,17,0
107,15,0,15
108,21,0,21
109,17,17,0
110,13,13,0
111,31,31,0
112,18,0,18
113,17,17,0
114,10,10,0
115,23,23,0
116,16,16,0
117,19,19,0
118,16,16,0
119,20,0,20
120,19,19,0
121,18,18,0
122,18,0,18
123,22,0,22
124,20,20,0
125,32,0,32
126,19,19,0
127,21,21,0
128,18,0,18
129,28,28,0
130,20,0,20
131,21,21,0
132,16,16,0
133,26,26,0
134,22,22,0
135,17,0,17
136,19,19,0
137,15,0,15
138,18,18,0
139,21,21,0
140,21,0,21
141,45,21,24
142,25,0,25
143,32,18,14
144,23,23,0
145,17,17,0
146,29,0,29
147,19,19,0
148,21,21,0
149,15,0,15
150,22,22,0
151,19,19,0
152,11,11,0
153,16,16,0
154,14,14,0
155,21,21,0
156,22,22,0
157,18,18,0
158,30,30,0
159,14,0,14
160,23,0,23
161,25,25,0
162,25,0,25
163,21,0,21
164,19,19,0
165,13,13,0
166,32,23,9
167,12,0,12
168,40,0,40
169,17,17,0
170,42,0,42
171,20,0,20
172,10,10,0
173,10,10,0
174,36,0,36
175,22,22,0
176,15,15,0
177,17,17,0
178,12,12,0
179,23,23,0
180,20,0,20
181,28,28,0
182,16,16,0
183,27,27,0
184,20,0,20
185,17,17,0
186,12,0,12
187,24,24,0
188,14,14,0
189,18,0,18
190,13,0,13
191,26,26,0
192,21,21,0
193,20,20,0
194,10,10,0
195,40,0,40
196,22,22,0
197,17,0,17
198,15,15,0
199,27,27,0
200,23,0,23
201,16,0,16
202,29,29,0
203,17,0,17
204,16,16,0
205,17,17,0
206,22,22,0
207,16,16,0
208,23,0,23
209,18,0,18
210,21,0,21
211,18,18,0
212,19,19,0
213,17,17,0
214,24,0,24
215,13,0,13
216,18,18,0
217,17,0,17
218,39,0,39
219,16,16,0
220,26,26,0
221,15,15,0
