depth,node_count,edge_count,edge_p50,edge_p90,edge_p99,vol_p50,vol_p90,vol_p99
0,1,4,0.996319,0.996622,0.996738,0.98572,0.98572,0.98572
1,2,8,0.767861,0.996396,0.996715,0.257073,0.264152,0.265744
2,4,16,0.500514,0.531138,0.538711,0.066663,0.0683279,0.0687024
3,8,32,0.390009,0.513535,0.531437,0.0171624,0.0192804,0.0197825
4,16,64,0.255587,0.279052,0.312779,0.00455409,0.00519259,0.00555053
5,32,128,0.206679,0.2676,0.287839,0.00124972,0.00147003,0.00165788
6,64,256,0.131614,0.151427,0.168445,0.00032824,0.000410442,0.000510183
7,128,512,0.11295,0.141078,0.158738,9.32656e-05,0.000121829,0.000151977
8,256,1024,0.0691201,0.0854791,0.104062,2.50419e-05,3.43289e-05,4.49118e-05
9,512,2048,0.0573669,0.0740692,0.0940382,6.97521e-06,1.04012e-05,1.47434e-05
10,1024,4096,0.0357406,0.0481348,0.0629649,1.78906e-06,2.92139e-06,4.53583e-06
11,2048,8192,0.0274881,0.0393408,0.0547181,4.52479e-07,8.65497e-07,1.44169e-06
12,4096,16384,0.0169674,0.0260198,0.0390835,8.49417e-08,2.00463e-07,3.84418e-07
13,8192,32768,0.010247,0.0189923,0.0305062,9.7741e-09,3.65124e-08,9.50507e-08
14,16384,65536,0.00331852,0.00967975,0.0192616,6.66239e-11,1.25701e-09,8.54238e-09
15,17233,68932,0,0,0,0,0,0
