left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,3,49,23,1,25,49951,0,15,48,23,2,0,1,3,2,1,1,0.333333,1
1,2,35,16,1,18,49965,0,15,34,16,1,0,1,2,1,1,1,0.5,1
2,2,36,18,0,18,49964,0,15,36,18,2,0,0,2,2,0,1,0,nan
3,0,80,40,0,40,49920,0,15,80,40,0,0,0,0,0,0,nan,nan,nan
4,1,32,16,0,16,49968,0,15,32,16,1,0,0,1,1,0,1,0,nan
5,1,34,16,0,18,49966,0,15,34,16,1,0,0,1,1,0,1,0,nan
6,6,81,38,2,41,49918,1,15,79,38,3,0,2,5,3,3,1.2,0.5,1.5
7,1,38,19,0,19,49962,0,15,38,19,1,0,0,1,1,0,1,0,nan
8,2,33,14,2,17,49967,0,15,31,14,0,0,2,2,0,2,1,1,1
9,3,42,18,2,22,49958,0,15,40,18,1,0,2,3,1,2,1,0.666667,1
10,0,49,25,0,24,49951,0,14,49,25,0,0,0,0,0,0,nan,nan,nan
11,2,72,34,1,37,49928,0,15,71,34,1,0,1,2,1,1,1,0.5,1
12,2,62,30,1,31,49938,0,15,61,30,1,0,1,2,1,1,1,0.5,1
13,2,39,19,0,20,49961,0,15,39,19,2,0,0,2,2,0,1,0,nan
14,2,44,21,0,23,49956,0,15,44,21,2,0,0,2,2,0,1,0,nan
15,4,39,19,1,19,49960,1,14,38,19,2,0,1,3,2,2,1.33333,0.5,2
16,4,37,18,1,18,49962,1,14,36,18,2,0,1,3,2,2,1.33333,0.5,2
17,1,33,16,0,17,49967,0,15,33,16,1,0,0,1,1,0,1,0,nan
18,1,32,15,1,16,49968,0,15,31,15,0,0,1,1,0,1,1,1,1
19,1,33,17,0,16,49967,0,14,33,17,1,0,0,1,1,0,1,0,nan
20,1,32,15,1,16,49968,0,15,31,15,0,0,1,1,0,1,1,1,1
21,2,57,28,0,29,49943,0,15,57,28,2,0,0,2,2,0,1,0,nan
22,1,30,15,0,15,49970,0,15,30,15,1,0,0,1,1,0,1,0,nan
23,0,33,17,0,16,49967,0,13,33,17,0,0,0,0,0,0,nan,nan,nan
24,2,40,19,1,20,49960,0,15,39,19,1,0,1,2,1,1,1,0.5,1
25,4,66,31,2,33,49933,1,15,64,31,1,0,2,3,1,3,1.33333,0.75,1.5
26,2,44,20,1,23,49956,0,15,43,20,1,0,1,2,1,1,1,0.5,1
27,4,46,21,2,23,49953,1,15,44,21,1,0,2,3,1,3,1.33333,0.75,1.5
28,1,46,22,1,23,49954,0,15,45,22,0,0,1,1,0,1,1,1,1
29,4,120,57,3,60,49880,0,15,117,57,1,0,3,4,1,3,1,0.75,1
30,2,104,51,1,52,49896,0,15,103,51,1,0,1,2,1,1,1,0.5,1
31,3,58,29,0,29,49942,0,15,58,29,3,0,0,3,3,0,1,0,nan
32,3,43,21,1,21,49956,1,14,42,21,1,0,1,2,1,2,1.5,0.666667,2
33,4,61,29,1,31,49938,1,15,60,29,2,0,1,3,2,2,1.33333,0.5,2
34,2,62,31,0,31,49938,0,15,62,31,2,0,0,2,2,0,1,0,nan
35,3,90,41,3,46,49910,0,15,87,41,0,0,3,3,0,3,1,1,1
36,1,72,36,0,36,49928,0,15,72,36,1,0,0,1,1,0,1,0,nan
37,1,72,35,1,36,49928,0,15,71,35,0,0,1,1,0,1,1,1,1
38,3,67,33,0,34,49933,0,15,67,33,3,0,0,3,3,0,1,0,nan
39,4,71,34,1,36,49929,0,15,70,34,3,0,1,4,3,1,1,0.25,1
40,0,47,24,0,23,49953,0,14,47,24,0,0,0,0,0,0,nan,nan,nan
41,1,53,26,0,27,49947,0,15,53,26,1,0,0,1,1,0,1,0,nan
42,1,48,23,0,25,49952,0,15,48,23,1,0,0,1,1,0,1,0,nan
43,0,50,25,0,25,49950,0,15,50,25,0,0,0,0,0,0,nan,nan,nan
44,2,33,16,1,16,49966,1,14,32,16,0,0,1,1,0,2,2,1,2
45,1,70,34,1,35,49930,0,15,69,34,0,0,1,1,0,1,1,1,1
46,3,58,28,1,29,49942,0,15,57,28,2,0,1,3,2,1,1,0.333333,1
47,1,41,21,0,20,49959,0,14,41,21,1,0,0,1,1,0,1,0,nan
48,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
49,3,48,24,0,24,49952,0,15,48,24,3,0,0,3,3,0,1,0,nan
50,2,50,24,1,25,49950,0,15,49,24,1,0,1,2,1,1,1,0.5,1
51,1,34,17,0,17,49966,0,15,34,17,1,0,0,1,1,0,1,0,nan
52,3,45,21,1,23,49955,0,15,44,21,2,0,1,3,2,1,1,0.333333,1
53,1,35,18,0,17,49965,0,15,35,18,1,0,0,1,1,0,1,0,nan
54,1,47,24,0,23,49953,0,13,47,24,1,0,0,1,1,0,1,0,nan
55,2,66,32,1,33,49934,0,15,65,32,1,0,1,2,1,1,1,0.5,1
56,3,44,20,1,23,49956,0,15,43,20,2,0,1,3,2,1,1,0.333333,1
57,1,40,20,0,20,49960,0,15,40,20,1,0,0,1,1,0,1,0,nan
58,4,66,31,1,34,49934,0,15,65,31,3,0,1,4,3,1,1,0.25,1
59,0,45,23,0,22,49955,0,14,45,23,0,0,0,0,0,0,nan,nan,nan
60,1,36,18,0,18,49964,0,15,36,18,1,0,0,1,1,0,1,0,nan
61,0,34,17,0,17,49966,0,15,34,17,0,0,0,0,0,0,nan,nan,nan
62,1,31,16,0,15,49969,0,14,31,16,1,0,0,1,1,0,1,0,nan
63,1,37,17,1,19,49963,0,15,36,17,0,0,1,1,0,1,1,1,1
64,3,40,17,2,21,49960,0,15,38,17,1,0,2,3,1,2,1,0.666667,1
65,2,49,23,1,25,49951,0,15,48,23,1,0,1,2,1,1,1,0.5,1
66,0,37,19,0,18,49963,0,14,37,19,0,0,0,0,0,0,nan,nan,nan
67,2,56,27,1,28,49944,0,15,55,27,1,0,1,2,1,1,1,0.5,1
68,1,38,18,1,19,49962,0,15,37,18,0,0,1,1,0,1,1,1,1
69,2,43,21,0,22,49957,0,15,43,21,2,0,0,2,2,0,1,0,nan
70,3,33,15,1,17,49967,0,15,32,15,2,0,1,3,2,1,1,0.333333,1
71,1,36,17,1,18,49964,0,15,35,17,0,0,1,1,0,1,1,1,1
72,1,59,30,0,29,49941,0,14,59,30,1,0,0,1,1,0,1,0,nan
73,2,34,17,0,17,49966,0,15,34,17,2,0,0,2,2,0,1,0,nan
74,0,43,22,0,21,49957,0,14,43,22,0,0,0,0,0,0,nan,nan,nan
75,2,104,52,0,52,49896,0,15,104,52,2,0,0,2,2,0,1,0,nan
76,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
77,2,49,23,1,25,49951,0,15,48,23,1,0,1,2,1,1,1,0.5,1
78,0,61,31,0,30,49939,0,14,61,31,0,0,0,0,0,0,nan,nan,nan
79,2,43,20,1,22,49957,0,15,42,20,1,0,1,2,1,1,1,0.5,1
80,2,34,17,0,17,49966,0,15,34,17,2,0,0,2,2,0,1,0,nan
81,1,43,21,1,21,49957,0,15,42,21,0,0,1,1,0,1,1,1,1
82,1,49,23,1,25,49951,0,15,48,23,0,0,1,1,0,1,1,1,1
83,3,74,36,1,37,49925,1,15,73,36,1,0,1,2,1,2,1.5,0.666667,2
84,0,49,25,0,24,49951,0,14,49,25,0,0,0,0,0,0,nan,nan,nan
85,6,43,19,2,22,49955,2,15,41,19,2,0,2,4,2,4,1.5,0.666667,2
