group_idx,group_size,K_point,K_subtree
0,16,10,6
1,21,8,13
2,39,17,22
3,11,5,6
4,9,7,2
5,24,6,18
6,24,11,13
7,20,14,6
8,7,2,5
9,20,13,7
10,16,11,5
11,10,5,5
12,27,14,13
13,17,7,10
14,22,13,9
15,7,4,3
16,33,18,15
17,22,17,5
18,21,8,13
19,15,8,7
20,29,18,11
21,15,9,6
22,17,10,7
23,38,19,19
24,42,27,15
25,31,19,12
26,39,17,22
27,22,9,13
28,12,5,7
29,24,9,15
30,32,14,18
31,46,22,24
32,28,15,13
33,24,14,10
34,39,24,15
35,14,8,6
36,34,14,20
37,17,12,5
38,34,23,11
39,29,17,12
40,11,4,7
41,9,7,2
42,46,25,21
43,22,13,9
44,25,13,12
45,37,27,10
46,19,14,5
47,20,9,11
48,46,25,21
49,45,21,24
50,25,16,9
51,35,17,18
52,34,11,23
53,46,24,22
54,34,14,20
55,27,12,15
56,27,24,3
57,27,8,19
58,2,0,2
59,58,21,37
60,11,8,3
61,28,18,10
62,21,5,16
63,18,6,12
64,6,4,2
65,13,10,3
66,24,15,9
67,12,8,4
68,16,14,2
69,19,10,9
70,30,16,14
71,19,12,7
72,20,11,9
73,28,13,15
74,16,11,5
75,50,19,31
76,40,32,8
77,13,7,6
78,38,21,17
79,35,15,20
80,5,3,2
81,37,23,14
82,19,10,9
83,13,9,4
84,5,4,1
85,14,7,7
86,11,8,3
87,28,19,9
88,36,24,12
89,13,3,10
90,12,6,6
91,24,14,10
92,33,15,18
93,16,4,12
94,12,6,6
95,14,5,9
96,26,13,13
97,28,13,15
98,18,11,7
99,30,18,12
100,44,23,21
101,13,5,8
102,31,28,3
103,25,10,15
104,31,18,13
105,25,10,15
106,14,8,6
107,51,35,16
108,34,18,16
109,23,12,11
110,26,17,9
111,33,16,17
112,21,12,9
113,15,5,10
114,28,15,13
115,11,5,6
116,35,14,21
117,16,5,11
118,28,20,8
119,16,13,3
120,18,8,10
121,39,19,20
122,24,10,14
123,32,17,15
124,17,12,5
125,12,6,6
126,20,12,8
127,30,10,20
128,10,7,3
129,24,16,8
130,24,6,18
131,43,26,17
132,25,18,7
133,39,19,20
134,38,16,22
135,25,20,5
136,26,10,16
137,47,28,19
138,5,3,2
139,22,14,8
140,19,6,13
141,32,15,17
142,31,16,15
143,34,15,19
144,17,3,14
145,28,14,14
146,47,33,14
147,13,9,4
148,36,17,19
149,19,8,11
150,24,18,6
151,46,26,20
152,28,13,15
153,36,16,20
154,50,37,13
155,34,18,16
156,19,13,6
157,19,10,9
158,30,18,12
159,40,12,28
160,24,7,17
161,43,20,23
162,11,3,8
163,39,25,14
164,20,11,9
165,19,9,10
166,6,3,3
167,27,15,12
168,30,13,17
169,30,21,9
170,20,14,6
171,3,0,3
172,31,16,15
173,30,20,10
174,40,27,13
175,16,9,7
176,33,25,8
177,35,23,12
178,41,24,17
179,22,19,3
180,11,8,3
181,17,8,9
182,22,11,11
183,16,6,10
184,16,5,11
185,30,11,19
186,20,17,3
187,25,20,5
188,10,6,4
189,24,9,15
190,28,10,18
191,23,10,13
192,25,19,6
193,21,13,8
194,30,20,10
195,27,7,20
196,27,15,12
197,41,25,16
198,20,9,11
199,36,20,16
200,41,15,26
201,21,18,3
202,25,17,8
203,16,9,7
204,37,11,26
205,29,18,11
206,35,15,20
207,13,2,11
208,34,13,21
209,49,33,16
210,15,13,2
211,5,5,0
212,14,3,11
213,21,12,9
214,21,17,4
215,21,12,9
216,31,13,18
217,30,22,8
218,21,6,15
219,12,8,4
220,5,1,4
221,6,3,3
222,37,22,15
223,15,5,10
224,46,18,28
225,30,12,18
226,23,14,9
227,32,6,26
228,33,17,16
229,37,13,24
230,28,23,5
231,39,24,15
232,51,27,24
233,14,9,5
234,21,8,13
235,36,11,25
236,12,7,5
237,22,15,7
238,52,22,30
239,17,6,11
240,15,6,9
241,27,20,7
242,30,15,15
243,51,20,31
244,8,3,5
245,19,10,9
246,32,25,7
247,29,12,17
248,5,3,2
249,26,10,16
250,39,27,12
251,33,17,16
252,17,7,10
253,17,7,10
254,14,7,7
255,31,16,15
256,19,10,9
257,10,2,8
258,41,23,18
259,25,3,22
260,27,16,11
261,29,12,17
262,39,11,28
263,34,13,21
264,7,5,2
265,34,13,21
266,27,12,15
267,25,18,7
268,23,14,9
269,27,7,20
270,16,4,12
271,20,12,8
272,39,17,22
273,22,11,11
274,26,12,14
275,24,16,8
276,17,11,6
277,23,18,5
278,38,21,17
279,31,20,11
280,26,3,23
281,38,14,24
282,32,19,13
283,41,17,24
284,19,14,5
285,25,13,12
286,30,22,8
287,39,10,29
288,43,23,20
289,26,12,14
290,39,20,19
291,20,11,9
