group_idx,group_size,K_point,K_subtree
0,10,5,5
1,21,7,14
2,28,17,11
3,27,15,12
4,23,13,10
5,27,17,10
6,19,11,8
7,17,10,7
8,32,19,13
9,15,7,8
10,15,2,13
11,17,9,8
12,39,25,14
13,43,18,25
14,21,10,11
15,41,19,22
16,29,19,10
17,44,28,16
18,6,5,1
19,24,5,19
20,47,26,21
21,29,16,13
22,21,10,11
23,15,11,4
24,22,15,7
25,20,11,9
26,15,15,0
27,26,14,12
28,19,7,12
29,31,19,12
30,37,11,26
31,28,17,11
32,37,22,15
33,31,9,22
34,11,7,4
35,19,12,7
36,35,26,9
37,34,12,22
38,23,7,16
39,19,14,5
40,22,18,4
41,14,3,11
42,14,4,10
43,15,9,6
44,21,11,10
45,57,22,35
46,23,14,9
47,21,6,15
48,31,21,10
49,24,6,18
50,23,13,10
51,34,19,15
52,30,11,19
53,29,18,11
54,26,13,13
55,27,21,6
56,1,1,0
57,25,12,13
58,43,20,23
59,17,10,7
60,34,13,21
61,23,9,14
62,45,25,20
63,22,14,8
64,5,2,3
65,11,2,9
66,13,7,6
67,13,11,2
68,10,5,5
69,12,6,6
70,23,18,5
71,16,12,4
72,26,9,17
73,30,20,10
74,10,6,4
75,40,17,23
76,34,16,18
77,18,10,8
78,20,11,9
79,36,21,15
80,9,4,5
81,7,3,4
82,54,27,27
83,9,9,0
84,37,27,10
85,34,17,17
86,15,7,8
87,18,13,5
88,27,9,18
89,27,15,12
90,11,5,6
91,22,16,6
92,30,18,12
93,12,12,0
94,20,13,7
95,15,10,5
96,11,1,10
97,54,29,25
98,10,4,6
99,30,18,12
100,40,23,17
101,47,22,25
102,21,10,11
103,21,14,7
104,15,4,11
105,20,5,15
106,21,14,7
107,10,3,7
108,19,12,7
109,29,11,18
110,33,18,15
111,16,14,2
112,21,8,13
113,33,19,14
114,16,10,6
115,42,28,14
116,4,4,0
117,54,33,21
118,22,12,10
119,49,3,46
120,21,18,3
121,30,18,12
122,37,21,16
123,23,13,10
124,18,9,9
125,47,21,26
126,17,10,7
127,43,25,18
128,31,23,8
129,15,10,5
130,38,16,22
131,22,13,9
132,22,11,11
133,32,12,20
134,32,19,13
135,44,27,17
136,20,10,10
137,26,11,15
138,10,7,3
139,39,24,15
140,43,25,18
141,32,18,14
142,45,31,14
143,16,11,5
144,41,22,19
145,32,25,7
146,33,20,13
147,25,18,7
148,26,12,14
149,31,13,18
150,20,11,9
