left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,12,49,22,2,25,49947,4,15,47,22,6,0,2,8,6,6,1.5,0.5,3
1,14,57,24,4,29,49937,6,15,53,24,4,0,4,8,4,10,1.75,0.714286,2.5
2,19,83,34,6,43,49913,4,15,77,34,9,0,6,15,9,10,1.26667,0.526316,1.66667
3,28,80,29,10,41,49908,12,15,70,29,6,0,10,16,6,22,1.75,0.785714,2.2
4,15,68,28,5,35,49929,3,15,63,28,7,0,5,12,7,8,1.25,0.533333,1.6
5,23,52,21,5,26,49935,13,15,47,21,5,0,5,10,5,18,2.3,0.782609,3.6
6,11,71,30,4,37,49926,3,15,67,30,4,0,4,8,4,7,1.375,0.636364,1.75
7,21,72,28,6,38,49922,6,15,66,28,9,0,6,15,9,12,1.4,0.571429,2
8,20,55,21,5,29,49941,4,15,50,21,11,0,5,16,11,9,1.25,0.45,1.8
9,23,52,19,6,27,49942,6,15,46,19,11,0,6,17,11,12,1.35294,0.521739,2
10,26,60,23,6,31,49929,11,15,54,23,9,0,6,15,9,17,1.73333,0.653846,2.83333
11,24,59,25,4,30,49926,15,15,55,25,5,0,4,9,5,19,2.66667,0.791667,4.75
12,20,75,30,6,39,49918,7,15,69,30,7,0,6,13,7,13,1.53846,0.65,2.16667
13,22,58,20,8,30,49934,8,15,50,20,6,0,8,14,6,16,1.57143,0.727273,2
14,17,63,24,5,34,49934,3,15,58,24,9,0,5,14,9,8,1.21429,0.470588,1.6
15,18,54,20,5,29,49940,6,15,49,20,7,0,5,12,7,11,1.5,0.611111,2.2
16,17,46,17,5,24,49948,6,15,41,17,6,0,5,11,6,11,1.54545,0.647059,2.2
17,25,78,29,9,40,49913,9,15,69,29,7,0,9,16,7,18,1.5625,0.72,2
18,15,62,25,5,32,49932,6,15,57,25,4,0,5,9,4,11,1.66667,0.733333,2.2
19,18,65,25,5,35,49933,2,15,60,25,11,0,5,16,11,7,1.125,0.388889,1.4
20,11,40,16,3,21,49956,4,15,37,16,4,0,3,7,4,7,1.57143,0.636364,2.33333
21,24,62,25,6,31,49923,15,15,56,25,3,0,6,9,3,21,2.66667,0.875,3.5
22,8,53,22,4,27,49944,3,15,49,22,1,0,4,5,1,7,1.6,0.875,1.75
23,27,60,24,4,32,49927,13,15,56,24,10,0,4,14,10,17,1.92857,0.62963,4.25
24,17,38,16,3,19,49950,12,15,35,16,2,0,3,5,2,15,3.4,0.882353,5
25,24,62,25,5,32,49928,10,15,57,25,9,0,5,14,9,15,1.71429,0.625,3
26,24,61,22,7,32,49932,7,15,54,22,10,0,7,17,10,14,1.41176,0.583333,2
27,16,56,20,6,30,49942,2,15,50,20,8,0,6,14,8,8,1.14286,0.5,1.33333
28,15,52,21,5,26,49944,4,15,47,21,6,0,5,11,6,9,1.36364,0.6,1.8
29,10,45,19,4,22,49951,4,14,41,19,2,0,4,6,2,8,1.66667,0.8,2
30,19,49,17,6,26,49947,4,15,43,17,9,0,6,15,9,10,1.26667,0.526316,1.66667
31,18,71,29,5,37,49923,6,15,66,29,7,0,5,12,7,11,1.5,0.611111,2.2
32,20,71,26,6,39,49924,5,15,65,26,9,0,6,15,9,11,1.33333,0.55,1.83333
33,19,57,20,7,30,49940,3,15,50,20,9,0,7,16,9,10,1.1875,0.526316,1.42857
34,17,60,24,5,31,49935,5,15,55,24,7,0,5,12,7,10,1.41667,0.588235,2
35,18,78,32,5,41,49917,5,15,73,32,8,0,5,13,8,10,1.38462,0.555556,2
36,19,58,22,6,30,49935,7,15,52,22,6,0,6,12,6,13,1.58333,0.684211,2.16667
37,18,49,18,6,25,49946,5,15,43,18,7,0,6,13,7,11,1.38462,0.611111,1.83333
38,16,56,22,4,30,49941,3,15,52,22,9,0,4,13,9,7,1.23077,0.4375,1.75
39,21,54,19,7,28,49941,5,15,47,19,9,0,7,16,9,12,1.3125,0.571429,1.71429
40,22,64,23,7,34,49931,5,15,57,23,10,0,7,17,10,12,1.29412,0.545455,1.71429
41,21,57,21,7,29,49935,8,15,50,21,6,0,7,13,6,15,1.61538,0.714286,2.14286
42,29,93,39,6,48,49892,15,15,87,39,8,0,6,14,8,21,2.07143,0.724138,3.5
43,23,65,24,7,34,49926,9,15,58,24,7,0,7,14,7,16,1.64286,0.695652,2.28571
44,20,50,19,6,25,49946,4,15,44,19,10,0,6,16,10,10,1.25,0.5,1.66667
45,16,54,23,3,28,49940,6,15,51,23,7,0,3,10,7,9,1.6,0.5625,3
46,19,57,23,3,31,49938,5,15,54,23,11,0,3,14,11,8,1.35714,0.421053,2.66667
47,15,58,23,5,30,49939,3,15,53,23,7,0,5,12,7,8,1.25,0.533333,1.6
48,12,65,25,5,35,49933,2,15,60,25,5,0,5,10,5,7,1.2,0.583333,1.4
49,22,68,29,4,35,49919,13,15,64,29,5,0,4,9,5,17,2.44444,0.772727,4.25
50,23,62,25,5,32,49924,14,15,57,25,4,0,5,9,4,19,2.55556,0.826087,3.8
51,26,54,18,8,28,49938,8,15,46,18,10,0,8,18,10,16,1.44444,0.615385,2
52,22,65,26,5,34,49923,12,15,60,26,5,0,5,10,5,17,2.2,0.772727,3.4
53,23,72,28,7,37,49920,8,15,65,28,8,0,7,15,8,15,1.53333,0.652174,2.14286
54,22,58,23,5,30,49935,7,15,53,23,10,0,5,15,10,12,1.46667,0.545455,2.4
55,21,53,20,5,28,49936,11,15,48,20,5,0,5,10,5,16,2.1,0.761905,3.2
56,30,96,40,7,49,49887,17,15,89,40,6,0,7,13,6,24,2.30769,0.8,3.42857
57,19,62,25,5,32,49928,10,15,57,25,4,0,5,9,4,15,2.11111,0.789474,3
58,25,57,20,7,30,49929,14,15,50,20,4,0,7,11,4,21,2.27273,0.84,3
59,16,66,29,3,34,49928,6,15,63,29,7,0,3,10,7,9,1.6,0.5625,3
60,23,56,19,7,30,49937,7,15,49,19,9,0,7,16,9,14,1.4375,0.608696,2
61,15,49,18,5,26,49946,5,15,44,18,5,0,5,10,5,10,1.5,0.666667,2
62,20,62,22,8,32,49931,7,15,54,22,5,0,8,13,5,15,1.53846,0.75,1.875
63,16,63,24,5,34,49932,5,15,58,24,6,0,5,11,6,10,1.45455,0.625,2
64,15,58,22,5,31,49940,2,15,53,22,8,0,5,13,8,7,1.15385,0.466667,1.4
65,19,71,30,4,37,49922,7,15,67,30,8,0,4,12,8,11,1.58333,0.578947,2.75
66,22,58,25,3,30,49927,15,15,55,25,4,0,3,7,4,18,3.14286,0.818182,6
67,17,67,27,5,35,49930,3,15,62,27,9,0,5,14,9,8,1.21429,0.470588,1.6
68,18,70,31,3,36,49925,5,15,67,31,10,0,3,13,10,8,1.38462,0.444444,2.66667
69,16,58,25,4,29,49935,7,15,54,25,5,0,4,9,5,11,1.77778,0.6875,2.75
70,22,48,19,4,25,49945,7,15,44,19,11,0,4,15,11,11,1.46667,0.5,2.75
71,21,52,21,4,27,49936,12,15,48,21,5,0,4,9,5,16,2.33333,0.761905,4
72,20,65,25,7,33,49926,9,15,58,25,4,0,7,11,4,16,1.81818,0.8,2.28571
73,17,71,28,7,36,49925,4,15,64,28,6,0,7,13,6,11,1.30769,0.647059,1.57143
74,24,88,33,8,47,49904,8,15,80,33,8,0,8,16,8,16,1.5,0.666667,2
75,26,57,22,6,29,49933,10,15,51,22,10,0,6,16,10,16,1.625,0.615385,2.66667
76,24,84,31,8,45,49905,11,15,76,31,5,0,8,13,5,19,1.84615,0.791667,2.375
77,15,43,17,4,22,49949,8,15,39,17,3,0,4,7,3,12,2.14286,0.8,3
78,16,63,26,4,33,49934,3,15,59,26,9,0,4,13,9,7,1.23077,0.4375,1.75
79,13,60,27,3,30,49934,6,15,57,27,4,0,3,7,4,9,1.85714,0.692308,3
80,26,61,24,5,32,49929,10,15,56,24,11,0,5,16,11,15,1.625,0.576923,3
81,20,91,37,6,48,49904,5,15,85,37,9,0,6,15,9,11,1.33333,0.55,1.83333
82,14,57,24,3,30,49938,5,15,54,24,6,0,3,9,6,8,1.55556,0.571429,2.66667
83,17,57,22,5,30,49937,6,15,52,22,6,0,5,11,6,11,1.54545,0.647059,2.2
84,20,68,29,5,34,49921,11,15,63,29,4,0,5,9,4,16,2.22222,0.8,3.2
85,23,61,21,8,32,49931,8,15,53,21,7,0,8,15,7,16,1.53333,0.695652,2
86,20,83,37,4,42,49909,8,15,79,37,8,0,4,12,8,12,1.66667,0.6,3
87,18,60,25,4,31,49929,11,15,56,25,3,0,4,7,3,15,2.57143,0.833333,3.75
88,26,100,44,4,52,49888,12,15,96,44,10,0,4,14,10,16,1.85714,0.615385,4
89,24,44,14,7,23,49943,13,15,37,14,4,0,7,11,4,20,2.18182,0.833333,2.85714
90,16,75,34,3,38,49916,9,15,72,34,4,0,3,7,4,12,2.28571,0.75,4
91,20,56,25,3,28,49929,15,15,53,25,2,0,3,5,2,18,4,0.9,6
92,20,70,28,5,37,49921,9,15,65,28,6,0,5,11,6,14,1.81818,0.7,2.8
93,16,57,23,4,30,49940,3,15,53,23,9,0,4,13,9,7,1.23077,0.4375,1.75
94,15,38,15,4,19,49955,7,15,34,15,4,0,4,8,4,11,1.875,0.733333,2.75
95,17,70,30,4,36,49923,7,15,66,30,6,0,4,10,6,11,1.7,0.647059,2.75
96,24,48,19,5,24,49936,16,15,43,19,3,0,5,8,3,21,3,0.875,4.2
97,14,66,29,3,34,49924,10,15,63,29,1,0,3,4,1,13,3.5,0.928571,4.33333
98,23,59,22,6,31,49934,7,15,53,22,10,0,6,16,10,13,1.4375,0.565217,2.16667
99,16,65,27,5,33,49930,5,15,60,27,6,0,5,11,6,10,1.45455,0.625,2
100,19,52,21,5,26,49943,5,15,47,21,9,0,5,14,9,10,1.35714,0.526316,2
101,17,66,26,6,34,49930,4,15,60,26,7,0,6,13,7,10,1.30769,0.588235,1.66667
102,22,75,31,6,38,49918,7,15,69,31,9,0,6,15,9,13,1.46667,0.590909,2.16667
103,21,55,22,5,28,49934,11,15,50,22,5,0,5,10,5,16,2.1,0.761905,3.2
104,21,53,21,4,28,49941,6,15,49,21,11,0,4,15,11,10,1.4,0.47619,2.5
