group_size,count
1,16
2,47
3,83
4,142
5,224
6,331
7,448
8,637
9,838
10,1088
11,1337
12,1625
13,1911
14,2156
15,2481
16,2581
17,2731
18,2836
19,2869
20,2852
21,2863
22,2754
23,2498
24,2224
25,2068
26,1766
27,1548
28,1373
29,1180
30,928
31,797
32,659
33,514
34,391
35,317
36,252
37,171
38,124
39,89
40,72
41,51
42,35
43,24
44,28
45,8
46,8
47,7
48,5
49,1
50,2
51,3
53,1
