depth,node_count,edge_count,edge_p50,edge_p90,edge_p99,vol_p50,vol_p90,vol_p99
0,1,6,0.985136,0.98748,0.987902,0.911555,0.911555,0.911555
1,2,12,0.976191,0.986842,0.987845,0.296616,0.334881,0.343491
2,4,24,0.646841,0.977482,0.986335,0.0922317,0.135282,0.151693
3,8,48,0.512407,0.78176,0.916282,0.0300834,0.039928,0.0427606
4,16,96,0.498075,0.675397,0.881844,0.00823366,0.0172769,0.0220927
5,32,192,0.390191,0.517352,0.794353,0.00290633,0.00501815,0.00632714
6,64,384,0.276224,0.42722,0.514763,0.000761772,0.00153185,0.00247538
7,128,768,0.25676,0.379491,0.48162,0.000208781,0.000509225,0.000800312
8,256,1536,0.202439,0.296246,0.440563,4.98597e-05,0.000110933,0.000218596
9,512,3072,0.139562,0.220187,0.333478,8.72449e-06,2.1639e-05,5.40495e-05
10,1024,6144,0.104157,0.17048,0.277478,1.12397e-06,3.40504e-06,9.70956e-06
11,2048,12288,0.0606742,0.119278,0.214646,3.88701e-08,2.37241e-07,9.59471e-07
12,4096,24576,0,0.0488978,0.113268,0,7.21939e-10,1.69953e-08
13,1809,10854,0,0,0,0,0,0
