group_size,count
6,1
7,6
8,18
9,31
10,54
11,97
12,189
13,224
14,330
15,482
16,551
17,675
18,742
19,749
20,762
21,691
22,647
23,480
24,418
25,352
26,282
27,185
28,148
29,87
30,89
31,66
32,45
33,43
34,40
35,45
36,47
37,46
38,56
39,59
40,55
41,50
42,44
43,50
44,37
45,38
46,26
47,30
48,24
49,15
50,18
51,10
52,7
53,11
54,7
55,4
56,4
57,2
58,4
59,5
60,2
61,2
62,2
63,5
64,6
65,3
66,1
71,2
72,2
74,1
77,1
79,1
89,1
