group_idx,group_size,K_point,K_subtree
0,511,511,0
1,558,0,558
2,529,0,529
3,505,0,505
4,500,0,500
5,524,0,524
6,516,0,516
7,518,518,0
8,545,545,0
9,540,0,540
10,1053,0,1053
11,544,544,0
12,547,0,547
13,539,0,539
14,493,493,0
15,503,503,0
16,491,0,491
17,525,0,525
18,491,491,0
19,515,515,0
20,511,0,511
21,491,491,0
22,513,513,0
23,550,0,550
24,508,508,0
25,521,0,521
26,536,536,0
27,494,494,0
28,525,525,0
29,494,494,0
30,457,457,0
31,526,526,0
32,512,0,512
33,553,553,0
34,491,0,491
35,505,0,505
36,527,0,527
37,499,499,0
38,513,0,513
39,516,0,516
40,508,508,0
41,501,501,0
42,541,541,0
43,504,504,0
44,556,0,556
45,498,0,498
46,524,0,524
47,1010,0,1010
48,516,0,516
49,529,529,0
50,472,472,0
51,515,515,0
52,518,518,0
53,485,485,0
54,1041,0,1041
55,515,0,515
56,493,493,0
57,487,487,0
58,554,554,0
59,481,0,481
60,521,521,0
61,497,0,497
62,499,499,0
63,569,569,0
64,536,0,536
65,492,492,0
66,521,0,521
67,548,548,0
68,499,499,0
69,519,0,519
70,510,510,0
71,551,551,0
72,487,487,0
73,532,0,532
74,516,516,0
75,1044,510,534
76,494,0,494
77,558,0,558
78,494,494,0
79,506,506,0
80,517,0,517
81,535,0,535
82,503,503,0
83,542,0,542
84,527,0,527
85,526,526,0
86,1010,1010,0
87,514,514,0
88,504,0,504
89,490,490,0
90,513,513,0
91,484,0,484
92,541,541,0
93,1004,513,491
94,480,0,480
95,550,550,0
96,500,500,0
97,552,552,0
98,500,500,0
99,504,0,504
100,505,0,505
101,490,490,0
102,1028,511,517
103,538,538,0
104,496,496,0
105,536,0,536
106,542,542,0
107,518,0,518
108,472,472,0
109,583,0,583
110,533,533,0
111,519,0,519
112,541,0,541
113,471,0,471
114,504,504,0
115,464,464,0
116,510,0,510
117,487,487,0
118,501,501,0
119,536,0,536
120,508,508,0
121,520,0,520
122,531,531,0
123,518,518,0
124,512,512,0
125,1603,547,1056
126,481,0,481
127,521,0,521
128,491,0,491
129,509,509,0
130,517,517,0
131,532,0,532
132,559,559,0
133,485,485,0
134,508,0,508
135,496,0,496
136,473,0,473
137,517,517,0
138,1003,1003,0
139,482,0,482
140,524,0,524
141,522,0,522
142,518,518,0
143,508,508,0
144,516,516,0
145,489,489,0
146,464,0,464
147,518,0,518
148,521,521,0
149,506,506,0
150,527,527,0
151,531,0,531
152,505,505,0
153,1006,0,1006
154,533,533,0
155,531,0,531
156,483,483,0
157,530,530,0
158,522,0,522
159,520,0,520
160,485,0,485
161,532,532,0
162,497,497,0
163,500,0,500
164,510,510,0
165,566,566,0
166,497,497,0
167,495,0,495
168,492,0,492
169,532,532,0
170,544,0,544
171,514,514,0
172,548,548,0
173,527,0,527
174,501,0,501
175,479,0,479
176,519,519,0
177,480,0,480
178,1075,539,536
179,520,0,520
180,534,0,534
181,514,0,514
182,1511,1013,498
183,537,537,0
184,519,519,0
185,532,0,532
186,522,0,522
187,1082,537,545
188,1039,0,1039
189,516,0,516
190,562,562,0
191,521,521,0
192,1015,502,513
193,553,553,0
194,532,532,0
195,519,519,0
196,1563,479,1084
197,1069,1069,0
198,509,509,0
199,596,0,596
200,496,496,0
201,494,494,0
202,520,520,0
203,520,520,0
204,964,964,0
205,1083,545,538
206,525,525,0
207,532,0,532
208,514,514,0
209,505,505,0
210,510,0,510
211,482,482,0
212,545,0,545
213,505,505,0
214,1022,476,546
215,515,515,0
216,523,523,0
217,528,528,0
218,538,0,538
219,519,0,519
220,449,449,0
221,521,521,0
222,554,0,554
223,528,0,528
224,1067,536,531
