group_idx,group_size,K_point,K_subtree
0,901,901,0
1,437,437,0
2,479,0,479
3,508,508,0
4,480,480,0
5,483,0,483
6,469,469,0
7,464,0,464
8,497,0,497
9,460,460,0
10,442,442,0
11,459,459,0
12,1037,0,1037
13,504,0,504
14,483,0,483
15,438,438,0
16,468,0,468
17,486,0,486
18,942,942,0
19,471,0,471
20,428,428,0
21,454,454,0
22,458,0,458
23,472,0,472
24,935,0,935
25,954,460,494
26,462,0,462
27,481,481,0
28,478,478,0
29,470,470,0
30,515,0,515
31,498,498,0
32,460,0,460
33,488,488,0
34,509,509,0
35,467,0,467
36,461,461,0
37,496,0,496
38,450,0,450
39,494,0,494
40,500,500,0
41,470,470,0
42,479,0,479
43,487,0,487
44,489,489,0
45,445,445,0
46,489,0,489
47,486,486,0
48,949,0,949
49,442,442,0
50,461,0,461
51,454,0,454
52,464,0,464
53,517,0,517
54,444,444,0
55,478,0,478
56,986,986,0
57,432,0,432
58,493,0,493
59,486,0,486
60,458,0,458
61,474,0,474
62,502,502,0
63,481,0,481
64,527,0,527
65,512,0,512
66,483,0,483
67,501,0,501
68,904,904,0
69,440,440,0
70,447,447,0
71,474,474,0
72,474,474,0
73,467,0,467
74,463,0,463
75,968,968,0
76,986,0,986
77,460,460,0
78,491,491,0
79,471,471,0
80,490,0,490
81,466,0,466
82,437,437,0
83,438,438,0
84,449,0,449
85,506,506,0
86,474,474,0
87,500,500,0
88,494,0,494
89,495,0,495
90,475,475,0
91,940,469,471
92,477,477,0
93,453,0,453
94,491,491,0
95,466,0,466
96,943,473,470
97,445,445,0
98,498,0,498
99,463,0,463
100,912,440,472
101,488,488,0
102,916,916,0
103,465,465,0
104,476,0,476
105,486,0,486
106,470,0,470
107,455,0,455
108,492,492,0
109,474,0,474
110,969,0,969
111,912,440,472
112,481,0,481
113,447,0,447
114,480,0,480
115,466,0,466
116,517,0,517
117,936,434,502
118,492,0,492
119,466,0,466
120,900,436,464
121,923,923,0
122,454,454,0
123,501,0,501
124,446,0,446
125,462,462,0
126,463,0,463
127,458,458,0
128,463,0,463
129,454,454,0
130,439,0,439
131,472,472,0
132,520,0,520
133,459,0,459
134,492,0,492
135,467,467,0
136,470,470,0
137,492,492,0
138,906,451,455
139,485,485,0
140,440,0,440
141,491,491,0
142,454,0,454
143,493,493,0
144,474,474,0
145,1017,494,523
146,467,467,0
147,503,503,0
148,441,441,0
149,460,460,0
150,499,0,499
151,464,464,0
152,454,454,0
153,498,498,0
154,435,435,0
155,521,521,0
156,469,469,0
157,466,466,0
158,453,453,0
159,499,0,499
160,1390,1390,0
161,466,0,466
162,466,0,466
163,473,473,0
164,491,491,0
165,470,0,470
166,441,441,0
167,503,0,503
168,941,484,457
169,486,0,486
170,494,494,0
171,497,497,0
172,450,0,450
173,438,0,438
174,490,490,0
175,458,458,0
176,434,0,434
177,460,460,0
178,489,489,0
179,488,488,0
180,506,0,506
181,472,472,0
182,491,0,491
183,479,479,0
184,492,0,492
185,505,505,0
186,465,465,0
187,968,475,493
188,438,438,0
189,508,0,508
190,496,0,496
191,463,0,463
192,455,455,0
193,932,0,932
194,513,513,0
195,490,0,490
196,489,489,0
197,477,477,0
198,430,430,0
199,473,0,473
200,471,0,471
201,936,0,936
202,469,0,469
203,486,486,0
204,519,519,0
205,442,0,442
206,429,0,429
207,498,498,0
208,476,476,0
209,487,487,0
210,483,483,0
211,503,503,0
212,473,473,0
213,507,0,507
214,491,0,491
215,506,506,0
216,470,470,0
217,489,0,489
218,420,0,420
219,486,0,486
220,484,484,0
221,956,956,0
222,457,0,457
223,465,0,465
224,496,0,496
225,449,449,0
226,457,0,457
227,509,509,0
228,484,484,0
229,496,0,496
230,962,490,472
231,961,961,0
232,497,497,0
233,453,453,0
234,491,0,491
235,475,0,475
236,1418,940,478
237,483,483,0
238,495,495,0
239,461,0,461
240,991,464,527
241,411,411,0
242,450,450,0
243,428,428,0
244,464,464,0
245,464,464,0
246,503,0,503
247,492,0,492
248,478,0,478
249,475,475,0
250,994,994,0
251,499,499,0
252,452,0,452
253,482,0,482
254,462,462,0
255,425,425,0
256,479,0,479
257,496,0,496
258,490,0,490
259,493,0,493
260,464,0,464
261,514,514,0
262,460,0,460
263,508,508,0
264,460,460,0
265,434,0,434
266,463,463,0
267,433,433,0
268,502,502,0
269,457,457,0
270,457,457,0
271,486,486,0
272,492,492,0
273,488,0,488
274,451,451,0
275,443,0,443
276,472,472,0
277,480,0,480
278,461,461,0
279,470,0,470
280,503,0,503
281,493,493,0
282,471,0,471
283,467,0,467
284,464,0,464
285,940,940,0
286,471,0,471
287,447,447,0
288,531,0,531
289,482,0,482
290,490,0,490
291,478,478,0
292,479,0,479
293,453,453,0
294,953,475,478
295,453,453,0
296,488,0,488
297,440,0,440
298,927,439,488
299,414,0,414
300,512,0,512
301,477,0,477
302,470,0,470
303,433,433,0
304,459,459,0
305,491,491,0
306,475,475,0
307,461,461,0
308,433,433,0
309,503,503,0
310,490,490,0
311,449,449,0
312,985,503,482
313,481,481,0
314,489,0,489
315,484,484,0
316,475,475,0
317,461,0,461
318,454,454,0
319,490,490,0
320,467,467,0
321,484,484,0
322,450,450,0
323,473,473,0
324,444,444,0
325,496,496,0
326,986,481,505
327,453,453,0
328,461,0,461
329,937,432,505
330,976,976,0
331,455,455,0
332,476,476,0
333,506,506,0
334,485,0,485
335,481,481,0
336,472,472,0
337,424,0,424
338,476,476,0
339,448,0,448
340,974,465,509
341,509,0,509
342,492,492,0
343,497,0,497
344,479,0,479
345,473,473,0
346,488,488,0
347,501,501,0
348,477,477,0
349,471,471,0
350,949,459,490
351,469,0,469
352,492,492,0
353,462,0,462
354,486,0,486
355,458,0,458
356,468,0,468
357,500,0,500
358,494,494,0
359,473,0,473
360,483,483,0
361,480,480,0
362,449,0,449
363,489,0,489
364,474,0,474
365,452,0,452
366,451,0,451
367,459,459,0
368,500,0,500
369,461,0,461
370,443,443,0
371,445,0,445
372,952,0,952
373,446,446,0
374,969,486,483
375,433,0,433
376,460,460,0
