group_idx,group_size,K_point,K_subtree
0,4,1,3
1,5,3,2
2,1,1,0
3,3,1,2
4,3,2,1
5,1,1,0
6,6,3,3
7,7,2,5
8,5,1,4
9,2,1,1
10,4,2,2
11,5,1,4
12,1,1,0
13,4,4,0
14,4,3,1
15,2,2,0
16,7,4,3
17,2,1,1
18,5,2,3
19,3,2,1
20,11,6,5
21,2,2,0
22,7,4,3
23,3,1,2
24,7,4,3
25,3,2,1
26,5,3,2
27,2,0,2
28,7,4,3
29,7,1,6
30,6,3,3
31,4,4,0
32,2,1,1
33,1,1,0
34,5,3,2
35,1,1,0
36,3,3,0
37,1,1,0
38,4,3,1
39,9,5,4
40,4,0,4
41,9,5,4
42,5,2,3
43,3,2,1
44,2,0,2
45,1,0,1
46,7,6,1
47,4,4,0
48,1,0,1
49,5,2,3
50,4,1,3
51,2,0,2
52,2,1,1
53,6,5,1
54,3,2,1
55,5,0,5
56,5,2,3
57,3,2,1
58,6,6,0
59,2,2,0
60,3,1,2
61,6,2,4
62,13,8,5
63,7,4,3
64,3,1,2
65,5,4,1
66,4,2,2
67,3,1,2
68,2,0,2
69,6,5,1
70,2,0,2
71,8,4,4
72,5,4,1
73,4,1,3
74,6,2,4
75,8,5,3
76,1,0,1
77,3,1,2
78,4,3,1
79,5,4,1
80,5,5,0
81,1,1,0
82,6,3,3
83,4,1,3
84,2,2,0
85,2,1,1
86,4,2,2
87,7,5,2
88,5,0,5
89,2,2,0
90,5,3,2
91,8,5,3
92,3,1,2
93,3,1,2
94,5,4,1
95,7,4,3
96,4,4,0
97,2,2,0
98,1,0,1
99,2,2,0
100,2,1,1
101,3,0,3
102,4,1,3
103,2,0,2
104,2,2,0
105,3,3,0
106,6,5,1
107,4,3,1
108,3,3,0
109,5,4,1
110,4,3,1
111,1,0,1
112,2,1,1
113,2,1,1
114,1,1,0
115,7,3,4
116,1,0,1
117,4,2,2
118,3,3,0
119,2,0,2
120,5,4,1
121,2,0,2
122,3,1,2
123,1,1,0
124,10,8,2
125,1,0,1
126,4,3,1
127,6,6,0
128,4,0,4
129,5,4,1
130,7,4,3
131,7,4,3
132,3,1,2
133,3,3,0
134,13,6,7
135,2,0,2
136,4,4,0
137,5,4,1
138,8,8,0
139,3,3,0
140,1,0,1
141,1,1,0
142,3,1,2
143,2,2,0
144,6,4,2
145,2,1,1
146,5,2,3
147,7,3,4
