group_size,count
1,50
2,81
3,123
4,120
5,170
6,191
7,239
8,274
9,322
10,318
11,355
12,331
13,362
14,372
15,377
16,388
17,420
18,398
19,358
20,384
21,357
22,323
23,316
24,307
25,301
26,278
27,234
28,243
29,229
30,200
31,182
32,154
33,167
34,141
35,103
36,102
37,96
38,90
39,68
40,55
41,49
42,52
43,40
44,32
45,42
46,22
47,17
48,24
49,19
50,19
51,12
52,11
53,9
54,10
56,14
57,4
58,2
59,8
60,3
64,1
65,1
66,1
68,2
71,1
72,1
73,1
80,1
83,2
