left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,34,782,363,18,401,19216,2,14,764,363,14,0,18,32,14,20,1.0625,0.588235,1.11111
1,21,791,382,6,403,19209,0,14,785,382,15,0,6,21,15,6,1,0.285714,1
2,20,767,369,8,390,19232,1,14,759,369,11,0,8,19,11,9,1.05263,0.45,1.125
3,20,656,311,10,335,19344,0,14,646,311,10,0,10,20,10,10,1,0.5,1
4,27,840,403,8,429,19160,0,14,832,403,19,0,8,27,19,8,1,0.296296,1
5,5,189,93,1,95,19811,0,14,188,93,4,0,1,5,4,1,1,0.2,1
6,12,553,267,5,281,19447,0,14,548,267,7,0,5,12,7,5,1,0.416667,1
7,32,503,227,14,262,19495,2,14,489,227,16,0,14,30,16,16,1.06667,0.5,1.14286
8,5,314,153,1,160,19686,0,14,313,153,4,0,1,5,4,1,1,0.2,1
9,7,645,315,2,328,19354,1,14,643,315,4,0,2,6,4,3,1.16667,0.428571,1.5
10,28,652,309,9,334,19348,0,14,643,309,19,0,9,28,19,9,1,0.321429,1
11,27,654,312,11,331,19343,3,14,643,312,13,0,11,24,13,14,1.125,0.518519,1.27273
12,46,2459,1190,17,1252,17540,1,14,2442,1190,28,0,17,45,28,18,1.02222,0.391304,1.05882
13,23,400,185,8,207,19600,0,14,392,185,15,0,8,23,15,8,1,0.347826,1
14,19,1376,668,9,699,18624,0,14,1367,668,10,0,9,19,10,9,1,0.473684,1
15,18,698,337,4,357,19302,0,14,694,337,14,0,4,18,14,4,1,0.222222,1
16,6,557,275,3,279,19443,0,14,554,275,3,0,3,6,3,3,1,0.5,1
17,15,1046,513,5,528,18954,0,14,1041,513,10,0,5,15,10,5,1,0.333333,1
18,10,718,350,4,364,19281,1,14,714,350,5,0,4,9,5,5,1.11111,0.5,1.25
19,23,701,334,5,362,19298,1,14,696,334,17,0,5,22,17,6,1.04545,0.26087,1.2
20,9,778,380,6,392,19222,0,14,772,380,3,0,6,9,3,6,1,0.666667,1
21,23,866,417,7,442,19133,1,14,859,417,15,0,7,22,15,8,1.04545,0.347826,1.14286
22,26,835,405,6,424,19165,0,14,829,405,20,0,6,26,20,6,1,0.230769,1
23,45,544,246,15,283,19455,1,14,529,246,29,0,15,44,29,16,1.02273,0.355556,1.06667
24,16,454,214,9,231,19546,0,14,445,214,7,0,9,16,7,9,1,0.5625,1
25,40,813,369,19,425,19187,0,14,794,369,21,0,19,40,21,19,1,0.475,1
26,15,608,292,5,311,19392,0,14,603,292,10,0,5,15,10,5,1,0.333333,1
27,40,1508,719,23,766,18492,0,14,1485,719,17,0,23,40,17,23,1,0.575,1
28,20,678,327,7,344,19322,0,14,671,327,13,0,7,20,13,7,1,0.35,1
29,15,817,393,8,416,19183,0,14,809,393,7,0,8,15,7,8,1,0.533333,1
30,9,573,277,3,293,19427,0,14,570,277,6,0,3,9,6,3,1,0.333333,1
31,25,1039,500,10,529,18961,0,14,1029,500,15,0,10,25,15,10,1,0.4,1
32,14,1015,496,7,512,18985,0,14,1008,496,7,0,7,14,7,7,1,0.5,1
33,11,439,207,5,227,19561,0,14,434,207,6,0,5,11,6,5,1,0.454545,1
34,17,445,210,9,226,19555,0,14,436,210,8,0,9,17,8,9,1,0.529412,1
35,15,623,295,9,319,19377,0,14,614,295,6,0,9,15,6,9,1,0.6,1
36,11,205,93,4,108,19794,1,14,201,93,6,0,4,10,6,5,1.1,0.454545,1.25
37,35,910,432,15,463,19087,3,14,895,432,17,0,15,32,17,18,1.09375,0.514286,1.2
38,6,555,275,2,278,19445,0,14,553,275,4,0,2,6,4,2,1,0.333333,1
39,12,328,158,3,167,19672,0,14,325,158,9,0,3,12,9,3,1,0.25,1
40,18,369,168,11,190,19631,0,14,358,168,7,0,11,18,7,11,1,0.611111,1
41,7,432,211,3,218,19568,0,14,429,211,4,0,3,7,4,3,1,0.428571,1
42,43,731,338,18,375,19266,3,14,713,338,22,0,18,40,22,21,1.075,0.488372,1.16667
43,18,943,457,6,480,19057,0,14,937,457,12,0,6,18,12,6,1,0.333333,1
44,11,229,103,7,119,19771,0,14,222,103,4,0,7,11,4,7,1,0.636364,1
45,31,1342,645,8,689,18657,1,14,1334,645,22,0,8,30,22,9,1.03333,0.290323,1.125
46,20,711,332,12,367,19289,0,14,699,332,8,0,12,20,8,12,1,0.6,1
47,18,336,156,9,171,19664,0,14,327,156,9,0,9,18,9,9,1,0.5,1
48,11,674,332,2,340,19326,0,14,672,332,9,0,2,11,9,2,1,0.181818,1
49,32,875,413,12,450,19125,0,14,863,413,20,0,12,32,20,12,1,0.375,1
50,16,519,247,7,265,19481,0,14,512,247,9,0,7,16,9,7,1,0.4375,1
51,16,1197,585,8,604,18803,0,14,1189,585,8,0,8,16,8,8,1,0.5,1
52,29,1230,596,10,624,18770,0,14,1220,596,19,0,10,29,19,10,1,0.344828,1
53,32,701,333,10,358,19296,3,14,691,333,19,0,10,29,19,13,1.10345,0.40625,1.3
54,21,904,431,13,460,19095,1,14,891,431,7,0,13,20,7,14,1.05,0.666667,1.07692
55,7,536,262,2,272,19464,0,14,534,262,5,0,2,7,5,2,1,0.285714,1
56,45,1809,873,20,916,18190,1,14,1789,873,24,0,20,44,24,21,1.02273,0.466667,1.05
57,0,219,110,0,109,19781,0,13,219,110,0,0,0,0,0,0,nan,nan,nan
58,48,1221,578,21,622,18777,2,14,1200,578,25,0,21,46,25,23,1.04348,0.479167,1.09524
59,13,631,303,5,323,19369,0,14,626,303,8,0,5,13,8,5,1,0.384615,1
60,10,519,252,3,264,19481,0,14,516,252,7,0,3,10,7,3,1,0.3,1
61,8,298,142,5,151,19702,0,14,293,142,3,0,5,8,3,5,1,0.625,1
62,25,1075,521,5,549,18924,1,14,1070,521,19,0,5,24,19,6,1.04167,0.24,1.2
63,21,477,224,8,245,19522,1,14,469,224,12,0,8,20,12,9,1.05,0.428571,1.125
64,30,774,363,15,396,19226,0,14,759,363,15,0,15,30,15,15,1,0.5,1
65,31,1083,526,8,549,18917,0,14,1075,526,23,0,8,31,23,8,1,0.258065,1
