group_idx,group_size,K_point,K_subtree
0,19,13,6
1,33,18,15
2,28,10,18
3,35,30,5
4,8,0,8
5,20,13,7
6,40,26,14
7,20,11,9
8,15,11,4
9,8,3,5
10,21,12,9
11,34,28,6
12,10,3,7
13,28,17,11
14,20,11,9
15,47,34,13
16,11,6,5
17,29,18,11
18,32,18,14
19,30,21,9
20,2,1,1
21,16,8,8
22,22,21,1
23,29,18,11
24,47,21,26
25,22,18,4
26,32,25,7
27,24,10,14
28,23,6,17
29,13,8,5
30,5,4,1
31,12,4,8
32,25,15,10
33,21,16,5
34,37,31,6
35,9,5,4
36,32,18,14
37,29,13,16
38,16,5,11
39,18,8,10
40,24,13,11
41,24,11,13
42,11,6,5
43,9,4,5
44,16,8,8
45,8,5,3
46,29,23,6
47,16,11,5
48,28,15,13
49,34,18,16
50,42,34,8
51,31,22,9
52,26,10,16
53,24,16,8
54,18,12,6
55,10,6,4
56,28,21,7
57,20,14,6
58,25,15,10
59,20,12,8
60,16,10,6
61,28,17,11
62,35,24,11
63,27,10,17
64,17,11,6
65,43,28,15
66,8,3,5
67,16,7,9
68,22,15,7
69,29,16,13
70,43,30,13
71,10,1,9
72,26,12,14
73,28,14,14
74,35,20,15
75,37,24,13
76,24,16,8
77,45,32,13
78,31,23,8
79,39,28,11
80,22,15,7
81,36,16,20
82,32,18,14
83,26,14,12
84,33,21,12
85,3,0,3
86,8,5,3
87,15,7,8
88,18,2,16
89,27,5,22
90,24,20,4
91,38,21,17
92,38,23,15
93,28,13,15
94,55,29,26
95,33,17,16
96,33,19,14
97,29,23,6
98,35,29,6
99,18,11,7
100,15,12,3
101,33,20,13
102,17,6,11
103,19,9,10
104,25,16,9
105,14,11,3
106,15,7,8
107,17,13,4
108,7,4,3
109,17,10,7
110,17,10,7
111,18,10,8
112,68,29,39
113,7,7,0
114,42,24,18
115,23,15,8
116,27,22,5
117,20,11,9
118,13,13,0
119,12,9,3
120,31,25,6
121,23,7,16
122,24,6,18
123,35,20,15
124,29,19,10
125,21,14,7
126,9,5,4
127,26,22,4
128,24,15,9
129,37,18,19
130,45,22,23
131,9,6,3
132,21,9,12
133,26,22,4
134,12,8,4
135,13,9,4
136,30,19,11
137,64,38,26
138,24,14,10
139,22,14,8
140,33,16,17
141,18,7,11
142,10,5,5
143,28,13,15
144,7,3,4
145,37,9,28
146,19,13,6
147,21,9,12
148,19,10,9
149,35,13,22
150,12,5,7
151,62,34,28
152,31,22,9
153,28,16,12
154,14,6,8
155,28,16,12
156,9,8,1
157,14,9,5
158,16,8,8
159,14,9,5
160,15,7,8
161,38,26,12
162,52,27,25
163,36,14,22
164,7,2,5
165,6,3,3
166,11,5,6
167,57,33,24
168,28,15,13
169,32,23,9
170,29,14,15
171,35,22,13
172,42,27,15
173,19,11,8
174,23,15,8
175,28,20,8
176,21,7,14
177,15,6,9
178,4,1,3
179,38,24,14
180,35,21,14
181,21,14,7
182,1,1,0
183,7,3,4
184,48,30,18
185,39,32,7
186,34,23,11
187,22,11,11
188,20,12,8
189,25,7,18
190,29,18,11
191,9,4,5
192,15,10,5
193,30,13,17
194,21,7,14
195,31,20,11
196,46,15,31
197,12,8,4
198,10,5,5
199,21,11,10
200,13,7,6
201,32,24,8
202,36,25,11
203,46,30,16
204,17,7,10
205,18,9,9
206,16,9,7
207,16,8,8
208,6,4,2
209,33,20,13
210,17,10,7
211,16,9,7
212,46,26,20
213,24,14,10
214,19,12,7
215,10,7,3
216,15,13,2
217,23,12,11
218,46,25,21
219,18,10,8
220,37,22,15
221,16,5,11
222,14,8,6
223,22,16,6
224,31,15,16
225,25,8,17
226,23,8,15
227,1,1,0
228,25,16,9
229,21,10,11
230,20,16,4
231,21,12,9
232,49,26,23
