left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
1,3,32,16,0,16,49968,0,15,32,16,3,0,0,3,3,0,1,0,nan
2,1,36,18,0,18,49964,0,15,36,18,1,0,0,1,1,0,1,0,nan
3,0,43,22,0,21,49957,0,14,43,22,0,0,0,0,0,0,nan,nan,nan
4,2,50,23,2,25,49950,0,15,48,23,0,0,2,2,0,2,1,1,1
5,4,48,23,1,24,49951,1,15,47,23,2,0,1,3,2,2,1.33333,0.5,2
6,1,30,15,0,15,49970,0,15,30,15,1,0,0,1,1,0,1,0,nan
7,5,37,16,2,19,49962,1,15,35,16,2,0,2,4,2,3,1.25,0.6,1.5
8,1,32,16,0,16,49968,0,15,32,16,1,0,0,1,1,0,1,0,nan
9,1,35,16,1,18,49965,0,15,34,16,0,0,1,1,0,1,1,1,1
10,2,32,16,0,16,49968,0,15,32,16,2,0,0,2,2,0,1,0,nan
11,3,32,16,0,16,49968,0,15,32,16,3,0,0,3,3,0,1,0,nan
12,0,29,15,0,14,49971,0,13,29,15,0,0,0,0,0,0,nan,nan,nan
13,3,38,16,2,20,49962,0,15,36,16,1,0,2,3,1,2,1,0.666667,1
14,1,46,23,0,23,49954,0,15,46,23,1,0,0,1,1,0,1,0,nan
15,0,42,21,0,21,49958,0,15,42,21,0,0,0,0,0,0,nan,nan,nan
16,2,37,17,1,19,49963,0,15,36,17,1,0,1,2,1,1,1,0.5,1
17,4,52,25,0,27,49948,0,15,52,25,4,0,0,4,4,0,1,0,nan
18,6,45,20,3,22,49953,2,15,42,20,1,0,3,4,1,5,1.5,0.833333,1.66667
19,1,35,17,0,18,49965,0,15,35,17,1,0,0,1,1,0,1,0,nan
20,1,34,17,0,17,49966,0,15,34,17,1,0,0,1,1,0,1,0,nan
21,4,38,18,1,19,49961,1,15,37,18,2,0,1,3,2,2,1.33333,0.5,2
22,2,47,21,2,24,49953,0,15,45,21,0,0,2,2,0,2,1,1,1
23,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
24,2,35,16,1,18,49965,0,15,34,16,1,0,1,2,1,1,1,0.5,1
25,1,50,24,1,25,49950,0,15,49,24,0,0,1,1,0,1,1,1,1
26,1,39,18,1,20,49961,0,15,38,18,0,0,1,1,0,1,1,1,1
27,1,35,18,0,17,49965,0,14,35,18,1,0,0,1,1,0,1,0,nan
28,1,57,29,0,28,49943,0,15,57,29,1,0,0,1,1,0,1,0,nan
29,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
30,3,39,18,1,20,49961,0,15,38,18,2,0,1,3,2,1,1,0.333333,1
31,1,42,20,1,21,49958,0,15,41,20,0,0,1,1,0,1,1,1,1
32,2,29,14,1,14,49970,1,14,28,14,0,0,1,1,0,2,2,1,2
33,2,32,16,0,16,49968,0,15,32,16,2,0,0,2,2,0,1,0,nan
34,1,33,17,0,16,49967,0,15,33,17,1,0,0,1,1,0,1,0,nan
35,1,39,18,1,20,49961,0,15,38,18,0,0,1,1,0,1,1,1,1
36,2,58,28,0,30,49942,0,15,58,28,2,0,0,2,2,0,1,0,nan
37,6,38,16,2,20,49961,1,15,36,16,3,0,2,5,3,3,1.2,0.5,1.5
38,4,32,14,2,16,49967,1,15,30,14,1,0,2,3,1,3,1.33333,0.75,1.5
39,1,32,16,0,16,49968,0,15,32,16,1,0,0,1,1,0,1,0,nan
40,2,36,17,1,18,49964,0,15,35,17,1,0,1,2,1,1,1,0.5,1
41,2,29,14,1,14,49970,1,14,28,14,0,0,1,1,0,2,2,1,2
42,3,33,16,1,16,49967,0,15,32,16,2,0,1,3,2,1,1,0.333333,1
43,1,42,20,1,21,49958,0,15,41,20,0,0,1,1,0,1,1,1,1
44,3,48,22,2,24,49951,1,15,46,22,0,0,2,2,0,3,1.5,1,1.5
45,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
46,1,31,16,0,15,49969,0,14,31,16,1,0,0,1,1,0,1,0,nan
47,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
