group_idx,group_size,K_point,K_subtree
0,518,0,518
1,467,467,0
2,505,0,505
3,990,990,0
4,496,0,496
5,481,0,481
6,496,496,0
7,483,0,483
8,500,500,0
9,498,498,0
10,986,490,496
11,477,0,477
12,501,501,0
13,527,0,527
14,511,0,511
15,531,531,0
16,984,492,492
17,507,507,0
18,544,544,0
19,496,0,496
20,523,0,523
21,533,533,0
22,482,482,0
23,446,446,0
24,498,498,0
25,517,517,0
26,468,0,468
27,505,0,505
28,516,516,0
29,509,509,0
30,490,0,490
31,490,0,490
32,526,526,0
33,492,0,492
34,495,495,0
35,502,502,0
36,490,0,490
37,513,0,513
38,963,963,0
39,526,0,526
40,524,0,524
41,499,0,499
42,474,474,0
43,483,483,0
44,507,507,0
45,475,0,475
46,502,0,502
47,480,0,480
48,485,485,0
49,472,0,472
50,552,552,0
51,496,0,496
52,986,500,486
53,467,0,467
54,970,0,970
55,521,0,521
56,509,509,0
57,529,0,529
58,504,504,0
59,509,0,509
60,530,0,530
61,520,0,520
62,523,0,523
63,510,510,0
64,540,540,0
65,491,0,491
66,473,0,473
67,482,0,482
68,496,496,0
69,521,0,521
70,534,534,0
71,527,527,0
72,538,538,0
73,958,477,481
74,462,0,462
75,515,515,0
76,498,498,0
77,519,0,519
78,1020,1020,0
79,504,0,504
80,501,0,501
81,468,468,0
82,996,519,477
83,482,482,0
84,545,545,0
85,532,532,0
86,458,0,458
87,520,0,520
88,522,0,522
89,487,0,487
90,1001,495,506
91,467,467,0
92,478,0,478
93,446,0,446
94,491,0,491
95,511,0,511
96,536,536,0
97,560,0,560
98,1041,1041,0
99,501,0,501
100,512,0,512
101,495,0,495
102,505,505,0
103,492,492,0
104,528,0,528
105,458,0,458
106,513,513,0
107,503,503,0
108,473,473,0
109,544,544,0
110,526,0,526
111,487,487,0
112,1011,0,1011
113,486,486,0
114,522,0,522
115,509,509,0
116,484,484,0
117,476,476,0
118,507,0,507
119,505,505,0
120,507,0,507
121,498,0,498
122,476,0,476
123,534,534,0
124,535,535,0
125,484,484,0
126,511,511,0
127,515,0,515
128,500,0,500
129,523,0,523
130,519,0,519
131,537,537,0
132,494,0,494
133,506,0,506
134,498,0,498
135,519,519,0
136,508,508,0
137,481,481,0
138,1025,1025,0
139,521,0,521
140,493,0,493
141,511,0,511
142,495,0,495
143,467,467,0
144,493,493,0
145,1011,518,493
146,491,491,0
147,503,503,0
148,995,481,514
149,515,515,0
150,500,0,500
151,484,0,484
152,505,0,505
153,480,0,480
154,512,0,512
155,473,473,0
156,1023,515,508
157,481,0,481
158,483,483,0
159,497,0,497
