left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,21,53,18,7,28,49942,5,15,46,18,9,0,7,16,9,12,1.3125,0.571429,1.71429
1,17,86,36,5,45,49909,5,15,81,36,7,0,5,12,7,10,1.41667,0.588235,2
2,14,55,20,6,29,49942,3,15,49,20,5,0,6,11,5,9,1.27273,0.642857,1.5
3,25,98,40,5,53,49898,4,15,93,40,16,0,5,21,16,9,1.19048,0.36,1.8
4,17,139,61,5,73,49859,2,15,134,61,10,0,5,15,10,7,1.13333,0.411765,1.4
5,17,98,37,9,52,49900,2,15,89,37,6,0,9,15,6,11,1.13333,0.647059,1.22222
6,28,90,39,4,47,49901,9,15,86,39,15,0,4,19,15,13,1.47368,0.464286,3.25
7,13,58,23,5,30,49936,6,15,53,23,2,0,5,7,2,11,1.85714,0.846154,2.2
8,32,135,51,12,72,49859,6,15,123,51,14,0,12,26,14,18,1.23077,0.5625,1.5
9,22,70,27,6,37,49923,7,15,64,27,9,0,6,15,9,13,1.46667,0.590909,2.16667
10,24,112,40,12,60,49884,4,15,100,40,8,0,12,20,8,16,1.2,0.666667,1.33333
11,28,139,57,8,74,49857,4,15,131,57,16,0,8,24,16,12,1.16667,0.428571,1.5
12,27,90,33,9,48,49899,11,15,81,33,7,0,9,16,7,20,1.6875,0.740741,2.22222
13,11,76,36,1,39,49920,4,15,75,36,6,0,1,7,6,5,1.57143,0.454545,5
14,10,43,19,2,22,49953,4,15,41,19,4,0,2,6,4,6,1.66667,0.6,3
15,14,49,19,4,26,49946,5,15,45,19,5,0,4,9,5,9,1.55556,0.642857,2.25
16,25,74,26,7,41,49915,11,15,67,26,7,0,7,14,7,18,1.78571,0.72,2.57143
17,23,111,45,7,59,49882,7,15,104,45,9,0,7,16,9,14,1.4375,0.608696,2
18,16,105,47,4,54,49890,5,15,101,47,7,0,4,11,7,9,1.45455,0.5625,2.25
19,26,93,38,7,48,49899,8,15,86,38,11,0,7,18,11,15,1.44444,0.576923,2.14286
20,21,76,28,8,40,49920,4,15,68,28,9,0,8,17,9,12,1.23529,0.571429,1.5
21,23,108,43,7,58,49887,5,15,101,43,11,0,7,18,11,12,1.27778,0.521739,1.71429
22,25,106,44,8,54,49883,11,15,98,44,6,0,8,14,6,19,1.78571,0.76,2.375
23,17,141,61,6,74,49856,3,15,135,61,8,0,6,14,8,9,1.21429,0.529412,1.5
24,29,87,38,5,44,49896,17,15,82,38,7,0,5,12,7,22,2.41667,0.758621,4.4
25,22,80,28,9,43,49917,3,15,71,28,10,0,9,19,10,12,1.15789,0.545455,1.33333
26,18,78,30,5,43,49919,3,15,73,30,10,0,5,15,10,8,1.2,0.444444,1.6
27,25,114,43,8,63,49885,1,15,106,43,16,0,8,24,16,9,1.04167,0.36,1.125
28,19,91,33,8,50,49906,3,15,83,33,8,0,8,16,8,11,1.1875,0.578947,1.375
29,27,96,33,11,52,49898,6,15,85,33,10,0,11,21,10,17,1.28571,0.62963,1.54545
30,26,125,50,9,66,49870,5,15,116,50,12,0,9,21,12,14,1.2381,0.538462,1.55556
