group_size,count
1,4868
2,6123
3,6087
4,5246
5,4423
6,3691
7,2835
8,2176
9,1605
10,1194
11,899
12,598
13,424
14,291
15,199
16,110
17,83
18,63
19,38
20,18
21,10
22,11
23,4
24,4
25,1
27,2
