left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,20,203,90,8,105,49792,5,15,195,90,7,0,8,15,7,13,1.33333,0.65,1.625
1,18,220,99,4,117,49779,1,15,216,99,13,0,4,17,13,5,1.05882,0.277778,1.25
2,22,236,107,5,124,49762,2,15,231,107,15,0,5,20,15,7,1.1,0.318182,1.4
3,21,324,146,8,170,49673,3,15,316,146,10,0,8,18,10,11,1.16667,0.52381,1.375
4,15,250,114,6,130,49747,3,15,244,114,6,0,6,12,6,9,1.25,0.6,1.5
5,32,289,122,12,155,49709,2,15,277,122,18,0,12,30,18,14,1.06667,0.4375,1.16667
6,24,211,91,8,112,49787,2,15,203,91,14,0,8,22,14,10,1.09091,0.416667,1.25
7,18,349,154,11,184,49650,1,15,338,154,6,0,11,17,6,12,1.05882,0.666667,1.09091
8,11,168,78,3,87,49832,0,15,165,78,8,0,3,11,8,3,1,0.272727,1
9,15,332,152,7,173,49666,2,15,325,152,6,0,7,13,6,9,1.15385,0.6,1.28571
10,23,120,48,7,65,49877,3,15,113,48,13,0,7,20,13,10,1.15,0.434783,1.42857
11,22,153,68,4,81,49845,2,15,149,68,16,0,4,20,16,6,1.1,0.272727,1.5
12,24,283,126,7,150,49717,0,15,276,126,17,0,7,24,17,7,1,0.291667,1
13,24,359,159,9,191,49639,2,15,350,159,13,0,9,22,13,11,1.09091,0.458333,1.22222
14,11,101,44,3,54,49899,0,15,98,44,8,0,3,11,8,3,1,0.272727,1
15,21,135,57,6,72,49863,2,15,129,57,13,0,6,19,13,8,1.10526,0.380952,1.33333
16,9,166,74,4,88,49833,1,15,162,74,4,0,4,8,4,5,1.125,0.555556,1.25
17,30,231,94,11,126,49764,5,15,220,94,14,0,11,25,14,16,1.2,0.533333,1.45455
18,13,212,96,5,111,49786,2,15,207,96,6,0,5,11,6,7,1.18182,0.538462,1.4
19,27,249,108,9,132,49747,4,15,240,108,14,0,9,23,14,13,1.17391,0.481481,1.44444
20,20,124,49,9,66,49872,4,15,115,49,7,0,9,16,7,13,1.25,0.65,1.44444
21,6,94,44,1,49,49906,0,15,93,44,5,0,1,6,5,1,1,0.166667,1
22,36,298,126,13,159,49699,3,15,285,126,20,0,13,33,20,16,1.09091,0.444444,1.23077
23,21,218,92,9,117,49781,1,15,209,92,11,0,9,20,11,10,1.05,0.47619,1.11111
24,12,106,44,5,57,49893,1,15,101,44,6,0,5,11,6,6,1.09091,0.5,1.2
25,9,129,53,6,70,49871,0,15,123,53,3,0,6,9,3,6,1,0.666667,1
26,13,239,112,3,124,49761,0,15,236,112,10,0,3,13,10,3,1,0.230769,1
27,11,99,46,1,52,49901,0,15,98,46,10,0,1,11,10,1,1,0.0909091,1
28,15,180,82,2,96,49820,0,15,178,82,13,0,2,15,13,2,1,0.133333,1
