group_idx,group_size,K_point,K_subtree
0,8,3,5
1,28,8,20
2,22,9,13
3,25,9,16
4,14,10,4
5,22,7,15
6,36,8,28
7,12,1,11
8,19,2,17
9,13,4,9
10,15,6,9
11,26,5,21
12,17,6,11
13,19,10,9
14,21,3,18
15,12,3,9
16,21,10,11
17,23,14,9
18,20,6,14
19,13,3,10
20,37,15,22
21,30,10,20
22,17,9,8
23,20,5,15
24,22,5,17
25,17,6,11
26,23,4,19
27,22,1,21
28,15,3,12
29,24,6,18
30,26,17,9
31,23,4,19
32,17,8,9
33,13,3,10
34,21,7,14
35,7,1,6
36,15,6,9
37,20,6,14
38,20,5,15
39,24,4,20
40,19,1,18
41,36,13,23
42,7,3,4
43,26,6,20
44,18,10,8
45,26,8,18
46,33,9,24
47,22,8,14
48,20,5,15
49,12,0,12
50,20,5,15
51,12,6,6
52,19,10,9
53,17,6,11
54,36,6,30
55,15,7,8
56,22,6,16
57,20,7,13
58,22,8,14
59,28,7,21
60,14,2,12
61,24,2,22
62,17,4,13
63,24,2,22
64,19,4,15
65,20,5,15
66,24,8,16
67,12,8,4
68,14,5,9
69,15,6,9
70,21,6,15
71,16,6,10
72,6,4,2
73,24,7,17
74,24,6,18
75,32,7,25
76,24,4,20
77,22,9,13
78,23,7,16
79,16,5,11
80,22,14,8
81,23,11,12
82,19,4,15
83,21,1,20
84,29,7,22
85,19,10,9
86,26,5,21
87,15,1,14
88,29,8,21
89,13,1,12
90,33,5,28
91,31,13,18
92,28,12,16
93,38,6,32
94,16,8,8
95,22,2,20
96,18,12,6
97,20,4,16
98,21,8,13
99,21,9,12
100,25,12,13
101,16,2,14
102,25,6,19
103,14,6,8
104,16,8,8
105,20,11,9
106,29,10,19
107,26,7,19
108,17,6,11
109,21,6,15
110,23,6,17
111,10,6,4
112,21,4,17
113,15,6,9
114,28,5,23
115,19,5,14
116,22,8,14
117,17,0,17
118,20,10,10
119,19,3,16
120,23,9,14
121,25,11,14
122,31,11,20
123,14,2,12
124,20,3,17
125,31,10,21
126,14,8,6
127,29,6,23
128,23,8,15
129,15,6,9
130,16,4,12
131,9,4,5
132,21,4,17
133,16,2,14
134,17,5,12
135,15,2,13
136,22,6,16
137,20,5,15
138,25,5,20
139,24,4,20
140,28,4,24
141,25,11,14
142,41,10,31
143,16,5,11
144,35,17,18
145,16,11,5
146,29,13,16
147,22,2,20
148,22,8,14
149,22,7,15
150,16,7,9
151,19,6,13
152,12,4,8
153,19,8,11
154,22,11,11
155,17,9,8
156,22,14,8
157,18,9,9
158,27,3,24
159,7,2,5
160,18,2,16
161,35,14,21
162,15,6,9
163,22,10,12
164,16,9,7
165,19,1,18
166,24,6,18
167,33,18,15
168,29,8,21
169,18,4,14
170,27,8,19
171,24,4,20
172,23,6,17
173,29,10,19
174,16,2,14
175,26,5,21
176,24,5,19
177,30,7,23
178,25,13,12
179,24,8,16
180,18,8,10
181,22,6,16
182,12,6,6
183,16,7,9
184,23,2,21
185,20,1,19
186,32,14,18
187,14,1,13
188,16,9,7
189,16,5,11
190,23,4,19
191,24,3,21
192,16,8,8
193,12,4,8
194,37,8,29
195,17,6,11
196,29,8,21
197,23,3,20
198,23,8,15
199,18,10,8
200,22,5,17
201,12,4,8
202,26,14,12
203,23,15,8
204,22,8,14
205,15,7,8
206,34,13,21
207,14,3,11
208,25,14,11
209,21,8,13
210,28,8,20
211,26,7,19
212,21,11,10
213,37,15,22
214,22,6,16
215,17,7,10
216,16,2,14
217,24,8,16
218,24,6,18
219,22,12,10
220,29,7,22
221,14,5,9
222,15,8,7
223,15,4,11
224,10,1,9
225,26,7,19
226,21,12,9
227,23,4,19
228,15,5,10
229,25,4,21
230,28,11,17
231,24,4,20
232,19,8,11
233,12,9,3
234,20,18,2
235,22,7,15
236,25,9,16
237,10,3,7
238,32,15,17
239,24,9,15
240,23,6,17
241,15,1,14
242,20,8,12
243,18,10,8
244,13,8,5
245,17,4,13
246,16,2,14
247,20,7,13
248,20,4,16
249,18,4,14
250,12,5,7
251,16,4,12
252,26,7,19
253,24,12,12
254,24,8,16
255,13,5,8
256,14,7,7
257,26,11,15
258,19,8,11
259,22,7,15
260,15,7,8
261,24,8,16
262,34,9,25
263,20,3,17
264,23,9,14
265,18,8,10
266,10,4,6
267,8,3,5
268,23,15,8
269,24,4,20
270,16,11,5
271,12,5,7
272,15,9,6
273,11,4,7
274,27,9,18
275,19,4,15
276,27,10,17
277,16,7,9
278,17,3,14
279,18,3,15
280,18,8,10
281,13,3,10
282,17,5,12
283,34,17,17
284,27,5,22
285,17,5,12
286,16,5,11
287,20,5,15
288,21,5,16
289,13,5,8
290,18,3,15
291,12,7,5
292,24,7,17
293,27,14,13
294,26,5,21
295,19,3,16
296,15,7,8
297,8,4,4
298,18,8,10
299,20,5,15
300,22,7,15
301,20,7,13
302,23,11,12
303,15,5,10
304,24,1,23
305,13,1,12
306,22,7,15
307,20,12,8
308,17,5,12
309,10,6,4
310,19,6,13
311,14,6,8
312,25,8,17
313,25,10,15
314,26,6,20
315,17,8,9
316,22,1,21
317,10,2,8
318,15,4,11
319,22,12,10
320,24,6,18
321,22,4,18
322,37,16,21
323,21,9,12
324,13,4,9
325,25,10,15
326,28,4,24
327,22,6,16
328,21,11,10
329,13,6,7
330,26,11,15
331,8,4,4
332,17,3,14
333,17,8,9
334,36,13,23
335,15,6,9
336,17,7,10
337,18,1,17
338,9,3,6
339,19,11,8
340,31,6,25
341,19,10,9
342,27,10,17
343,23,9,14
344,14,5,9
345,5,3,2
346,16,3,13
347,27,7,20
348,24,7,17
349,21,6,15
350,17,8,9
351,16,3,13
352,26,11,15
353,16,9,7
354,12,2,10
355,20,9,11
356,20,8,12
357,17,6,11
358,9,0,9
359,19,4,15
360,22,6,16
361,25,8,17
362,16,6,10
363,25,4,21
364,12,3,9
365,12,6,6
366,28,9,19
367,17,4,13
368,21,9,12
369,22,4,18
370,19,5,14
371,19,8,11
372,22,9,13
373,20,10,10
374,28,6,22
375,5,2,3
376,9,4,5
377,23,10,13
378,20,2,18
379,24,1,23
380,26,9,17
381,25,7,18
382,18,8,10
383,31,6,25
384,14,7,7
385,15,8,7
386,22,9,13
387,28,17,11
388,23,6,17
389,18,5,13
390,20,9,11
391,15,5,10
392,20,4,16
393,27,5,22
394,22,8,14
395,17,4,13
396,21,7,14
397,14,6,8
398,19,6,13
399,12,6,6
400,27,9,18
401,14,8,6
402,22,6,16
403,15,4,11
404,17,4,13
405,15,4,11
406,25,3,22
