group_idx,group_size,K_point,K_subtree
0,1,1,0
1,2,2,0
2,1,0,1
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
7,1,0,1
8,1,0,1
9,2,1,1
10,1,0,1
11,1,0,1
12,1,1,0
13,1,1,0
14,1,0,1
15,1,0,1
16,1,1,0
17,1,1,0
18,1,0,1
19,1,1,0
20,1,0,1
21,1,1,0
22,1,1,0
23,1,0,1
24,1,0,1
25,1,0,1
26,1,1,0
27,1,1,0
28,1,0,1
29,1,1,0
30,1,1,0
31,1,0,1
32,1,1,0
33,1,1,0
34,1,1,0
35,1,0,1
36,1,1,0
37,1,0,1
38,1,1,0
39,1,1,0
40,1,0,1
41,1,1,0
42,1,0,1
43,1,0,1
44,1,1,0
45,2,2,0
46,1,1,0
47,2,2,0
48,1,0,1
49,1,0,1
50,1,0,1
51,1,1,0
52,1,1,0
53,1,0,1
54,1,1,0
55,1,0,1
56,1,0,1
57,1,1,0
58,1,0,1
59,1,1,0
60,1,1,0
61,1,1,0
62,1,1,0
63,1,1,0
64,1,1,0
65,1,0,1
66,1,1,0
67,2,2,0
68,1,0,1
69,2,2,0
70,2,2,0
71,1,1,0
72,1,1,0
73,1,1,0
74,1,0,1
75,1,1,0
76,1,1,0
77,1,1,0
78,1,1,0
79,2,1,1
80,1,1,0
81,1,1,0
82,1,1,0
83,1,1,0
84,1,0,1
85,1,1,0
86,1,0,1
87,1,1,0
88,1,1,0
89,2,1,1
90,1,0,1
91,1,0,1
92,1,1,0
93,1,1,0
94,1,0,1
95,3,2,1
96,1,1,0
97,1,1,0
98,2,1,1
99,2,1,1
100,1,1,0
101,1,1,0
102,2,1,1
103,2,1,1
104,1,1,0
105,2,2,0
106,1,0,1
107,1,1,0
108,1,1,0
109,2,1,1
110,2,2,0
111,2,1,1
112,1,0,1
113,1,1,0
114,1,1,0
115,1,1,0
116,2,2,0
117,1,1,0
118,2,0,2
119,1,0,1
120,2,0,2
121,1,0,1
122,1,1,0
123,1,1,0
124,1,1,0
125,1,1,0
126,1,1,0
127,1,1,0
128,1,1,0
129,1,1,0
130,2,2,0
131,2,2,0
132,1,1,0
133,1,0,1
134,2,1,1
135,1,1,0
136,1,1,0
137,1,0,1
138,1,1,0
139,1,0,1
140,1,1,0
141,1,0,1
142,1,0,1
143,1,1,0
144,1,1,0
145,1,1,0
146,1,1,0
147,1,1,0
148,1,0,1
149,1,0,1
150,1,1,0
151,1,0,1
152,1,0,1
153,1,1,0
154,1,0,1
155,1,1,0
156,1,1,0
157,1,1,0
158,1,0,1
159,1,0,1
160,1,1,0
161,1,0,1
162,1,1,0
163,1,1,0
164,1,0,1
165,1,1,0
166,1,1,0
167,1,0,1
168,1,0,1
169,1,0,1
170,1,0,1
171,1,1,0
172,1,1,0
173,1,1,0
174,1,0,1
175,1,1,0
176,1,1,0
177,1,1,0
178,1,0,1
179,1,0,1
180,1,1,0
181,1,1,0
182,1,1,0
183,1,0,1
184,1,0,1
185,1,0,1
186,2,1,1
187,1,1,0
188,1,0,1
189,1,1,0
190,1,1,0
191,1,0,1
192,1,0,1
193,1,1,0
194,1,1,0
195,1,0,1
196,2,1,1
197,1,1,0
198,1,1,0
199,1,1,0
200,1,1,0
201,1,0,1
202,1,1,0
203,1,1,0
204,1,0,1
205,1,0,1
206,1,1,0
207,1,1,0
208,1,1,0
209,1,0,1
210,1,0,1
211,1,0,1
212,2,1,1
213,1,0,1
214,1,1,0
215,1,1,0
216,1,0,1
217,1,0,1
218,1,1,0
219,1,0,1
220,1,0,1
221,1,1,0
222,1,0,1
223,1,1,0
224,1,0,1
225,1,1,0
226,2,2,0
227,1,0,1
228,1,0,1
229,1,0,1
230,1,0,1
231,1,0,1
232,1,1,0
233,1,1,0
234,1,1,0
235,1,1,0
236,1,1,0
237,1,0,1
238,1,1,0
239,1,1,0
240,1,0,1
241,1,1,0
242,2,0,2
243,1,0,1
244,2,1,1
245,1,1,0
246,1,1,0
247,1,0,1
248,2,2,0
249,1,1,0
250,1,1,0
251,1,1,0
252,1,1,0
253,1,1,0
254,1,1,0
255,1,1,0
256,1,1,0
257,1,1,0
258,1,1,0
259,1,1,0
260,1,0,1
261,1,1,0
262,1,1,0
263,2,0,2
264,1,0,1
265,1,0,1
266,1,1,0
267,1,0,1
268,1,0,1
269,1,1,0
270,2,1,1
271,1,0,1
272,1,1,0
273,1,1,0
274,1,1,0
275,1,0,1
276,1,0,1
277,1,1,0
278,1,1,0
279,2,1,1
280,1,0,1
281,2,2,0
282,1,1,0
283,1,1,0
284,1,1,0
285,1,1,0
286,1,0,1
287,1,1,0
288,1,1,0
289,1,1,0
290,1,1,0
291,1,1,0
292,1,1,0
293,1,0,1
294,1,0,1
295,1,0,1
296,1,1,0
297,1,1,0
298,1,1,0
299,1,0,1
300,1,0,1
301,1,0,1
302,1,0,1
303,1,1,0
304,1,0,1
305,1,0,1
306,1,0,1
307,1,1,0
308,1,0,1
309,1,1,0
310,1,1,0
311,1,0,1
312,1,0,1
313,1,1,0
314,1,1,0
315,1,0,1
316,1,0,1
317,1,0,1
318,1,0,1
319,1,1,0
320,1,1,0
321,1,1,0
322,1,1,0
323,1,0,1
324,1,1,0
325,1,0,1
326,1,1,0
327,1,0,1
328,2,1,1
329,1,1,0
330,2,1,1
331,1,1,0
332,1,0,1
333,1,1,0
334,1,0,1
335,1,1,0
336,1,1,0
337,1,1,0
338,1,1,0
339,1,1,0
340,1,1,0
341,1,1,0
342,1,0,1
343,1,1,0
344,1,0,1
345,1,0,1
346,1,1,0
347,1,1,0
348,1,0,1
349,1,0,1
350,1,0,1
351,2,2,0
352,1,0,1
353,1,1,0
354,1,1,0
355,1,0,1
356,1,0,1
357,1,1,0
358,2,1,1
359,1,1,0
360,1,1,0
361,1,0,1
362,2,2,0
363,1,1,0
364,1,0,1
365,1,0,1
366,1,1,0
367,1,1,0
368,1,1,0
369,1,0,1
370,1,1,0
371,1,0,1
372,1,1,0
373,1,1,0
374,1,0,1
375,1,1,0
376,1,1,0
377,1,0,1
378,1,0,1
379,1,1,0
380,1,1,0
381,1,1,0
382,1,1,0
383,1,0,1
384,1,1,0
385,1,0,1
386,1,0,1
387,1,0,1
388,1,0,1
389,2,1,1
390,1,1,0
391,1,1,0
392,1,1,0
393,1,0,1
394,1,0,1
395,1,1,0
396,1,0,1
397,1,1,0
398,1,0,1
399,1,0,1
400,1,1,0
401,1,0,1
402,1,1,0
403,2,1,1
404,1,1,0
405,1,1,0
406,1,1,0
407,1,0,1
408,1,1,0
409,1,1,0
410,1,1,0
411,1,1,0
412,1,1,0
413,1,0,1
414,1,0,1
415,1,1,0
416,1,1,0
417,1,1,0
418,1,0,1
419,2,2,0
420,1,1,0
421,1,1,0
422,1,0,1
423,1,1,0
424,1,1,0
425,1,1,0
426,1,0,1
427,1,1,0
428,1,0,1
429,1,1,0
430,1,1,0
431,1,0,1
432,1,1,0
433,1,1,0
434,1,0,1
435,1,0,1
436,1,1,0
437,2,2,0
438,1,1,0
439,1,1,0
440,1,1,0
441,2,1,1
442,1,1,0
443,1,1,0
444,2,0,2
445,1,0,1
446,1,1,0
447,1,1,0
448,1,0,1
449,1,0,1
450,1,0,1
451,1,1,0
452,1,1,0
453,1,1,0
454,1,1,0
455,1,1,0
456,1,0,1
457,1,1,0
458,1,0,1
459,1,0,1
460,1,1,0
461,1,1,0
462,1,1,0
463,1,0,1
464,2,1,1
465,1,0,1
466,1,1,0
467,1,1,0
468,1,1,0
469,1,0,1
470,1,0,1
471,1,1,0
472,1,0,1
473,1,1,0
474,1,1,0
475,1,1,0
476,1,0,1
477,1,1,0
478,2,2,0
479,4,2,2
480,1,0,1
481,1,1,0
482,1,1,0
483,1,0,1
484,1,1,0
485,1,0,1
486,1,0,1
487,1,1,0
488,1,0,1
489,1,0,1
490,1,0,1
491,1,1,0
492,1,0,1
493,1,1,0
494,1,1,0
495,1,0,1
496,1,0,1
497,2,1,1
498,1,1,0
499,1,0,1
500,1,0,1
501,1,0,1
502,1,1,0
503,1,1,0
504,1,0,1
505,1,0,1
506,2,1,1
507,1,0,1
508,1,1,0
509,1,1,0
510,1,1,0
511,1,0,1
512,2,2,0
513,1,1,0
514,1,1,0
515,1,1,0
516,1,0,1
517,2,1,1
518,1,1,0
519,1,1,0
520,1,1,0
521,1,1,0
522,1,1,0
523,1,0,1
524,1,0,1
525,1,1,0
526,1,1,0
527,1,0,1
528,1,0,1
529,1,0,1
530,1,1,0
531,1,1,0
532,1,1,0
533,1,1,0
534,2,1,1
535,1,1,0
536,1,1,0
537,1,0,1
538,1,1,0
539,1,1,0
540,1,1,0
541,1,0,1
542,1,1,0
543,1,1,0
544,2,1,1
545,1,1,0
546,2,1,1
547,1,1,0
548,1,0,1
549,1,0,1
550,1,0,1
551,1,1,0
552,1,1,0
553,1,0,1
554,1,1,0
555,1,1,0
556,1,0,1
557,1,1,0
558,1,0,1
559,1,1,0
560,2,2,0
561,1,1,0
562,1,1,0
563,1,1,0
564,1,0,1
565,1,1,0
566,1,1,0
567,1,0,1
568,1,1,0
569,1,0,1
570,1,0,1
571,1,1,0
572,1,1,0
573,1,1,0
574,1,1,0
575,1,1,0
576,1,0,1
577,1,0,1
578,2,1,1
579,1,0,1
580,1,0,1
581,1,0,1
582,1,0,1
583,1,1,0
584,2,1,1
585,1,0,1
586,1,0,1
587,1,1,0
588,1,0,1
589,2,2,0
590,2,1,1
591,1,1,0
592,1,1,0
593,1,0,1
594,1,1,0
595,1,0,1
596,1,1,0
597,1,1,0
598,1,1,0
599,1,0,1
600,1,1,0
601,1,0,1
602,1,1,0
603,1,0,1
604,1,1,0
605,1,1,0
606,1,1,0
607,1,1,0
608,2,2,0
609,1,1,0
610,1,0,1
611,2,1,1
612,1,1,0
613,1,1,0
614,1,1,0
615,1,0,1
616,1,0,1
617,1,1,0
618,1,1,0
619,1,1,0
620,2,2,0
621,1,1,0
622,1,1,0
623,2,2,0
624,1,1,0
625,1,1,0
626,2,1,1
627,1,1,0
628,1,1,0
