group_idx,group_size,K_point,K_subtree
0,7,2,5
1,6,0,6
2,7,1,6
3,4,1,3
4,9,2,7
5,3,1,2
6,3,1,2
7,3,0,3
8,3,0,3
9,2,0,2
10,4,2,2
11,6,1,5
12,4,0,4
13,3,2,1
14,5,1,4
15,1,0,1
16,6,0,6
17,3,1,2
18,6,0,6
19,6,2,4
20,4,0,4
21,3,0,3
22,5,1,4
23,4,0,4
24,7,3,4
25,5,2,3
26,2,0,2
27,4,0,4
28,4,1,3
29,8,1,7
30,2,0,2
31,8,2,6
32,5,3,2
33,3,0,3
34,3,1,2
35,7,1,6
36,4,1,3
37,4,0,4
38,2,0,2
39,4,1,3
40,3,2,1
41,4,1,3
42,5,1,4
43,3,0,3
44,1,0,1
45,1,0,1
46,7,1,6
47,2,0,2
48,3,0,3
49,2,0,2
50,4,1,3
51,3,0,3
52,5,0,5
53,2,0,2
54,7,4,3
55,2,1,1
56,7,0,7
57,4,0,4
58,4,0,4
59,5,0,5
60,1,0,1
61,2,1,1
62,2,0,2
63,6,1,5
64,2,1,1
65,3,0,3
66,6,1,5
67,2,1,1
68,1,0,1
69,5,1,4
70,3,2,1
71,6,0,6
72,1,0,1
73,4,0,4
74,5,1,4
75,3,0,3
76,4,2,2
77,5,1,4
78,6,1,5
79,8,2,6
80,4,1,3
81,6,1,5
82,2,0,2
83,4,0,4
84,4,1,3
85,6,0,6
86,1,1,0
87,4,0,4
88,4,2,2
89,8,2,6
90,1,0,1
91,2,1,1
92,4,0,4
93,2,0,2
94,3,0,3
95,6,0,6
96,3,1,2
97,3,3,0
98,4,1,3
99,4,0,4
100,7,1,6
101,3,0,3
102,3,0,3
103,7,0,7
104,5,1,4
105,3,0,3
106,10,0,10
107,1,0,1
108,3,0,3
109,3,1,2
110,5,1,4
111,3,1,2
112,8,2,6
113,3,0,3
114,5,0,5
115,7,2,5
116,5,0,5
117,5,2,3
118,2,0,2
119,5,1,4
120,7,1,6
121,4,0,4
122,5,1,4
123,2,0,2
124,7,0,7
125,3,1,2
126,3,0,3
127,4,1,3
128,3,2,1
129,1,1,0
130,7,3,4
131,1,0,1
132,3,1,2
133,2,2,0
134,4,1,3
135,2,1,1
136,4,0,4
137,3,1,2
138,4,0,4
139,3,2,1
140,2,1,1
141,4,0,4
142,4,0,4
143,3,0,3
144,8,1,7
145,6,0,6
146,6,4,2
147,6,0,6
148,3,2,1
149,2,0,2
150,4,1,3
