group_idx,group_size,K_point,K_subtree
0,4,4,0
1,2,1,1
2,3,2,1
3,7,3,4
4,6,3,3
5,4,1,3
6,9,4,5
7,7,4,3
8,1,0,1
9,4,2,2
10,6,4,2
11,1,1,0
12,2,2,0
13,5,4,1
14,2,2,0
15,1,0,1
16,5,0,5
17,10,9,1
18,4,4,0
19,3,2,1
20,3,2,1
21,1,1,0
22,2,2,0
23,13,7,6
24,4,4,0
25,3,2,1
26,5,2,3
27,5,4,1
28,3,2,1
29,3,1,2
30,2,1,1
31,7,7,0
32,6,4,2
33,1,0,1
34,7,2,5
35,3,2,1
36,4,3,1
37,7,5,2
38,5,4,1
39,5,3,2
40,4,2,2
41,5,2,3
42,9,5,4
43,4,3,1
44,6,4,2
45,2,0,2
46,6,5,1
47,6,3,3
48,4,2,2
49,3,1,2
50,1,1,0
51,8,2,6
52,13,6,7
53,1,1,0
54,4,2,2
55,1,1,0
56,2,1,1
57,4,3,1
58,2,1,1
59,2,2,0
60,2,0,2
61,2,1,1
62,5,1,4
63,2,1,1
64,2,2,0
65,3,3,0
66,1,0,1
67,2,2,0
68,3,3,0
69,5,2,3
70,1,1,0
71,5,4,1
72,5,1,4
73,10,1,9
74,3,1,2
75,5,3,2
76,3,3,0
77,3,2,1
78,4,3,1
79,4,4,0
80,8,3,5
81,3,2,1
82,3,2,1
83,6,4,2
84,5,4,1
85,1,0,1
86,9,5,4
87,3,3,0
88,7,4,3
89,2,0,2
90,5,4,1
91,5,1,4
92,3,2,1
93,4,4,0
94,8,2,6
95,5,4,1
96,4,4,0
97,5,5,0
98,3,2,1
99,5,1,4
100,4,0,4
101,6,3,3
102,4,0,4
103,3,2,1
104,4,2,2
105,3,2,1
106,3,1,2
107,7,4,3
108,3,1,2
109,9,6,3
110,4,4,0
111,2,2,0
112,7,4,3
113,2,2,0
114,3,1,2
115,9,4,5
116,6,6,0
117,8,8,0
118,7,5,2
119,1,1,0
120,2,2,0
121,2,2,0
122,5,4,1
123,1,1,0
124,6,1,5
125,5,4,1
126,3,1,2
127,4,2,2
128,1,0,1
129,7,5,2
130,2,1,1
131,9,6,3
132,2,2,0
133,3,3,0
134,6,3,3
135,4,3,1
136,8,3,5
137,3,2,1
138,2,0,2
139,3,2,1
140,4,3,1
141,11,6,5
142,9,5,4
143,2,0,2
144,6,4,2
145,1,1,0
146,7,5,2
147,12,6,6
148,6,4,2
149,1,1,0
150,5,3,2
151,2,2,0
152,7,5,2
153,4,3,1
154,2,2,0
155,6,2,4
156,6,4,2
157,5,4,1
158,5,3,2
159,2,0,2
160,3,1,2
161,10,5,5
162,5,3,2
163,3,3,0
164,6,3,3
165,4,2,2
166,1,1,0
167,3,3,0
168,2,1,1
169,3,2,1
170,4,4,0
171,8,4,4
172,5,3,2
173,2,0,2
174,5,5,0
175,7,3,4
176,4,2,2
177,5,1,4
178,10,8,2
179,2,1,1
180,6,2,4
181,5,3,2
182,13,7,6
183,1,0,1
184,3,2,1
185,4,4,0
186,8,7,1
187,3,3,0
188,6,3,3
189,6,5,1
190,1,0,1
191,2,2,0
192,3,3,0
193,3,0,3
194,7,4,3
195,3,1,2
196,1,1,0
197,5,3,2
198,1,1,0
199,6,2,4
200,3,1,2
201,2,1,1
202,3,0,3
203,3,0,3
204,9,6,3
205,5,4,1
206,4,3,1
207,6,4,2
208,9,5,4
209,1,1,0
210,2,1,1
211,7,4,3
212,3,2,1
213,5,3,2
214,3,3,0
215,4,2,2
216,2,1,1
217,6,5,1
218,2,0,2
219,3,1,2
220,3,1,2
221,5,3,2
222,2,0,2
223,1,0,1
224,9,4,5
225,3,3,0
226,1,0,1
227,1,0,1
228,5,3,2
229,2,2,0
230,4,3,1
231,3,3,0
232,5,1,4
233,6,5,1
234,3,1,2
235,7,4,3
236,1,1,0
237,3,3,0
238,4,1,3
239,4,2,2
240,2,2,0
241,6,4,2
242,2,1,1
243,4,2,2
244,2,1,1
245,6,4,2
246,9,7,2
247,10,4,6
248,13,6,7
249,2,2,0
250,4,2,2
251,3,0,3
252,7,5,2
253,9,7,2
254,3,3,0
255,2,1,1
256,1,1,0
257,7,4,3
258,3,2,1
259,5,5,0
260,4,2,2
261,11,6,5
262,7,3,4
263,7,5,2
264,8,3,5
265,6,6,0
266,2,2,0
267,5,1,4
268,2,1,1
269,4,4,0
270,4,2,2
271,4,2,2
272,2,2,0
273,1,1,0
274,5,4,1
275,5,3,2
276,5,2,3
277,5,4,1
278,1,0,1
279,4,3,1
280,1,1,0
281,7,4,3
282,6,3,3
283,3,2,1
284,4,3,1
285,1,1,0
286,6,2,4
287,2,0,2
288,5,4,1
289,1,1,0
290,1,1,0
291,8,3,5
292,3,3,0
293,4,1,3
294,5,2,3
295,3,3,0
296,3,3,0
297,6,3,3
298,3,2,1
299,4,2,2
300,4,3,1
301,1,0,1
302,3,3,0
303,5,4,1
304,6,4,2
305,4,3,1
306,1,1,0
307,6,2,4
308,1,0,1
309,5,4,1
310,5,1,4
311,6,4,2
312,4,2,2
313,7,5,2
314,7,5,2
315,2,1,1
316,5,4,1
317,2,1,1
318,6,1,5
319,6,5,1
320,11,7,4
321,6,5,1
322,1,1,0
323,8,7,1
324,3,3,0
325,2,1,1
326,3,1,2
327,2,1,1
328,5,2,3
329,1,0,1
330,5,3,2
331,11,7,4
332,7,2,5
333,5,3,2
334,5,1,4
335,2,1,1
336,4,3,1
337,1,1,0
338,1,1,0
339,6,2,4
340,1,0,1
341,8,5,3
342,5,4,1
343,7,2,5
344,4,1,3
345,1,1,0
346,3,0,3
347,8,8,0
348,6,5,1
349,1,0,1
350,4,4,0
351,4,3,1
352,5,4,1
353,2,1,1
354,10,2,8
355,6,3,3
356,4,3,1
357,2,1,1
358,8,4,4
359,2,2,0
360,4,2,2
361,6,4,2
362,7,5,2
363,5,3,2
364,1,1,0
365,5,4,1
366,5,4,1
367,3,2,1
368,6,2,4
369,1,0,1
370,2,0,2
371,3,3,0
372,3,2,1
373,3,2,1
374,8,4,4
375,1,1,0
376,10,7,3
377,5,5,0
378,2,0,2
379,5,4,1
380,5,3,2
381,3,1,2
382,5,4,1
383,1,0,1
384,7,1,6
