left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,13,371,179,3,189,19628,1,14,368,179,9,0,3,12,9,4,1.08333,0.307692,1.33333
1,24,737,350,10,377,19262,1,14,727,350,13,0,10,23,13,11,1.04348,0.458333,1.1
2,19,872,418,11,443,19128,0,14,861,418,8,0,11,19,8,11,1,0.578947,1
3,25,717,345,5,367,19283,0,14,712,345,20,0,5,25,20,5,1,0.2,1
4,8,361,172,5,184,19639,0,14,356,172,3,0,5,8,3,5,1,0.625,1
5,17,648,309,5,334,19352,0,14,643,309,12,0,5,17,12,5,1,0.294118,1
6,26,1040,500,11,529,18959,1,14,1029,500,14,0,11,25,14,12,1.04,0.461538,1.09091
7,22,674,326,6,342,19326,0,14,668,326,16,0,6,22,16,6,1,0.272727,1
8,15,738,358,8,372,19262,0,14,730,358,7,0,8,15,7,8,1,0.533333,1
9,8,311,145,4,162,19689,0,14,307,145,4,0,4,8,4,4,1,0.5,1
10,23,730,347,9,374,19270,0,14,721,347,14,0,9,23,14,9,1,0.391304,1
11,29,1094,520,12,562,18906,0,14,1082,520,17,0,12,29,17,12,1,0.413793,1
12,6,307,149,2,156,19692,1,14,305,149,3,0,2,5,3,3,1.2,0.5,1.5
13,20,782,374,9,399,19218,0,14,773,374,11,0,9,20,11,9,1,0.45,1
14,12,409,195,6,208,19591,0,14,403,195,6,0,6,12,6,6,1,0.5,1
15,33,888,421,10,457,19112,0,14,878,421,23,0,10,33,23,10,1,0.30303,1
16,4,283,139,1,143,19717,0,14,282,139,3,0,1,4,3,1,1,0.25,1
17,26,1292,625,8,659,18708,0,14,1284,625,18,0,8,26,18,8,1,0.307692,1
18,23,586,282,7,297,19413,1,14,579,282,15,0,7,22,15,8,1.04545,0.347826,1.14286
19,25,858,411,8,439,19141,1,14,850,411,16,0,8,24,16,9,1.04167,0.36,1.125
20,4,220,105,3,112,19780,0,14,217,105,1,0,3,4,1,3,1,0.75,1
21,21,908,439,9,460,19092,0,14,899,439,12,0,9,21,12,9,1,0.428571,1
22,22,690,333,2,355,19310,0,14,688,333,20,0,2,22,20,2,1,0.0909091,1
23,20,423,198,7,218,19574,3,14,416,198,10,0,7,17,10,10,1.17647,0.5,1.42857
24,32,1288,617,13,658,18710,2,14,1275,617,17,0,13,30,17,15,1.06667,0.46875,1.15385
25,21,645,310,6,329,19355,0,14,639,310,15,0,6,21,15,6,1,0.285714,1
26,29,1094,525,9,560,18906,0,14,1085,525,20,0,9,29,20,9,1,0.310345,1
27,16,583,279,8,296,19416,1,14,575,279,7,0,8,15,7,9,1.06667,0.5625,1.125
28,20,685,325,9,351,19314,1,14,676,325,10,0,9,19,10,10,1.05263,0.5,1.11111
29,12,723,356,4,363,19277,0,14,719,356,8,0,4,12,8,4,1,0.333333,1
30,0,216,107,0,109,19784,0,14,216,107,0,0,0,0,0,0,nan,nan,nan
31,4,581,284,1,296,19419,0,14,580,284,3,0,1,4,3,1,1,0.25,1
32,10,296,137,6,153,19703,1,14,290,137,3,0,6,9,3,7,1.11111,0.7,1.16667
33,20,509,241,10,258,19491,0,14,499,241,10,0,10,20,10,10,1,0.5,1
34,27,1755,859,6,890,18244,1,14,1749,859,20,0,6,26,20,7,1.03846,0.259259,1.16667
35,21,676,326,4,346,19324,0,14,672,326,17,0,4,21,17,4,1,0.190476,1
36,8,563,276,2,285,19437,0,14,561,276,6,0,2,8,6,2,1,0.25,1
37,27,1317,640,8,669,18683,0,14,1309,640,19,0,8,27,19,8,1,0.296296,1
38,28,820,388,17,415,19179,1,14,803,388,10,0,17,27,10,18,1.03704,0.642857,1.05882
39,12,670,325,8,337,19330,0,14,662,325,4,0,8,12,4,8,1,0.666667,1
40,13,446,213,6,227,19554,0,14,440,213,7,0,6,13,7,6,1,0.461538,1
41,24,421,188,9,224,19579,0,14,412,188,15,0,9,24,15,9,1,0.375,1
42,21,834,399,7,428,19166,0,14,827,399,14,0,7,21,14,7,1,0.333333,1
43,14,732,356,7,369,19267,1,14,725,356,6,0,7,13,6,8,1.07692,0.571429,1.14286
44,4,393,193,2,198,19607,0,14,391,193,2,0,2,4,2,2,1,0.5,1
45,18,531,250,10,271,19469,0,14,521,250,8,0,10,18,8,10,1,0.555556,1
46,10,199,94,3,102,19801,0,14,196,94,7,0,3,10,7,3,1,0.3,1
47,20,233,102,7,124,19767,0,14,226,102,13,0,7,20,13,7,1,0.35,1
