group_idx,group_size,K_point,K_subtree
0,69,52,17
1,121,71,50
2,89,38,51
3,128,105,23
4,48,20,28
5,95,71,24
6,137,75,62
7,109,78,31
8,72,32,40
9,45,23,22
10,124,72,52
11,133,78,55
12,25,11,14
13,102,56,46
14,60,31,29
15,163,117,46
16,25,17,8
17,118,88,30
18,106,78,28
19,134,87,47
20,23,5,18
21,98,60,38
22,105,89,16
23,90,50,40
24,150,79,71
25,96,69,27
26,125,92,33
27,85,36,49
28,92,40,52
29,47,30,17
30,20,16,4
31,59,18,41
32,97,54,43
33,132,101,31
34,85,73,12
35,40,25,15
36,120,84,36
37,139,49,90
38,81,28,53
39,65,34,31
40,109,77,32
41,107,79,28
42,70,26,44
43,15,7,8
44,79,32,47
45,43,28,15
46,110,74,36
47,74,33,41
48,101,72,29
49,152,77,75
50,150,110,40
51,110,84,26
52,120,41,79
53,109,41,68
54,110,74,36
55,42,34,8
56,104,69,35
57,70,46,24
58,102,45,57
59,77,34,43
60,57,38,19
61,74,44,30
62,120,74,46
63,118,76,42
64,55,32,23
65,172,108,64
66,46,19,27
67,60,31,29
68,92,64,28
69,129,67,62
70,138,75,63
71,103,35,68
72,127,66,61
73,119,51,68
74,116,64,52
75,131,92,39
76,101,58,43
77,196,107,89
78,99,70,29
79,159,112,47
80,86,43,43
81,153,70,83
82,152,92,60
83,120,56,64
84,103,60,43
85,28,14,14
86,32,17,15
87,43,16,27
88,56,12,44
89,98,32,66
90,102,78,24
91,114,48,66
92,130,74,56
93,119,60,59
94,210,134,76
95,115,58,57
96,99,47,52
97,109,83,26
98,167,127,40
99,99,63,36
100,53,40,13
101,112,67,45
102,55,33,22
103,77,35,42
104,94,50,44
105,54,37,17
106,56,23,33
107,93,55,38
108,23,13,10
109,78,51,27
110,78,41,37
111,6,0,6
112,67,44,23
113,207,87,120
114,64,54,10
115,169,114,55
116,89,64,25
117,89,78,11
118,104,60,44
119,43,43,0
120,62,41,21
121,156,120,36
122,60,30,30
123,82,13,69
124,151,73,78
125,84,56,28
126,120,96,24
127,30,18,12
128,77,65,12
129,58,30,28
130,171,68,103
131,188,86,102
132,15,8,7
133,119,60,59
134,93,77,16
135,76,43,33
136,41,27,14
137,132,77,55
138,241,132,109
139,133,72,61
140,105,68,37
141,113,66,47
142,70,47,23
143,36,15,21
144,97,30,67
145,53,20,33
146,138,78,60
147,51,30,21
148,64,34,30
149,113,44,69
150,118,36,82
151,40,20,20
152,181,102,79
153,96,64,32
154,97,47,50
155,45,27,18
156,124,87,37
157,34,25,9
158,44,25,19
159,61,30,31
160,64,43,21
161,35,16,19
162,119,82,37
163,204,105,99
164,141,68,73
165,36,10,26
166,18,3,15
167,57,20,37
168,208,133,75
169,75,32,43
170,112,86,26
171,133,62,71
172,164,88,76
173,167,96,71
174,107,54,53
175,120,80,40
176,96,62,34
177,96,39,57
178,66,45,21
179,42,25,17
180,154,96,58
181,153,82,71
182,88,59,29
183,16,5,11
184,25,13,12
185,129,64,65
186,124,95,29
187,172,108,64
188,93,55,38
189,66,34,32
190,106,55,51
191,120,89,31
192,33,17,16
193,72,44,28
194,127,60,67
195,79,34,45
196,140,77,63
197,165,86,79
198,54,38,16
199,41,23,18
200,92,45,47
201,65,32,33
202,96,59,37
203,129,70,59
204,215,112,103
205,102,37,65
206,58,14,44
207,37,21,16
208,62,22,40
209,31,25,6
210,124,68,56
211,69,39,30
212,62,40,22
213,161,98,63
214,127,72,55
215,83,39,44
216,33,27,6
217,40,32,8
218,126,86,40
219,186,94,92
220,122,69,53
221,119,78,41
222,73,27,46
223,77,64,13
224,125,83,42
225,73,41,32
226,128,61,67
227,121,57,64
228,13,9,4
229,132,85,47
230,74,42,32
231,109,81,28
232,68,36,32
233,165,84,81
234,63,44,19
235,71,22,49
236,57,36,21
237,69,48,21
238,61,48,13
239,99,52,47
240,139,73,66
241,85,50,35
242,60,30,30
243,197,123,74
244,145,60,85
245,113,72,41
246,107,41,66
247,29,16,13
248,233,154,79
249,62,53,9
250,47,29,18
251,31,0,31
252,133,67,66
253,92,50,42
254,51,28,23
255,38,19,19
256,114,64,50
257,279,115,164
258,65,19,46
259,118,69,49
260,90,52,38
261,114,93,21
262,102,66,36
263,37,16,21
264,165,104,61
265,111,73,38
266,99,55,44
267,94,54,40
268,165,91,74
269,93,50,43
270,40,7,33
271,112,92,20
272,129,62,67
273,142,107,35
274,50,47,3
275,90,61,29
276,64,48,16
277,35,28,7
278,91,54,37
279,166,85,81
280,84,35,49
281,28,19,9
282,55,34,21
283,35,20,15
284,143,59,84
285,202,130,72
286,94,71,23
287,115,81,34
288,44,26,18
289,142,104,38
290,105,64,41
291,293,188,105
292,169,107,62
293,121,65,56
294,103,30,73
295,82,57,25
296,63,38,25
297,45,34,11
298,89,51,38
299,130,93,37
300,98,70,28
301,140,84,56
302,138,82,56
303,176,104,72
304,22,9,13
305,89,56,33
