left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,20,124,54,5,65,99869,7,16,119,54,8,0,5,13,8,12,1.53846,0.6,2.4
1,15,95,36,5,54,99904,1,16,90,36,9,0,5,14,9,6,1.07143,0.4,1.2
2,27,193,80,8,105,99805,2,16,185,80,17,0,8,25,17,10,1.08,0.37037,1.25
3,27,221,98,8,115,99771,8,16,213,98,11,0,8,19,11,16,1.42105,0.592593,2
4,25,283,126,10,147,99712,5,16,273,126,10,0,10,20,10,15,1.25,0.6,1.5
5,23,298,134,9,155,99700,2,16,289,134,12,0,9,21,12,11,1.09524,0.478261,1.22222
6,19,137,54,7,76,99863,0,16,130,54,12,0,7,19,12,7,1,0.368421,1
7,24,246,110,8,128,99751,3,16,238,110,13,0,8,21,13,11,1.14286,0.458333,1.375
8,16,170,74,4,92,99828,2,16,166,74,10,0,4,14,10,6,1.14286,0.375,1.5
9,26,222,96,9,117,99775,3,16,213,96,14,0,9,23,14,12,1.13043,0.461538,1.33333
10,15,138,60,4,74,99860,2,16,134,60,9,0,4,13,9,6,1.15385,0.4,1.5
11,23,197,86,8,103,99799,4,16,189,86,11,0,8,19,11,12,1.21053,0.521739,1.5
12,22,157,61,8,88,99841,2,16,149,61,12,0,8,20,12,10,1.1,0.454545,1.25
13,22,123,49,7,67,99874,3,16,116,49,12,0,7,19,12,10,1.15789,0.454545,1.42857
14,16,75,31,3,41,99924,1,16,72,31,12,0,3,15,12,4,1.06667,0.25,1.33333
15,30,216,94,7,115,99778,6,16,209,94,17,0,7,24,17,13,1.25,0.433333,1.85714
16,23,165,72,6,87,99828,7,16,159,72,10,0,6,16,10,13,1.4375,0.565217,2.16667
17,28,138,58,9,71,99856,6,16,129,58,13,0,9,22,13,15,1.27273,0.535714,1.66667
18,14,98,43,4,51,99899,3,16,94,43,7,0,4,11,7,7,1.27273,0.5,1.75
19,33,155,60,10,85,99841,4,16,145,60,19,0,10,29,19,14,1.13793,0.424242,1.4
20,23,184,78,8,98,99810,6,16,176,78,9,0,8,17,9,14,1.35294,0.608696,1.75
21,21,163,72,7,84,99833,4,16,156,72,10,0,7,17,10,11,1.23529,0.52381,1.57143
22,23,230,103,6,121,99767,3,16,224,103,14,0,6,20,14,9,1.15,0.391304,1.5
23,26,175,68,13,94,99823,2,16,162,68,11,0,13,24,11,15,1.08333,0.576923,1.15385
24,29,199,85,8,106,99798,3,16,191,85,18,0,8,26,18,11,1.11538,0.37931,1.375
25,15,205,88,5,112,99795,0,16,200,88,10,0,5,15,10,5,1,0.333333,1
26,22,199,85,8,106,99799,2,16,191,85,12,0,8,20,12,10,1.1,0.454545,1.25
27,13,116,53,3,60,99882,2,16,113,53,8,0,3,11,8,5,1.18182,0.384615,1.66667
28,14,132,59,4,69,99866,2,16,128,59,8,0,4,12,8,6,1.16667,0.428571,1.5
29,12,64,28,3,33,99932,4,16,61,28,5,0,3,8,5,7,1.5,0.583333,2.33333
30,16,142,62,5,75,99852,6,16,137,62,5,0,5,10,5,11,1.6,0.6875,2.2
31,26,216,92,9,115,99781,3,16,207,92,14,0,9,23,14,12,1.13043,0.461538,1.33333
32,14,138,57,6,75,99862,0,16,132,57,8,0,6,14,8,6,1,0.428571,1
33,13,114,51,4,59,99884,2,16,110,51,7,0,4,11,7,6,1.18182,0.461538,1.5
34,21,142,57,7,78,99856,2,16,135,57,12,0,7,19,12,9,1.10526,0.428571,1.28571
35,14,166,69,10,87,99834,0,16,156,69,4,0,10,14,4,10,1,0.714286,1
36,13,114,47,5,62,99886,0,16,109,47,8,0,5,13,8,5,1,0.384615,1
37,15,170,76,6,88,99828,2,16,164,76,7,0,6,13,7,8,1.15385,0.533333,1.33333
38,21,176,78,7,91,99820,4,16,169,78,10,0,7,17,10,11,1.23529,0.52381,1.57143
39,22,93,39,5,49,99897,10,16,88,39,7,0,5,12,7,15,1.83333,0.681818,3
40,20,256,117,6,133,99742,2,16,250,117,12,0,6,18,12,8,1.11111,0.4,1.33333
41,24,290,129,9,152,99707,3,16,281,129,12,0,9,21,12,12,1.14286,0.5,1.33333
42,23,252,114,7,131,99744,4,16,245,114,12,0,7,19,12,11,1.21053,0.478261,1.57143
43,29,346,156,11,179,99650,4,16,335,156,14,0,11,25,14,15,1.16,0.517241,1.36364
44,17,150,65,6,79,99847,3,16,144,65,8,0,6,14,8,9,1.21429,0.529412,1.5
45,19,122,51,6,65,99876,2,16,116,51,11,0,6,17,11,8,1.11765,0.421053,1.33333
46,13,102,39,7,56,99898,0,16,95,39,6,0,7,13,6,7,1,0.538462,1
47,26,212,95,6,111,99783,5,16,206,95,15,0,6,21,15,11,1.2381,0.423077,1.83333
48,16,133,60,4,69,99864,3,16,129,60,9,0,4,13,9,7,1.23077,0.4375,1.75
49,20,180,83,4,93,99812,8,16,176,83,8,0,4,12,8,12,1.66667,0.6,3
50,14,117,53,2,62,99882,1,16,115,53,11,0,2,13,11,3,1.07692,0.214286,1.5
51,23,104,40,10,54,99887,9,16,94,40,4,0,10,14,4,19,1.64286,0.826087,1.9
52,20,211,92,9,110,99786,3,16,202,92,8,0,9,17,8,12,1.17647,0.6,1.33333
53,34,203,84,11,108,99793,4,16,192,84,19,0,11,30,19,15,1.13333,0.441176,1.36364
54,22,170,72,8,90,99826,4,16,162,72,10,0,8,18,10,12,1.22222,0.545455,1.5
55,33,191,73,14,104,99805,4,16,177,73,15,0,14,29,15,18,1.13793,0.545455,1.28571
56,14,122,53,5,64,99877,1,16,117,53,8,0,5,13,8,6,1.07692,0.428571,1.2
57,21,212,94,7,111,99786,2,16,205,94,12,0,7,19,12,9,1.10526,0.428571,1.28571
58,24,309,139,7,163,99690,1,16,302,139,16,0,7,23,16,8,1.04348,0.333333,1.14286
59,8,94,45,1,48,99906,0,16,93,45,7,0,1,8,7,1,1,0.125,1
60,22,191,84,4,103,99807,2,16,187,84,16,0,4,20,16,6,1.1,0.272727,1.5
61,20,233,99,10,124,99766,1,16,223,99,9,0,10,19,9,11,1.05263,0.55,1.1
62,17,117,51,5,61,99881,2,16,112,51,10,0,5,15,10,7,1.13333,0.411765,1.4
63,26,132,53,8,71,99866,2,16,124,53,16,0,8,24,16,10,1.08333,0.384615,1.25
64,25,162,68,8,86,99831,7,16,154,68,10,0,8,18,10,15,1.38889,0.6,1.875
65,15,185,86,2,97,99814,1,16,183,86,12,0,2,14,12,3,1.07143,0.2,1.5
66,23,133,53,6,74,99866,1,16,127,53,16,0,6,22,16,7,1.04545,0.304348,1.16667
67,16,103,46,3,54,99894,3,16,100,46,10,0,3,13,10,6,1.23077,0.375,2
68,20,130,55,5,70,99868,2,16,125,55,13,0,5,18,13,7,1.11111,0.35,1.4
69,11,238,111,4,123,99762,0,16,234,111,7,0,4,11,7,4,1,0.363636,1
70,13,87,38,4,45,99910,3,16,83,38,6,0,4,10,6,7,1.3,0.538462,1.75
71,29,135,54,8,73,99860,5,16,127,54,16,0,8,24,16,13,1.20833,0.448276,1.625
72,15,134,55,4,75,99866,0,16,130,55,11,0,4,15,11,4,1,0.266667,1
73,25,237,103,9,125,99757,6,16,228,103,10,0,9,19,10,15,1.31579,0.6,1.66667
74,23,174,74,8,92,99822,4,16,166,74,11,0,8,19,11,12,1.21053,0.521739,1.5
75,14,78,30,4,44,99922,0,16,74,30,10,0,4,14,10,4,1,0.285714,1
76,27,121,49,8,64,99872,7,16,113,49,12,0,8,20,12,15,1.35,0.555556,1.875
77,25,209,90,7,112,99786,5,16,202,90,13,0,7,20,13,12,1.25,0.48,1.71429
78,32,166,70,8,88,99828,6,16,158,70,18,0,8,26,18,14,1.23077,0.4375,1.75
79,19,121,49,7,65,99876,3,16,114,49,9,0,7,16,9,10,1.1875,0.526316,1.42857
80,32,174,69,9,96,99821,5,16,165,69,18,0,9,27,18,14,1.18519,0.4375,1.55556
81,24,189,81,9,99,99805,6,16,180,81,9,0,9,18,9,15,1.33333,0.625,1.66667
82,26,110,43,7,60,99884,6,16,103,43,13,0,7,20,13,13,1.3,0.5,1.85714
83,19,327,154,4,169,99671,2,16,323,154,13,0,4,17,13,6,1.11765,0.315789,1.5
84,27,148,60,10,78,99848,4,16,138,60,13,0,10,23,13,14,1.17391,0.518519,1.4
85,25,190,83,6,101,99806,4,16,184,83,15,0,6,21,15,10,1.19048,0.4,1.66667
86,22,132,55,8,69,99864,4,16,124,55,10,0,8,18,10,12,1.22222,0.545455,1.5
87,12,63,22,7,34,99937,0,16,56,22,5,0,7,12,5,7,1,0.583333,1
88,20,135,57,5,73,99865,0,16,130,57,15,0,5,20,15,5,1,0.25,1
89,21,61,24,5,32,99935,4,16,56,24,12,0,5,17,12,9,1.23529,0.428571,1.8
