group_size,count
1,4
2,12
3,19
4,37
5,63
6,62
7,129
8,127
9,193
10,245
11,279
12,361
13,390
14,388
15,478
16,526
17,534
18,557
19,536
20,529
21,500
22,509
23,492
24,436
25,409
26,363
27,316
28,283
29,226
30,196
31,172
32,123
33,105
34,90
35,76
36,50
37,48
38,36
39,24
40,20
41,15
42,18
43,7
44,3
45,7
46,2
47,1
48,1
49,3
