group_idx,group_size,K_point,K_subtree
0,99,27,72
1,66,23,43
2,112,36,76
3,131,45,86
4,68,39,29
5,60,25,35
6,106,36,70
7,104,30,74
8,75,15,60
9,82,17,65
10,112,47,65
11,110,48,62
12,65,45,20
13,157,65,92
14,110,39,71
15,105,56,49
16,132,66,66
17,94,49,45
18,65,32,33
19,129,50,79
20,84,50,34
21,111,48,63
22,134,23,111
23,121,46,75
24,143,52,91
25,70,18,52
26,97,29,68
27,106,61,45
28,121,72,49
29,80,41,39
30,123,30,93
31,119,46,73
32,102,21,81
33,189,94,95
34,74,28,46
35,117,57,60
36,135,24,111
37,116,52,64
38,83,60,23
39,107,37,70
40,93,44,49
41,106,39,67
42,148,70,78
43,102,53,49
44,114,29,85
45,121,39,82
46,94,61,33
47,42,27,15
48,66,25,41
49,121,27,94
50,89,49,40
51,84,17,67
52,192,66,126
53,114,52,62
54,92,34,58
55,134,76,58
56,34,16,18
57,73,40,33
58,113,52,61
59,73,38,35
60,113,53,60
61,103,59,44
62,72,26,46
63,75,42,33
64,111,54,57
65,89,24,65
66,112,47,65
67,84,37,47
68,79,18,61
69,105,46,59
70,79,40,39
71,87,38,49
72,120,46,74
73,110,27,83
74,114,55,59
75,165,74,91
76,82,47,35
77,89,48,41
78,127,60,67
79,132,51,81
80,138,53,85
81,123,63,60
82,88,35,53
83,94,31,63
84,191,83,108
85,127,74,53
86,78,15,63
87,119,37,82
88,54,20,34
89,90,30,60
90,159,53,106
91,139,32,107
92,93,36,57
93,83,30,53
94,94,31,63
95,62,23,39
96,102,59,43
97,78,6,72
98,103,28,75
99,110,40,70
100,153,68,85
101,138,54,84
102,100,43,57
103,118,56,62
104,82,33,49
105,116,57,59
106,148,54,94
107,82,35,47
108,56,13,43
109,107,57,50
110,70,35,35
111,90,38,52
112,99,30,69
113,82,29,53
114,93,44,49
115,75,23,52
116,116,58,58
117,83,46,37
118,79,47,32
119,116,29,87
120,66,30,36
121,70,38,32
122,108,44,64
123,97,63,34
124,72,27,45
125,106,43,63
126,122,49,73
127,100,66,34
128,117,37,80
129,79,38,41
130,103,49,54
131,101,17,84
132,128,72,56
133,123,33,90
134,126,58,68
135,129,23,106
136,79,45,34
137,96,35,61
138,94,46,48
139,153,53,100
140,105,47,58
141,59,19,40
142,82,36,46
143,79,35,44
144,120,41,79
145,93,51,42
146,78,45,33
147,80,30,50
148,149,74,75
149,69,31,38
150,145,71,74
151,72,23,49
152,90,31,59
153,75,38,37
154,110,27,83
155,141,24,117
156,96,49,47
157,205,53,152
158,67,40,27
159,108,42,66
160,95,32,63
161,56,28,28
162,93,26,67
163,122,57,65
164,117,34,83
165,94,45,49
166,90,24,66
167,100,36,64
168,101,31,70
169,90,35,55
170,67,41,26
171,109,49,60
172,95,33,62
173,107,44,63
174,108,57,51
175,122,45,77
176,83,32,51
177,70,21,49
178,95,40,55
179,120,48,72
