group_size,count
1,18
2,39
3,64
4,141
5,195
6,315
7,406
8,641
9,795
10,1073
11,1330
12,1661
13,1965
14,2123
15,2421
16,2635
17,2812
18,3018
19,2962
20,2889
21,2774
22,2705
23,2444
24,2285
25,1986
26,1801
27,1588
28,1372
29,1131
30,948
31,751
32,614
33,501
34,398
35,315
36,238
37,149
38,132
39,90
40,77
41,65
42,36
43,28
44,25
45,13
46,7
47,12
48,3
49,1
50,2
51,2
62,1
