left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,0,77,39,0,38,49923,0,15,77,39,0,0,0,0,0,0,nan,nan,nan
1,1,38,18,1,19,49962,0,15,37,18,0,0,1,1,0,1,1,1,1
2,0,37,18,0,19,49963,0,15,37,18,0,0,0,0,0,0,nan,nan,nan
3,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
4,0,70,35,0,35,49930,0,15,70,35,0,0,0,0,0,0,nan,nan,nan
5,0,69,35,0,34,49931,0,14,69,35,0,0,0,0,0,0,nan,nan,nan
6,0,34,17,0,17,49966,0,15,34,17,0,0,0,0,0,0,nan,nan,nan
7,0,95,48,0,47,49905,0,14,95,48,0,0,0,0,0,0,nan,nan,nan
8,0,115,58,0,57,49885,0,14,115,58,0,0,0,0,0,0,nan,nan,nan
9,1,44,20,1,23,49956,0,15,43,20,0,0,1,1,0,1,1,1,1
10,0,53,27,0,26,49947,0,14,53,27,0,0,0,0,0,0,nan,nan,nan
11,0,42,21,0,21,49958,0,15,42,21,0,0,0,0,0,0,nan,nan,nan
12,0,81,41,0,40,49919,0,14,81,41,0,0,0,0,0,0,nan,nan,nan
13,0,33,17,0,16,49967,0,14,33,17,0,0,0,0,0,0,nan,nan,nan
14,0,69,35,0,34,49931,0,15,69,35,0,0,0,0,0,0,nan,nan,nan
15,1,130,64,1,65,49870,0,15,129,64,0,0,1,1,0,1,1,1,1
16,0,71,36,0,35,49929,0,14,71,36,0,0,0,0,0,0,nan,nan,nan
17,0,36,18,0,18,49964,0,15,36,18,0,0,0,0,0,0,nan,nan,nan
18,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
19,0,31,15,0,16,49969,0,15,31,15,0,0,0,0,0,0,nan,nan,nan
20,0,85,43,0,42,49915,0,14,85,43,0,0,0,0,0,0,nan,nan,nan
21,0,38,19,0,19,49962,0,15,38,19,0,0,0,0,0,0,nan,nan,nan
22,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
23,0,39,20,0,19,49961,0,14,39,20,0,0,0,0,0,0,nan,nan,nan
24,0,55,28,0,27,49945,0,15,55,28,0,0,0,0,0,0,nan,nan,nan
25,0,44,22,0,22,49956,0,15,44,22,0,0,0,0,0,0,nan,nan,nan
26,0,131,66,0,65,49869,0,14,131,66,0,0,0,0,0,0,nan,nan,nan
27,0,38,19,0,19,49962,0,15,38,19,0,0,0,0,0,0,nan,nan,nan
28,0,33,17,0,16,49967,0,13,33,17,0,0,0,0,0,0,nan,nan,nan
29,0,35,18,0,17,49965,0,13,35,18,0,0,0,0,0,0,nan,nan,nan
30,1,95,48,0,47,49905,0,14,95,48,1,0,0,1,1,0,1,0,nan
31,0,53,27,0,26,49947,0,14,53,27,0,0,0,0,0,0,nan,nan,nan
32,0,29,15,0,14,49971,0,14,29,15,0,0,0,0,0,0,nan,nan,nan
33,0,226,113,0,113,49774,0,15,226,113,0,0,0,0,0,0,nan,nan,nan
34,0,87,44,0,43,49913,0,14,87,44,0,0,0,0,0,0,nan,nan,nan
35,0,109,54,0,55,49891,0,15,109,54,0,0,0,0,0,0,nan,nan,nan
36,0,102,51,0,51,49898,0,15,102,51,0,0,0,0,0,0,nan,nan,nan
37,0,63,32,0,31,49937,0,14,63,32,0,0,0,0,0,0,nan,nan,nan
38,0,101,51,0,50,49899,0,14,101,51,0,0,0,0,0,0,nan,nan,nan
39,0,77,39,0,38,49923,0,14,77,39,0,0,0,0,0,0,nan,nan,nan
40,0,55,28,0,27,49945,0,14,55,28,0,0,0,0,0,0,nan,nan,nan
41,1,36,18,0,18,49964,0,15,36,18,1,0,0,1,1,0,1,0,nan
42,1,80,40,0,40,49920,0,15,80,40,1,0,0,1,1,0,1,0,nan
43,0,67,34,0,33,49933,0,14,67,34,0,0,0,0,0,0,nan,nan,nan
44,0,105,52,0,53,49895,0,15,105,52,0,0,0,0,0,0,nan,nan,nan
45,1,49,23,1,25,49951,0,15,48,23,0,0,1,1,0,1,1,1,1
46,0,42,21,0,21,49958,0,15,42,21,0,0,0,0,0,0,nan,nan,nan
47,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
48,0,66,33,0,33,49934,0,15,66,33,0,0,0,0,0,0,nan,nan,nan
49,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
50,0,52,26,0,26,49948,0,15,52,26,0,0,0,0,0,0,nan,nan,nan
51,0,98,49,0,49,49902,0,15,98,49,0,0,0,0,0,0,nan,nan,nan
52,0,120,60,0,60,49880,0,15,120,60,0,0,0,0,0,0,nan,nan,nan
53,0,99,50,0,49,49901,0,14,99,50,0,0,0,0,0,0,nan,nan,nan
54,0,45,23,0,22,49955,0,14,45,23,0,0,0,0,0,0,nan,nan,nan
55,0,89,45,0,44,49911,0,15,89,45,0,0,0,0,0,0,nan,nan,nan
56,0,48,24,0,24,49952,0,15,48,24,0,0,0,0,0,0,nan,nan,nan
57,0,47,24,0,23,49953,0,13,47,24,0,0,0,0,0,0,nan,nan,nan
58,0,41,21,0,20,49959,0,14,41,21,0,0,0,0,0,0,nan,nan,nan
59,0,97,49,0,48,49903,0,14,97,49,0,0,0,0,0,0,nan,nan,nan
60,0,79,40,0,39,49921,0,14,79,40,0,0,0,0,0,0,nan,nan,nan
61,0,46,23,0,23,49954,0,15,46,23,0,0,0,0,0,0,nan,nan,nan
62,0,54,27,0,27,49946,0,15,54,27,0,0,0,0,0,0,nan,nan,nan
63,0,88,44,0,44,49912,0,15,88,44,0,0,0,0,0,0,nan,nan,nan
64,0,83,42,0,41,49917,0,13,83,42,0,0,0,0,0,0,nan,nan,nan
65,0,68,34,0,34,49932,0,15,68,34,0,0,0,0,0,0,nan,nan,nan
66,1,106,53,0,53,49894,0,15,106,53,1,0,0,1,1,0,1,0,nan
67,1,43,21,0,22,49957,0,15,43,21,1,0,0,1,1,0,1,0,nan
68,0,78,39,0,39,49922,0,15,78,39,0,0,0,0,0,0,nan,nan,nan
69,1,76,37,1,38,49924,0,15,75,37,0,0,1,1,0,1,1,1,1
70,0,56,28,0,28,49944,0,15,56,28,0,0,0,0,0,0,nan,nan,nan
71,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
72,0,95,48,0,47,49905,0,14,95,48,0,0,0,0,0,0,nan,nan,nan
73,0,49,25,0,24,49951,0,14,49,25,0,0,0,0,0,0,nan,nan,nan
74,0,60,30,0,30,49940,0,15,60,30,0,0,0,0,0,0,nan,nan,nan
75,0,55,27,0,28,49945,0,15,55,27,0,0,0,0,0,0,nan,nan,nan
76,1,30,14,1,15,49970,0,15,29,14,0,0,1,1,0,1,1,1,1
77,1,35,18,0,17,49965,0,14,35,18,1,0,0,1,1,0,1,0,nan
78,0,53,27,0,26,49947,0,14,53,27,0,0,0,0,0,0,nan,nan,nan
79,0,156,78,0,78,49844,0,15,156,78,0,0,0,0,0,0,nan,nan,nan
80,0,45,23,0,22,49955,0,14,45,23,0,0,0,0,0,0,nan,nan,nan
81,0,112,56,0,56,49888,0,15,112,56,0,0,0,0,0,0,nan,nan,nan
82,0,53,27,0,26,49947,0,13,53,27,0,0,0,0,0,0,nan,nan,nan
83,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
84,0,74,37,0,37,49926,0,15,74,37,0,0,0,0,0,0,nan,nan,nan
85,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
86,0,46,23,0,23,49954,0,15,46,23,0,0,0,0,0,0,nan,nan,nan
87,0,82,41,0,41,49918,0,15,82,41,0,0,0,0,0,0,nan,nan,nan
88,0,45,23,0,22,49955,0,14,45,23,0,0,0,0,0,0,nan,nan,nan
89,1,63,32,0,31,49937,0,14,63,32,1,0,0,1,1,0,1,0,nan
90,0,45,23,0,22,49955,0,14,45,23,0,0,0,0,0,0,nan,nan,nan
91,0,33,17,0,16,49967,0,14,33,17,0,0,0,0,0,0,nan,nan,nan
92,0,81,41,0,40,49919,0,14,81,41,0,0,0,0,0,0,nan,nan,nan
93,0,31,16,0,15,49969,0,14,31,16,0,0,0,0,0,0,nan,nan,nan
94,0,43,22,0,21,49957,0,14,43,22,0,0,0,0,0,0,nan,nan,nan
95,0,51,26,0,25,49949,0,14,51,26,0,0,0,0,0,0,nan,nan,nan
96,0,35,18,0,17,49965,0,14,35,18,0,0,0,0,0,0,nan,nan,nan
97,0,91,46,0,45,49909,0,14,91,46,0,0,0,0,0,0,nan,nan,nan
98,0,63,32,0,31,49937,0,14,63,32,0,0,0,0,0,0,nan,nan,nan
99,0,75,38,0,37,49925,0,14,75,38,0,0,0,0,0,0,nan,nan,nan
100,0,37,19,0,18,49963,0,13,37,19,0,0,0,0,0,0,nan,nan,nan
101,0,51,26,0,25,49949,0,14,51,26,0,0,0,0,0,0,nan,nan,nan
102,0,43,22,0,21,49957,0,14,43,22,0,0,0,0,0,0,nan,nan,nan
103,0,57,28,0,29,49943,0,15,57,28,0,0,0,0,0,0,nan,nan,nan
104,0,45,22,0,23,49955,0,15,45,22,0,0,0,0,0,0,nan,nan,nan
105,0,41,21,0,20,49959,0,14,41,21,0,0,0,0,0,0,nan,nan,nan
106,0,30,15,0,15,49970,0,15,30,15,0,0,0,0,0,0,nan,nan,nan
107,0,70,35,0,35,49930,0,15,70,35,0,0,0,0,0,0,nan,nan,nan
108,0,66,33,0,33,49934,0,15,66,33,0,0,0,0,0,0,nan,nan,nan
109,0,34,17,0,17,49966,0,15,34,17,0,0,0,0,0,0,nan,nan,nan
110,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
111,0,88,44,0,44,49912,0,15,88,44,0,0,0,0,0,0,nan,nan,nan
112,0,86,43,0,43,49914,0,15,86,43,0,0,0,0,0,0,nan,nan,nan
113,0,27,14,0,13,49973,0,13,27,14,0,0,0,0,0,0,nan,nan,nan
114,0,66,33,0,33,49934,0,15,66,33,0,0,0,0,0,0,nan,nan,nan
115,0,87,44,0,43,49913,0,14,87,44,0,0,0,0,0,0,nan,nan,nan
116,1,54,27,0,27,49946,0,15,54,27,1,0,0,1,1,0,1,0,nan
117,0,61,31,0,30,49939,0,14,61,31,0,0,0,0,0,0,nan,nan,nan
118,0,81,41,0,40,49919,0,14,81,41,0,0,0,0,0,0,nan,nan,nan
119,0,69,35,0,34,49931,0,14,69,35,0,0,0,0,0,0,nan,nan,nan
120,0,49,25,0,24,49951,0,15,49,25,0,0,0,0,0,0,nan,nan,nan
121,1,54,26,1,27,49946,0,15,53,26,0,0,1,1,0,1,1,1,1
