group_size,count
6,1
7,4
8,5
9,22
10,25
11,71
12,123
13,181
14,286
15,399
16,485
17,554
18,669
19,700
20,707
21,710
22,658
23,552
24,505
25,355
26,334
27,195
28,188
29,115
30,78
31,64
32,52
33,32
34,48
35,35
36,40
37,48
38,57
39,46
40,43
41,53
42,53
43,30
44,55
45,34
46,40
47,31
48,25
49,26
50,15
51,18
52,13
53,15
54,8
55,6
56,6
57,5
58,4
59,4
60,5
61,5
62,6
63,8
64,6
65,3
66,5
67,2
68,2
69,1
70,2
71,2
74,1
76,1
77,1
79,1
80,1
