left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,30,163,67,10,86,49832,5,15,153,67,15,0,10,25,15,15,1.2,0.5,1.5
1,26,241,112,5,124,49746,13,15,236,112,8,0,5,13,8,18,2,0.692308,3.6
2,23,202,87,10,105,49792,6,15,192,87,7,0,10,17,7,16,1.35294,0.695652,1.6
3,23,178,77,8,93,49817,5,15,170,77,10,0,8,18,10,13,1.27778,0.565217,1.625
4,15,102,46,3,53,49895,3,15,99,46,9,0,3,12,9,6,1.25,0.4,2
5,18,134,53,7,74,49866,0,15,127,53,11,0,7,18,11,7,1,0.388889,1
6,25,106,42,7,57,49890,4,15,99,42,14,0,7,21,14,11,1.19048,0.44,1.57143
7,22,139,54,9,76,49859,2,15,130,54,11,0,9,20,11,11,1.1,0.5,1.22222
8,24,158,63,8,87,49839,3,15,150,63,13,0,8,21,13,11,1.14286,0.458333,1.375
9,26,168,67,10,91,49831,1,15,158,67,15,0,10,25,15,11,1.04,0.423077,1.1
10,14,123,55,4,64,49874,3,15,119,55,7,0,4,11,7,7,1.27273,0.5,1.75
11,26,150,57,11,82,49844,6,15,139,57,9,0,11,20,9,17,1.3,0.653846,1.54545
12,21,216,99,6,111,49775,9,15,210,99,6,0,6,12,6,15,1.75,0.714286,2.5
13,13,160,71,4,85,49840,0,15,156,71,9,0,4,13,9,4,1,0.307692,1
14,15,206,97,2,107,49793,1,15,204,97,12,0,2,14,12,3,1.07143,0.2,1.5
15,10,156,71,4,81,49843,1,15,152,71,5,0,4,9,5,5,1.11111,0.5,1.25
16,32,265,122,7,136,49725,10,15,258,122,15,0,7,22,15,17,1.45455,0.53125,2.42857
17,24,151,67,5,79,49843,6,15,146,67,13,0,5,18,13,11,1.33333,0.458333,2.2
18,27,198,84,7,107,49799,3,15,191,84,17,0,7,24,17,10,1.125,0.37037,1.42857
19,24,111,47,4,60,49887,2,15,107,47,18,0,4,22,18,6,1.09091,0.25,1.5
20,18,187,81,6,100,49811,2,15,181,81,10,0,6,16,10,8,1.125,0.444444,1.33333
21,28,246,106,9,131,49753,1,15,237,106,18,0,9,27,18,10,1.03704,0.357143,1.11111
22,18,213,94,8,111,49784,3,15,205,94,7,0,8,15,7,11,1.2,0.611111,1.375
23,15,104,45,5,54,49892,4,15,99,45,6,0,5,11,6,9,1.36364,0.6,1.8
24,14,320,148,5,167,49679,1,15,315,148,8,0,5,13,8,6,1.07692,0.428571,1.2
25,22,149,68,5,76,49840,11,15,144,68,6,0,5,11,6,16,2,0.727273,3.2
26,23,175,75,8,92,49823,2,15,167,75,13,0,8,21,13,10,1.09524,0.434783,1.25
27,18,103,45,5,53,49892,5,15,98,45,8,0,5,13,8,10,1.38462,0.555556,2
28,13,155,69,4,82,49844,1,15,151,69,8,0,4,12,8,5,1.08333,0.384615,1.25
29,7,95,44,2,49,49905,0,15,93,44,5,0,2,7,5,2,1,0.285714,1
30,28,151,60,10,81,49845,4,15,141,60,14,0,10,24,14,14,1.16667,0.5,1.4
31,25,134,55,8,71,49862,4,15,126,55,13,0,8,21,13,12,1.19048,0.48,1.5
32,22,163,70,6,87,49832,5,15,157,70,11,0,6,17,11,11,1.29412,0.5,1.83333
33,11,187,83,5,99,49812,1,15,182,83,5,0,5,10,5,6,1.1,0.545455,1.2
34,17,127,52,7,68,49871,2,15,120,52,8,0,7,15,8,9,1.13333,0.529412,1.28571
35,9,91,38,4,49,49909,0,15,87,38,5,0,4,9,5,4,1,0.444444,1
36,27,209,91,10,108,49783,8,15,199,91,9,0,10,19,9,18,1.42105,0.666667,1.8
37,23,109,40,9,60,49887,4,15,100,40,10,0,9,19,10,13,1.21053,0.565217,1.44444
38,20,117,53,2,62,49881,2,15,115,53,16,0,2,18,16,4,1.11111,0.2,2
39,28,208,95,6,107,49785,7,15,202,95,15,0,6,21,15,13,1.33333,0.464286,2.16667
40,27,226,93,12,121,49772,2,15,214,93,13,0,12,25,13,14,1.08,0.518519,1.16667
41,12,78,35,3,40,49917,5,15,75,35,4,0,3,7,4,8,1.71429,0.666667,2.66667
42,22,112,48,4,60,49885,3,15,108,48,15,0,4,19,15,7,1.15789,0.318182,1.75
43,11,57,26,2,29,49939,4,15,55,26,5,0,2,7,5,6,1.57143,0.545455,3
44,25,171,72,8,91,49827,2,15,163,72,15,0,8,23,15,10,1.08696,0.4,1.25
45,22,303,135,5,163,49695,2,15,298,135,15,0,5,20,15,7,1.1,0.318182,1.4
46,14,136,57,6,73,49863,1,15,130,57,7,0,6,13,7,7,1.07692,0.5,1.16667
47,13,122,49,8,65,49876,2,15,114,49,3,0,8,11,3,10,1.18182,0.769231,1.25
48,23,163,69,7,87,49831,6,15,156,69,10,0,7,17,10,13,1.35294,0.565217,1.85714
49,19,381,177,7,197,49618,1,15,374,177,11,0,7,18,11,8,1.05556,0.421053,1.14286
50,21,208,96,4,108,49787,5,15,204,96,12,0,4,16,12,9,1.3125,0.428571,2.25
51,24,242,108,6,128,49755,3,15,236,108,15,0,6,21,15,9,1.14286,0.375,1.5
52,22,175,70,9,96,49825,0,15,166,70,13,0,9,22,13,9,1,0.409091,1
53,22,252,110,9,133,49742,6,15,243,110,7,0,9,16,7,15,1.375,0.681818,1.66667
54,20,165,71,5,89,49834,1,15,160,71,14,0,5,19,14,6,1.05263,0.3,1.2
55,33,182,77,9,96,49810,8,15,173,77,16,0,9,25,16,17,1.32,0.515152,1.88889
56,30,154,61,12,81,49840,6,15,142,61,12,0,12,24,12,18,1.25,0.6,1.5
57,3,70,33,1,36,49930,0,15,69,33,2,0,1,3,2,1,1,0.333333,1
58,20,128,50,7,71,49871,1,15,121,50,12,0,7,19,12,8,1.05263,0.4,1.14286
59,13,118,53,4,61,49881,1,15,114,53,8,0,4,12,8,5,1.08333,0.384615,1.25
60,16,62,28,2,32,49933,5,15,60,28,9,0,2,11,9,7,1.45455,0.4375,3.5
61,14,116,51,5,60,49878,6,15,111,51,3,0,5,8,3,11,1.75,0.785714,2.2
62,18,234,109,4,121,49764,2,15,230,109,12,0,4,16,12,6,1.125,0.333333,1.5
63,24,178,77,7,94,49818,4,15,171,77,13,0,7,20,13,11,1.2,0.458333,1.57143
64,19,133,49,10,74,49866,1,15,123,49,8,0,10,18,8,11,1.05556,0.578947,1.1
65,4,76,33,3,40,49924,0,15,73,33,1,0,3,4,1,3,1,0.75,1
66,26,216,90,12,114,49778,6,15,204,90,8,0,12,20,8,18,1.3,0.692308,1.5
67,27,169,70,7,92,49825,6,15,162,70,14,0,7,21,14,13,1.28571,0.481481,1.85714
68,27,176,74,10,92,49820,4,15,166,74,13,0,10,23,13,14,1.17391,0.518519,1.4
69,20,145,67,2,76,49844,11,15,143,67,7,0,2,9,7,13,2.22222,0.65,6.5
70,15,173,77,5,91,49826,1,15,168,77,9,0,5,14,9,6,1.07143,0.4,1.2
71,19,175,71,10,94,49823,2,15,165,71,7,0,10,17,7,12,1.11765,0.631579,1.2
72,16,213,96,5,112,49784,3,15,208,96,8,0,5,13,8,8,1.23077,0.5,1.6
73,15,86,37,5,44,49910,4,15,81,37,6,0,5,11,6,9,1.36364,0.6,1.8
74,13,77,33,5,39,49917,6,15,72,33,2,0,5,7,2,11,1.85714,0.846154,2.2
75,29,140,56,9,75,49857,3,15,131,56,17,0,9,26,17,12,1.11538,0.413793,1.33333
76,21,152,63,7,82,49846,2,15,145,63,12,0,7,19,12,9,1.10526,0.428571,1.28571
77,18,242,109,5,128,49757,1,15,237,109,12,0,5,17,12,6,1.05882,0.333333,1.2
78,21,269,122,6,141,49725,6,15,263,122,9,0,6,15,9,12,1.4,0.571429,2
79,24,121,49,8,64,49875,4,15,113,49,12,0,8,20,12,12,1.2,0.5,1.5
80,28,185,75,11,99,49812,3,15,174,75,14,0,11,25,14,14,1.12,0.5,1.27273
81,7,120,56,3,61,49879,1,15,117,56,3,0,3,6,3,4,1.16667,0.571429,1.33333
82,24,249,106,11,132,49745,6,15,238,106,7,0,11,18,7,17,1.33333,0.708333,1.54545
83,22,271,124,8,139,49726,3,15,263,124,11,0,8,19,11,11,1.15789,0.5,1.375
84,24,136,60,5,71,49858,6,15,131,60,13,0,5,18,13,11,1.33333,0.458333,2.2
85,10,103,47,1,55,49896,1,15,102,47,8,0,1,9,8,2,1.11111,0.2,2
86,21,136,55,9,72,49857,7,15,127,55,5,0,9,14,5,16,1.5,0.761905,1.77778
87,15,153,65,6,82,49846,1,15,147,65,8,0,6,14,8,7,1.07143,0.466667,1.16667
88,14,92,42,2,48,49904,4,15,90,42,8,0,2,10,8,6,1.4,0.428571,3
89,19,134,55,6,73,49865,1,15,128,55,12,0,6,18,12,7,1.05556,0.368421,1.16667
90,23,99,39,6,54,49899,2,15,93,39,15,0,6,21,15,8,1.09524,0.347826,1.33333
91,14,200,88,6,106,49799,1,15,194,88,7,0,6,13,7,7,1.07692,0.5,1.16667
92,15,106,42,7,57,49892,2,15,99,42,6,0,7,13,6,9,1.15385,0.6,1.28571
93,25,311,141,9,161,49682,7,15,302,141,9,0,9,18,9,16,1.38889,0.64,1.77778
94,20,240,111,5,124,49757,3,15,235,111,12,0,5,17,12,8,1.17647,0.4,1.6
95,18,109,44,5,60,49891,0,15,104,44,13,0,5,18,13,5,1,0.277778,1
96,17,269,122,7,140,49729,2,15,262,122,8,0,7,15,8,9,1.13333,0.529412,1.28571
97,23,319,149,6,164,49677,4,15,313,149,13,0,6,19,13,10,1.21053,0.434783,1.66667
98,15,129,57,3,69,49871,0,15,126,57,12,0,3,15,12,3,1,0.2,1
99,29,118,51,6,61,49875,7,15,112,51,16,0,6,22,16,13,1.31818,0.448276,2.16667
100,24,148,64,5,79,49848,4,15,143,64,15,0,5,20,15,9,1.2,0.375,1.8
101,24,225,100,7,118,49773,2,15,218,100,15,0,7,22,15,9,1.09091,0.375,1.28571
102,22,208,92,8,108,49788,4,15,200,92,10,0,8,18,10,12,1.22222,0.545455,1.5
103,18,145,61,7,77,49851,4,15,138,61,7,0,7,14,7,11,1.28571,0.611111,1.57143
104,22,148,67,4,77,49840,12,15,144,67,6,0,4,10,6,16,2.2,0.727273,4
105,22,110,44,6,60,49888,2,15,104,44,14,0,6,20,14,8,1.1,0.363636,1.33333
106,24,146,63,5,78,49852,2,15,141,63,17,0,5,22,17,7,1.09091,0.291667,1.4
107,33,194,83,10,101,49793,13,15,184,83,10,0,10,20,10,23,1.65,0.69697,2.3
108,20,147,60,7,80,49851,2,15,140,60,11,0,7,18,11,9,1.11111,0.45,1.28571
109,28,163,64,7,92,49837,0,15,156,64,21,0,7,28,21,7,1,0.25,1
