left_idx,w,V_count,P_count,C_count,H_count,S_prune,S_contain,D_count_max,V_search,P_search,B_mid,B_leaf,B_subtree,m,M_point,M_subtree,rho,sigma,avg_subtree_mass
0,16,106,46,5,55,9894,0,13,101,46,11,0,5,16,11,5,1,0.3125,1
1,25,77,32,5,40,9915,8,13,72,32,12,0,5,17,12,13,1.47059,0.52,2.6
2,24,87,35,8,44,9908,5,13,79,35,11,0,8,19,11,13,1.26316,0.541667,1.625
3,27,67,25,8,34,9921,12,13,59,25,7,0,8,15,7,20,1.8,0.740741,2.5
4,25,80,32,7,41,9912,8,13,73,32,10,0,7,17,10,15,1.47059,0.6,2.14286
5,32,114,48,8,58,9872,14,13,106,48,10,0,8,18,10,22,1.77778,0.6875,2.75
6,24,88,35,7,46,9908,4,13,81,35,13,0,7,20,13,11,1.2,0.458333,1.57143
7,24,104,44,6,54,9890,6,13,98,44,12,0,6,18,12,12,1.33333,0.5,2
8,15,41,16,5,20,9955,4,12,36,16,6,0,5,11,6,9,1.36364,0.6,1.8
9,18,77,33,6,38,9918,5,12,71,33,7,0,6,13,7,11,1.38462,0.611111,1.83333
10,31,129,51,13,65,9864,7,13,116,51,11,0,13,24,11,20,1.29167,0.645161,1.53846
11,18,68,27,6,35,9928,4,13,62,27,8,0,6,14,8,10,1.28571,0.555556,1.66667
12,17,56,19,8,29,9944,0,13,48,19,9,0,8,17,9,8,1,0.470588,1
13,22,129,53,9,67,9867,4,13,120,53,9,0,9,18,9,13,1.22222,0.590909,1.44444
14,18,72,28,7,37,9924,4,13,65,28,7,0,7,14,7,11,1.28571,0.611111,1.57143
15,20,91,35,9,47,9905,4,13,82,35,7,0,9,16,7,13,1.25,0.65,1.44444
16,15,65,30,2,33,9932,3,13,63,30,10,0,2,12,10,5,1.25,0.333333,2.5
17,28,86,35,7,44,9903,11,13,79,35,10,0,7,17,10,18,1.64706,0.642857,2.57143
18,19,70,27,7,36,9928,2,13,63,27,10,0,7,17,10,9,1.11765,0.473684,1.28571
19,24,116,49,7,60,9880,4,13,109,49,13,0,7,20,13,11,1.2,0.458333,1.57143
20,16,60,27,3,30,9931,9,13,57,27,4,0,3,7,4,12,2.28571,0.75,4
21,5,98,46,3,49,9901,1,13,95,46,1,0,3,4,1,4,1.25,0.8,1.33333
22,17,114,47,7,60,9882,4,13,107,47,6,0,7,13,6,11,1.30769,0.647059,1.57143
23,28,91,35,9,47,9902,7,13,82,35,12,0,9,21,12,16,1.33333,0.571429,1.77778
24,26,104,44,6,54,9885,11,13,98,44,9,0,6,15,9,17,1.73333,0.653846,2.83333
25,27,56,19,8,29,9937,7,13,48,19,12,0,8,20,12,15,1.35,0.555556,1.875
26,16,95,41,6,48,9901,4,13,89,41,6,0,6,12,6,10,1.33333,0.625,1.66667
27,25,96,40,7,49,9895,9,13,89,40,9,0,7,16,9,16,1.5625,0.64,2.28571
28,17,76,31,6,39,9921,3,13,70,31,8,0,6,14,8,9,1.21429,0.529412,1.5
29,19,76,28,8,40,9921,3,13,68,28,8,0,8,16,8,11,1.1875,0.578947,1.375
30,19,89,36,7,46,9907,4,13,82,36,8,0,7,15,8,11,1.26667,0.578947,1.57143
31,22,78,34,5,39,9913,9,13,73,34,8,0,5,13,8,14,1.69231,0.636364,2.8
32,20,64,23,8,33,9930,6,13,56,23,6,0,8,14,6,14,1.42857,0.7,1.75
33,13,90,38,6,46,9910,0,13,84,38,7,0,6,13,7,6,1,0.461538,1
34,16,107,48,5,54,9891,2,13,102,48,9,0,5,14,9,7,1.14286,0.4375,1.4
35,21,122,50,9,63,9872,6,13,113,50,6,0,9,15,6,15,1.4,0.714286,1.66667
36,18,70,29,5,36,9922,8,13,65,29,5,0,5,10,5,13,1.8,0.722222,2.6
37,25,96,37,11,48,9897,7,13,85,37,7,0,11,18,7,18,1.38889,0.72,1.63636
38,14,48,22,2,24,9941,11,13,46,22,1,0,2,3,1,13,4.66667,0.928571,6.5
39,19,83,36,5,42,9911,6,13,78,36,8,0,5,13,8,11,1.46154,0.578947,2.2
40,30,116,44,12,60,9876,8,13,104,44,10,0,12,22,10,20,1.36364,0.666667,1.66667
41,13,81,35,5,41,9916,3,13,76,35,5,0,5,10,5,8,1.3,0.615385,1.6
42,16,90,39,5,46,9909,1,13,85,39,10,0,5,15,10,6,1.06667,0.375,1.2
43,26,68,26,7,35,9926,6,13,61,26,13,0,7,20,13,13,1.3,0.5,1.85714
44,17,92,35,9,48,9907,1,13,83,35,7,0,9,16,7,10,1.0625,0.588235,1.11111
45,24,118,49,8,61,9872,10,13,110,49,6,0,8,14,6,18,1.71429,0.75,2.25
46,19,58,26,2,30,9934,8,13,56,26,9,0,2,11,9,10,1.72727,0.526316,5
47,20,79,28,9,42,9921,0,13,70,28,11,0,9,20,11,9,1,0.45,1
48,36,78,25,12,41,9911,11,13,66,25,13,0,12,25,13,23,1.44,0.638889,1.91667
49,26,114,46,8,60,9884,2,13,106,46,16,0,8,24,16,10,1.08333,0.384615,1.25
50,23,51,18,7,26,9939,10,13,44,18,6,0,7,13,6,17,1.76923,0.73913,2.42857
51,23,85,32,9,44,9910,5,13,76,32,9,0,9,18,9,14,1.27778,0.608696,1.55556
52,15,60,26,3,31,9938,2,13,57,26,10,0,3,13,10,5,1.15385,0.333333,1.66667
53,21,112,47,8,57,9885,3,13,104,47,10,0,8,18,10,11,1.16667,0.52381,1.375
54,17,68,26,7,35,9931,1,13,61,26,9,0,7,16,9,8,1.0625,0.470588,1.14286
55,20,68,29,4,35,9923,9,13,64,29,7,0,4,11,7,13,1.81818,0.65,3.25
56,16,75,29,7,39,9925,0,13,68,29,9,0,7,16,9,7,1,0.4375,1
57,25,117,49,8,60,9879,4,13,109,49,13,0,8,21,13,12,1.19048,0.48,1.5
58,20,84,34,7,43,9911,5,13,77,34,8,0,7,15,8,12,1.33333,0.6,1.71429
59,20,50,19,6,25,9943,7,13,44,19,7,0,6,13,7,13,1.53846,0.65,2.16667
60,9,64,28,3,33,9934,2,13,61,28,4,0,3,7,4,5,1.28571,0.555556,1.66667
61,25,105,41,9,55,9894,1,13,96,41,15,0,9,24,15,10,1.04167,0.4,1.11111
62,30,115,46,10,59,9875,10,13,105,46,10,0,10,20,10,20,1.5,0.666667,2
63,13,48,21,3,24,9945,7,13,45,21,3,0,3,6,3,10,2.16667,0.769231,3.33333
64,24,108,45,8,55,9886,6,13,100,45,10,0,8,18,10,14,1.33333,0.583333,1.75
65,11,58,23,6,29,9941,1,13,52,23,4,0,6,10,4,7,1.1,0.636364,1.16667
66,11,66,29,4,33,9933,1,13,62,29,6,0,4,10,6,5,1.1,0.454545,1.25
67,16,38,13,6,19,9956,6,13,32,13,4,0,6,10,4,12,1.6,0.75,2
68,20,85,33,8,44,9910,5,13,77,33,7,0,8,15,7,13,1.33333,0.65,1.625
69,15,88,35,8,45,9908,4,13,80,35,3,0,8,11,3,12,1.36364,0.8,1.5
70,16,67,25,7,35,9932,1,13,60,25,8,0,7,15,8,8,1.06667,0.5,1.14286
71,13,48,19,5,24,9949,3,13,43,19,5,0,5,10,5,8,1.3,0.615385,1.6
