group_size,count
1,4788
2,5955
3,5994
4,5268
5,4373
6,3725
7,2850
8,2195
9,1671
10,1226
11,886
12,613
13,404
14,284
15,191
16,122
17,84
18,48
19,28
20,24
21,13
22,7
23,5
24,5
25,1
26,1
28,1
32,1
