group_idx,group_size,K_point,K_subtree
0,129,74,55
1,46,22,24
2,127,63,64
3,23,20,3
4,50,15,35
5,92,34,58
6,91,26,65
7,53,10,43
8,62,37,25
9,109,65,44
10,38,10,28
11,74,43,31
12,177,59,118
13,84,46,38
14,83,39,44
15,138,55,83
16,109,58,51
17,108,53,55
18,166,62,104
19,132,79,53
20,89,48,41
21,136,49,87
22,87,37,50
23,139,58,81
24,151,90,61
25,100,61,39
26,30,12,18
27,169,113,56
28,144,65,79
29,135,73,62
30,144,74,70
31,106,31,75
32,126,49,77
33,34,24,10
34,67,17,50
35,103,56,47
36,61,18,43
37,41,17,24
38,83,22,61
39,119,61,58
40,30,21,9
41,188,73,115
42,33,18,15
43,117,27,90
44,87,31,56
45,49,13,36
46,157,69,88
47,85,20,65
48,75,40,35
49,71,37,34
50,150,78,72
51,113,49,64
52,44,19,25
53,46,24,22
54,149,53,96
55,108,52,56
56,230,100,130
57,56,7,49
58,96,37,59
59,78,45,33
60,118,76,42
61,102,49,53
62,184,90,94
63,56,22,34
64,98,51,47
65,73,35,38
66,53,21,32
67,132,81,51
68,144,92,52
69,56,39,17
70,98,59,39
71,112,73,39
72,41,26,15
73,130,67,63
74,121,54,67
75,87,40,47
76,65,34,31
77,114,52,62
78,101,41,60
79,122,65,57
80,67,36,31
81,122,55,67
82,141,59,82
83,88,51,37
84,75,23,52
85,129,57,72
86,69,48,21
87,71,34,37
88,137,61,76
89,95,25,70
90,139,77,62
91,106,35,71
92,107,45,62
93,132,50,82
94,159,79,80
95,85,51,34
96,126,67,59
97,75,33,42
98,105,34,71
99,144,80,64
100,132,64,68
101,121,49,72
102,71,44,27
103,68,13,55
104,87,56,31
105,90,48,42
106,39,18,21
107,84,44,40
108,52,25,27
109,114,54,60
110,191,69,122
111,100,68,32
112,74,27,47
113,157,83,74
114,50,34,16
115,115,31,84
116,121,48,73
117,109,39,70
118,67,41,26
119,98,24,74
120,117,43,74
121,114,73,41
122,92,49,43
123,83,17,66
124,141,84,57
125,54,30,24
126,107,58,49
127,120,41,79
128,42,24,18
129,113,77,36
130,76,44,32
131,173,92,81
132,40,27,13
133,96,33,63
134,105,47,58
135,95,66,29
136,72,40,32
137,51,19,32
138,38,18,20
139,163,74,89
140,73,25,48
141,124,53,71
142,103,41,62
143,136,69,67
144,182,67,115
145,42,11,31
146,60,43,17
147,127,40,87
148,100,40,60
149,94,47,47
150,112,57,55
151,104,43,61
152,111,64,47
153,133,68,65
154,113,43,70
155,71,45,26
156,141,71,70
157,81,39,42
158,40,16,24
159,41,14,27
160,161,65,96
161,120,81,39
162,84,47,37
163,149,72,77
164,126,53,73
165,118,39,79
166,141,61,80
167,103,42,61
168,113,37,76
169,162,39,123
170,49,18,31
171,120,51,69
172,57,17,40
173,83,38,45
174,105,51,54
175,66,33,33
176,155,65,90
177,80,14,66
178,52,34,18
179,91,51,40
180,79,39,40
181,96,39,57
182,36,22,14
183,153,50,103
184,114,79,35
185,72,25,47
186,85,19,66
187,169,94,75
188,74,22,52
189,83,37,46
190,131,41,90
191,65,39,26
192,40,22,18
193,134,94,40
194,57,38,19
195,111,38,73
196,50,0,50
197,132,38,94
198,77,19,58
199,124,55,69
200,102,48,54
201,146,34,112
202,93,53,40
203,206,78,128
204,138,72,66
205,108,43,65
206,125,55,70
207,81,36,45
208,175,81,94
209,145,64,81
210,89,41,48
211,114,93,21
212,47,15,32
213,22,11,11
214,141,68,73
215,92,34,58
216,65,33,32
217,86,56,30
218,43,34,9
219,121,41,80
220,92,48,44
221,111,63,48
222,150,56,94
223,95,39,56
224,162,67,95
225,117,76,41
226,46,27,19
227,107,55,52
228,65,34,31
229,52,19,33
230,136,65,71
231,153,69,84
232,31,15,16
233,123,54,69
234,85,37,48
235,137,44,93
236,90,58,32
237,91,40,51
238,62,47,15
239,104,34,70
240,104,48,56
241,66,27,39
242,66,33,33
243,137,73,64
244,63,24,39
245,126,85,41
246,38,19,19
247,77,28,49
248,50,28,22
249,58,30,28
250,114,51,63
251,100,53,47
252,116,79,37
253,155,48,107
254,201,75,126
255,58,37,21
256,67,39,28
257,63,37,26
258,89,36,53
259,135,58,77
260,88,33,55
261,105,66,39
262,90,27,63
263,139,91,48
264,86,45,41
265,89,33,56
266,89,52,37
267,111,31,80
268,204,91,113
269,85,29,56
270,54,25,29
271,112,80,32
272,100,68,32
273,137,43,94
274,124,46,78
275,131,67,64
276,124,53,71
277,101,33,68
278,46,17,29
279,174,100,74
280,132,55,77
281,54,15,39
282,96,33,63
283,180,65,115
284,107,64,43
285,64,33,31
286,87,48,39
287,91,28,63
288,58,24,34
289,105,34,71
290,151,54,97
291,42,19,23
292,148,79,69
293,155,62,93
294,52,28,24
295,214,104,110
296,45,9,36
297,75,28,47
298,146,73,73
299,145,64,81
300,109,50,59
301,46,0,46
302,94,45,49
303,112,70,42
304,123,56,67
305,68,14,54
306,122,80,42
307,91,30,61
308,90,45,45
309,64,30,34
310,144,51,93
311,67,37,30
312,160,87,73
313,83,37,46
314,29,8,21
315,63,25,38
316,47,39,8
317,113,55,58
318,17,12,5
319,84,33,51
320,101,66,35
321,44,27,17
322,115,59,56
323,113,64,49
324,81,26,55
325,44,31,13
326,159,84,75
327,62,29,33
328,47,33,14
329,34,15,19
330,61,25,36
331,53,18,35
332,122,55,67
333,102,48,54
334,212,112,100
335,63,41,22
336,120,44,76
337,93,44,49
338,93,31,62
339,126,54,72
340,146,57,89
341,44,26,18
342,62,29,33
343,125,51,74
344,99,28,71
345,127,45,82
346,75,35,40
347,136,66,70
348,87,27,60
349,76,22,54
350,131,30,101
351,121,29,92
352,78,44,34
353,97,54,43
354,101,55,46
355,85,51,34
356,137,70,67
357,74,10,64
358,100,58,42
359,69,21,48
360,121,78,43
361,95,39,56
362,128,25,103
363,98,55,43
364,86,44,42
365,64,33,31
366,118,51,67
367,111,49,62
368,75,33,42
369,147,55,92
370,87,54,33
371,56,20,36
372,159,66,93
373,187,84,103
374,130,83,47
375,63,35,28
376,123,51,72
377,125,84,41
378,138,62,76
379,45,18,27
380,87,46,41
381,135,77,58
382,81,41,40
383,44,27,17
384,98,47,51
385,64,28,36
386,97,34,63
387,93,30,63
388,51,28,23
389,163,49,114
390,52,32,20
391,169,77,92
392,117,56,61
393,177,85,92
394,126,51,75
395,168,59,109
396,106,42,64
397,149,65,84
398,132,31,101
399,117,59,58
400,77,18,59
401,58,18,40
402,160,92,68
403,158,69,89
404,130,55,75
405,83,46,37
406,57,16,41
407,102,51,51
408,46,13,33
409,53,18,35
410,75,33,42
411,99,26,73
412,85,60,25
413,142,39,103
414,53,16,37
415,107,67,40
416,106,53,53
417,85,25,60
418,138,50,88
419,40,15,25
420,103,45,58
421,88,37,51
422,128,90,38
423,119,63,56
424,211,92,119
425,70,17,53
426,125,69,56
427,64,15,49
428,119,70,49
429,178,88,90
430,95,36,59
431,74,37,37
432,45,25,20
433,70,47,23
434,91,41,50
435,101,31,70
436,44,18,26
437,103,46,57
438,121,28,93
439,108,51,57
440,82,44,38
441,87,42,45
442,118,43,75
443,75,20,55
444,175,119,56
445,118,74,44
446,152,72,80
447,79,29,50
448,91,31,60
449,74,40,34
450,72,22,50
451,77,34,43
452,123,73,50
453,87,28,59
454,110,40,70
455,57,16,41
456,104,49,55
457,78,23,55
458,90,35,55
459,149,59,90
460,112,77,35
461,97,50,47
462,86,41,45
463,106,60,46
464,115,64,51
465,78,33,45
466,53,17,36
467,88,34,54
468,142,35,107
469,170,79,91
470,34,14,20
471,84,24,60
472,72,32,40
473,110,73,37
474,113,41,72
475,53,32,21
476,108,46,62
477,98,60,38
478,155,102,53
479,71,28,43
480,209,103,106
481,107,62,45
482,85,28,57
483,18,9,9
484,71,30,41
485,78,39,39
486,87,39,48
487,142,59,83
488,64,19,45
489,128,58,70
490,59,29,30
491,37,22,15
492,27,19,8
493,91,56,35
494,105,28,77
495,31,16,15
496,102,26,76
497,79,35,44
498,79,46,33
499,54,24,30
500,115,52,63
501,120,40,80
502,99,52,47
503,80,46,34
504,62,25,37
505,111,61,50
506,90,30,60
507,84,44,40
508,148,60,88
509,111,46,65
510,147,42,105
511,102,33,69
512,50,27,23
513,100,43,57
514,119,56,63
515,126,36,90
516,113,43,70
517,116,48,68
518,127,29,98
519,109,35,74
520,108,73,35
521,149,76,73
522,139,65,74
523,155,68,87
524,156,93,63
525,161,40,121
526,122,60,62
